day,date,Synthetic_Short_Interest_Pct,News_Sentiment_Index,Retail_Hype_Index,Price_Action_Volatility
67,2022-03-09,18.09,0.0447,0.009,0.0688
68,2022-03-10,17.02,0.0049,0.0293,0.0398
69,2022-03-11,17.2,0.068,0.0127,0.0933
70,2022-03-12,17.69,0.0786,0.0977,0.1056
71,2022-03-13,17.01,0.0522,0.0768,0.0609
72,2022-03-14,18.49,0.0851,0.0519,0.0875
73,2022-03-15,17.87,0.0478,0.0901,0.1328
74,2022-03-16,18.24,0.0893,0.0491,0.1282
75,2022-03-17,18.35,0.0719,0.0853,0.1597
76,2022-03-18,18.02,0.0286,0.034,0.1188
77,2022-03-19,17.94,0.0187,0.0149,0.0206
78,2022-03-20,18.98,0.021,0.0299,0.1158
79,2022-03-21,18.18,0.0276,0.0739,0.0446
80,2022-03-22,17.32,0.0236,0.0658,0.0736
81,2022-03-23,19.11,0.0625,0.0399,0.0948
82,2022-03-24,17.6,0.0602,0.0284,0.0775
83,2022-03-25,17.89,0.0529,0.0828,0.1462
84,2022-03-26,18.12,0.0843,0.0938,0.0906
85,2022-03-27,18.34,0.0333,0.0103,0.0178
86,2022-03-28,19.53,0.0805,0.0265,0.0632
87,2022-03-29,18.6,0.0301,0.0173,0.0936
88,2022-03-30,18.54,0.0051,0.0504,0.1185
89,2022-03-31,19.61,0.0628,0.0488,0.1125
90,2022-04-01,18.03,0.0892,0.0669,0.1531
91,2022-04-02,18.33,0.0215,0.0167,0.0838
92,2022-04-03,18.6,0.0456,0.0106,0.0772
93,2022-04-04,18.92,0.0042,0.0465,0.0455
94,2022-04-05,19.21,0.0961,0.0291,0.0628
95,2022-04-06,18.78,0.052,0.0972,0.0828
96,2022-04-07,18.57,0.0563,0.0766,0.0906
97,2022-04-08,19.38,0.0561,0.0159,0.0971
98,2022-04-09,18.08,0.0843,0.0327,0.0583
99,2022-04-10,18.65,0.0903,0.0489,0.1256
100,2022-04-11,20.07,0.0356,0.0921,0.0946
101,2022-04-12,20.05,0.0545,0.072,0.062
102,2022-04-13,19.04,0.0073,0.0716,0.1302
103,2022-04-14,18.58,0.0573,0.0761,0.0637
104,2022-04-15,19.44,0.0834,0.0393,0.0957
105,2022-04-16,20.05,0.0107,0.0528,0.0485
106,2022-04-17,20.04,0.0417,0.0257,0.0787
107,2022-04-18,20.41,0.0075,0.0233,0.023
108,2022-04-19,19.09,0.0982,0.0305,0.1404
109,2022-04-20,19.48,0.0553,0.0537,0.1163
110,2022-04-21,19.7,0.0646,0.0664,0.1296
111,2022-04-22,18.7,0.0478,0.0989,0.0788
112,2022-04-23,19.72,0.0756,0.0288,0.1256
113,2022-04-24,20.13,0.0365,0.0018,0.08
114,2022-04-25,19.9,0.0415,0.0429,0.061
115,2022-04-26,19.59,0.0926,0.0141,0.0551
116,2022-04-27,19.6,0.0278,0.0456,0.0841
117,2022-04-28,20.61,0.0897,0.0311,0.0711
118,2022-04-29,19.08,0.0169,0.0295,0.112
119,2022-04-30,19.75,0.0182,0.0053,0.1018
120,2022-05-01,19.03,0.0603,0.0632,0.1386
121,2022-05-02,19.38,0.0708,0.0627,0.0663
122,2022-05-03,20.82,0.0962,0.009,0.0602
123,2022-05-04,19.19,0.0557,0.0567,0.1253
124,2022-05-05,21.12,0.0192,0.0991,0.0785
125,2022-05-06,19.68,0.056,0.0353,0.1183
126,2022-05-07,21.06,0.0555,0.067,0.1368
127,2022-05-08,20.11,0.0115,0.0584,0.077
128,2022-05-09,20.71,0.0496,0.0368,0.0811
129,2022-05-10,19.47,0.0151,0.0693,0.092
130,2022-05-11,20.12,0.0946,0.0083,0.1296
131,2022-05-12,20.94,0.0069,0.0423,0.1065
132,2022-05-13,20.02,0.0386,0.0082,0.0594
133,2022-05-14,20.7,0.0158,0.0916,0.1288
134,2022-05-15,19.91,0.0612,0.0584,0.1114
135,2022-05-16,20.5,0.0227,0.0083,0.1017
136,2022-05-17,20.17,0.0496,0.0956,0.1467
137,2022-05-18,19.96,0.0586,0.0713,0.0893
138,2022-05-19,21.58,0.0962,0.0324,0.1267
139,2022-05-20,20.17,0.0019,0.0229,0.1074
140,2022-05-21,20.28,0.0314,0.0778,0.1185
141,2022-05-22,21.58,0.0909,0.0284,0.0588
142,2022-05-23,21.44,0.0802,0.0842,0.0984
143,2022-05-24,20.34,0.0108,0.0417,0.0381
144,2022-05-25,20.93,0.0962,0.0054,0.0874
145,2022-05-26,20.05,0.0046,0.0973,0.1269
146,2022-05-27,21.28,0.0255,0.0388,0.0339
147,2022-05-28,21.51,0.0656,0.0291,0.0943
148,2022-05-29,22.02,0.0836,0.0997,0.1125
149,2022-05-30,21.23,0.0078,0.028,0.0151
150,2022-05-31,20.39,0.068,0.0219,0.0552
151,2022-06-01,21.99,0.0046,0.0116,0.0327
152,2022-06-02,21.46,0.0369,0.0294,0.1243
153,2022-06-03,21.71,0.0991,0.0194,0.0806
154,2022-06-04,21.72,0.0508,0.0061,0.103
155,2022-06-05,20.72,0.0289,0.0409,0.046
156,2022-06-06,20.78,0.0271,0.0809,0.084
157,2022-06-07,21.8,0.0252,0.0045,0.0419
158,2022-06-08,21.96,0.0148,0.0343,0.0218
159,2022-06-09,21.27,0.0867,0.0408,0.0816
160,2022-06-10,21.19,0.0315,0.0278,0.1055
161,2022-06-11,21.82,0.0593,0.0452,0.0887
162,2022-06-12,21.96,0.0227,0.022,0.0751
163,2022-06-13,21.54,0.0579,0.0116,0.126
164,2022-06-14,20.97,0.0448,0.0818,0.0734
165,2022-06-15,21.78,0.0005,0.0211,0.0897
166,2022-06-16,20.99,0.0684,0.038,0.1077
167,2022-06-17,22.38,0.0732,0.0227,0.0856
168,2022-06-18,21.22,0.0981,0.0687,0.1644
169,2022-06-19,21.17,0.0017,0.0527,0.1023
170,2022-06-20,22.65,0.0834,0.0532,0.1215
171,2022-06-21,21.85,0.0204,0.0843,0.1353
172,2022-06-22,22.75,0.0305,0.0699,0.085
173,2022-06-23,21.84,0.0406,0.0636,0.1069
174,2022-06-24,22.13,0.027,0.0734,0.0403
175,2022-06-25,23.23,0.0202,0.0212,0.055
176,2022-06-26,23.09,0.0142,0.0226,0.0868
177,2022-06-27,21.55,0.0681,0.0802,0.131
178,2022-06-28,21.69,0.054,0.0037,0.0896
179,2022-06-29,21.56,0.0386,0.0727,0.0499
180,2022-06-30,22.22,0.0814,0.0913,0.0836
181,2022-07-01,22.37,0.064,0.065,0.1056
182,2022-07-02,23.44,0.0909,0.0201,0.045
183,2022-07-03,23.2,0.0305,0.013,0.0941
184,2022-07-04,22.5,0.0842,0.0483,0.1233
185,2022-07-05,21.94,0.0939,0.0931,0.1213
186,2022-07-06,23.47,0.0449,0.0907,0.0612
187,2022-07-07,23.11,0.0062,0.0079,0.0434
188,2022-07-08,22.65,0.0319,0.085,0.0912
189,2022-07-09,22.83,0.0415,0.0381,0.0504
190,2022-07-10,23.53,0.0426,0.0655,0.1251
191,2022-07-11,22.89,0.0037,0.0155,0.1052
192,2022-07-12,22.06,0.0723,0.0426,0.0559
193,2022-07-13,23.51,0.0042,0.0305,0.0172
194,2022-07-14,22.42,0.046,0.0474,0.0674
195,2022-07-15,23.03,0.0079,0.0109,0.0078
196,2022-07-16,23.33,0.0969,0.0263,0.1221
197,2022-07-17,23.55,0.0886,0.0664,0.1598
198,2022-07-18,22.74,0.0539,0.0145,0.1162
199,2022-07-19,24.19,0.0512,0.0515,0.0512
200,2022-07-20,23.63,0.0245,0.0713,0.1041
201,2022-07-21,22.87,0.0885,0.0094,0.1295
202,2022-07-22,24.29,0.0882,0.0666,0.1229
203,2022-07-23,24.24,0.0655,0.0972,0.0766
204,2022-07-24,22.74,0.0194,0.0423,0.1032
205,2022-07-25,23.23,0.0353,0.0497,0.1214
206,2022-07-26,23.17,0.0349,0.0849,0.1126
207,2022-07-27,23.36,0.0049,0.0334,0.0577
208,2022-07-28,23.75,0.0049,0.0711,0.0785
209,2022-07-29,22.8,0.0101,0.0997,0.1024
210,2022-07-30,24.24,0.0373,0.0085,0.0227
211,2022-07-31,23.53,0.0237,0.0555,0.1286
212,2022-08-01,24.24,0.0511,0.093,0.1191
213,2022-08-02,23.62,0.0275,0.0268,0.0482
214,2022-08-03,24.51,0.0675,0.0793,0.1323
215,2022-08-04,23.77,0.081,0.0871,0.1035
216,2022-08-05,24.05,0.0424,0.0781,0.0935
217,2022-08-06,23.77,0.0614,0.0846,0.1207
218,2022-08-07,23.68,0.0367,0.0271,0.0563
219,2022-08-08,24.36,0.0561,0.0381,0.1251
220,2022-08-09,25.09,0.0309,0.0456,0.0953
221,2022-08-10,23.22,0.0146,0.0594,0.1008
222,2022-08-11,24.47,0.0286,0.0245,0.0486
223,2022-08-12,23.64,0.0581,0.0389,0.0602
224,2022-08-13,24.73,0.0836,0.0675,0.0932
225,2022-08-14,24.49,0.0577,0.0349,0.0866
226,2022-08-15,23.65,0.0942,0.038,0.0963
227,2022-08-16,23.42,0.0289,0.0107,0.0785
228,2022-08-17,24.49,0.0938,0.0222,0.0793
229,2022-08-18,23.93,0.0616,0.0533,0.0822
230,2022-08-19,24.51,0.0989,0.0991,0.1072
231,2022-08-20,24.56,0.0789,0.0272,0.0786
232,2022-08-21,24.53,0.0884,0.0192,0.14
233,2022-08-22,24.59,0.0177,0.0997,0.1151
234,2022-08-23,25.49,0.0151,0.0532,0.0431
235,2022-08-24,24.57,0.0955,0.0597,0.0914
236,2022-08-25,23.8,0.0487,0.0023,0.0632
237,2022-08-26,25.8,0.041,0.0088,0.0432
238,2022-08-27,25.18,0.0775,0.0609,0.0861
239,2022-08-28,24.94,0.0242,0.0321,0.0997
240,2022-08-29,25.31,0.0591,0.0745,0.0647
241,2022-08-30,25.81,0.0693,0.0285,0.048
242,2022-08-31,25.71,0.0907,0.0424,0.1354
243,2022-09-01,25.8,0.0957,0.0483,0.1099
244,2022-09-02,25.91,0.0747,0.0846,0.1303
245,2022-09-03,25.06,0.0879,0.0117,0.1007
246,2022-09-04,26.03,0.078,0.0672,0.067
247,2022-09-05,24.39,0.0796,0.0219,0.1028
248,2022-09-06,25.34,0.0457,0.068,0.1129
249,2022-09-07,26.25,0.0074,0.083,0.0984
250,2022-09-08,24.46,0.0899,0.0203,0.0736
251,2022-09-09,24.7,0.0729,0.0203,0.1115
252,2022-09-10,26.35,0.0948,0.0786,0.1055
253,2022-09-11,26.33,0.083,0.0067,0.0659
254,2022-09-12,25.84,0.0228,0.0637,0.053
255,2022-09-13,26.33,0.014,0.0589,0.0441
256,2022-09-14,26.06,0.0352,0.038,0.1256
257,2022-09-15,25.83,0.0422,0.0242,0.1122
258,2022-09-16,25.9,0.0962,0.02,0.0929
259,2022-09-17,26.39,0.0012,0.0469,0.1152
260,2022-09-18,24.8,0.0952,0.0269,0.0619
261,2022-09-19,24.96,0.0479,0.0878,0.1418
262,2022-09-20,25.31,0.0725,0.0828,0.1201
263,2022-09-21,25.77,0.075,0.0454,0.0885
264,2022-09-22,25.87,0.014,0.0905,0.1048
265,2022-09-23,25.26,0.0609,0.0299,0.0375
266,2022-09-24,26.01,0.0782,0.0058,0.0908
267,2022-09-25,26.16,0.0065,0.0946,0.0954
268,2022-09-26,25.15,0.0216,0.0888,0.0677
269,2022-09-27,27.0,0.0548,0.0934,0.1172
270,2022-09-28,26.73,0.0105,0.0699,0.0379
271,2022-09-29,26.45,0.0742,0.0429,0.071
272,2022-09-30,26.36,0.011,0.086,0.0875
273,2022-10-01,26.37,0.0391,0.0514,0.0637
274,2022-10-02,25.96,0.0867,0.013,0.0633
275,2022-10-03,27.26,0.0503,0.0018,0.0692
276,2022-10-04,26.86,0.0932,0.0346,0.1116
277,2022-10-05,26.85,0.0765,0.0931,0.0731
278,2022-10-06,25.7,0.0994,0.0298,0.1496
279,2022-10-07,26.8,0.0428,0.0395,0.1038
280,2022-10-08,26.9,0.0183,0.0898,0.0695
281,2022-10-09,26.06,0.0612,0.0385,0.0808
282,2022-10-10,26.76,0.034,0.0474,0.1134
283,2022-10-11,26.19,0.0966,0.0844,0.1323
284,2022-10-12,26.41,0.0291,0.0577,0.1103
285,2022-10-13,25.88,0.0672,0.0216,0.0967
286,2022-10-14,25.93,0.0333,0.0463,0.0955
287,2022-10-15,27.12,0.031,0.0895,0.143
288,2022-10-16,26.8,0.0795,0.0698,0.078
289,2022-10-17,26.51,0.0009,0.0174,0.0671
290,2022-10-18,27.07,0.091,0.0197,0.0989
291,2022-10-19,26.6,0.0649,0.0242,0.0526
292,2022-10-20,27.23,0.0213,0.0361,0.0816
293,2022-10-21,27.06,0.0678,0.0463,0.0963
294,2022-10-22,28.15,0.0265,0.034,0.0911
295,2022-10-23,28.13,0.0223,0.0183,0.0759
296,2022-10-24,27.36,0.035,0.0892,0.0967
297,2022-10-25,27.24,0.0519,0.0169,0.087
298,2022-10-26,28.09,0.0983,0.0069,0.1406
299,2022-10-27,26.61,0.0071,0.0117,0.0904
300,2022-10-28,27.18,0.051,0.0068,0.098
301,2022-10-29,27.35,0.0628,0.0239,0.0682
302,2022-10-30,26.75,0.094,0.0853,0.1595
303,2022-10-31,27.87,0.0103,0.0193,0.063
304,2022-11-01,27.89,0.093,0.0244,0.0737
305,2022-11-02,27.88,0.0292,0.0805,0.1287
306,2022-11-03,27.53,0.0611,0.0825,0.0993
307,2022-11-04,26.78,0.0957,0.0127,0.0531
308,2022-11-05,28.69,0.0849,0.0301,0.1309
309,2022-11-06,27.67,0.0055,0.0955,0.1224
310,2022-11-07,28.48,0.0943,0.0948,0.1634
311,2022-11-08,26.9,0.0403,0.0478,0.052
312,2022-11-09,27.95,0.0141,0.0207,0.0665
313,2022-11-10,27.62,0.0439,0.051,0.128
314,2022-11-11,27.45,0.066,0.0952,0.1347
315,2022-11-12,28.91,0.0127,0.0815,0.0705
316,2022-11-13,29.07,0.0132,0.0989,0.0996
317,2022-11-14,29.03,0.0293,0.0316,0.1162
318,2022-11-15,28.21,0.0381,0.0219,0.0706
319,2022-11-16,28.4,0.0933,0.0541,0.0955
320,2022-11-17,28.97,0.0006,0.0935,0.1074
321,2022-11-18,27.95,0.0139,0.0695,0.0592
322,2022-11-19,29.24,0.0303,0.0292,0.0983
323,2022-11-20,28.47,0.0896,0.074,0.159
324,2022-11-21,29.29,0.0082,0.0659,0.079
325,2022-11-22,27.76,0.0225,0.0211,0.0295
326,2022-11-23,29.44,0.0634,0.0215,0.1247
327,2022-11-24,29.21,0.0764,0.0177,0.0579
328,2022-11-25,28.61,0.0689,0.0979,0.0849
329,2022-11-26,28.98,0.0573,0.0808,0.0832
330,2022-11-27,28.77,0.0843,0.0135,0.0901
331,2022-11-28,29.43,0.0632,0.0206,0.0705
332,2022-11-29,28.0,0.0761,0.0369,0.0796
333,2022-11-30,28.47,0.0792,0.0985,0.0931
334,2022-12-01,28.47,0.0581,0.0574,0.0833
335,2022-12-02,28.98,0.0238,0.0307,0.0655
336,2022-12-03,28.67,0.0745,0.0011,0.1205
337,2022-12-04,28.75,0.0877,0.0885,0.0907
338,2022-12-05,29.8,0.0202,0.0421,0.1086
339,2022-12-06,29.09,0.013,0.0114,0.0395
340,2022-12-07,29.49,0.0049,0.0915,0.1369
341,2022-12-08,29.37,0.0765,0.0863,0.1131
342,2022-12-09,28.89,0.0287,0.0899,0.0942
343,2022-12-10,28.92,0.0791,0.0319,0.1026
344,2022-12-11,28.25,0.0189,0.0164,0.0373
345,2022-12-12,28.43,0.0351,0.0019,0.0718
346,2022-12-13,29.38,0.0634,0.0557,0.0543
347,2022-12-14,30.17,0.0163,0.092,0.1072
348,2022-12-15,29.32,0.059,0.0707,0.1227
349,2022-12-16,28.87,0.0611,0.0502,0.1418
350,2022-12-17,28.88,0.0536,0.0017,0.1139
351,2022-12-18,29.76,0.0965,0.0512,0.1162
352,2022-12-19,29.41,0.0251,0.093,0.0976
353,2022-12-20,29.09,0.035,0.0686,0.148
354,2022-12-21,29.89,0.087,0.0455,0.1041
355,2022-12-22,28.78,0.0748,0.0405,0.1237
356,2022-12-23,30.73,0.0758,0.0649,0.1027
357,2022-12-24,29.45,0.0225,0.0136,0.0299
358,2022-12-25,29.86,0.0983,0.058,0.1297
359,2022-12-26,29.49,0.0994,0.0265,0.127
360,2022-12-27,30.18,0.0534,0.0705,0.1176
361,2022-12-28,29.5,0.0981,0.0594,0.1072
362,2022-12-29,30.55,0.0339,0.0754,0.1059
363,2022-12-30,29.48,0.0607,0.0094,0.0543
364,2022-12-31,30.01,0.0511,0.0629,0.0728
365,2023-01-01,30.82,0.0423,0.0401,0.0558
366,2023-01-02,30.71,0.0883,0.0051,0.0748
367,2023-01-03,29.8,0.0213,0.0719,0.0974
368,2023-01-04,30.24,0.0489,0.0227,0.1084
369,2023-01-05,30.1,0.0854,0.0827,0.1328
370,2023-01-06,30.38,0.0881,0.0559,0.1571
371,2023-01-07,31.18,0.0629,0.0602,0.16
372,2023-01-08,30.72,0.0126,0.0236,0.1119
373,2023-01-09,29.58,0.0972,0.0784,0.1585
374,2023-01-10,31.15,0.0264,0.0862,0.1242
375,2023-01-11,30.72,0.0105,0.0393,0.0447
376,2023-01-12,30.05,0.0598,0.0481,0.1156
377,2023-01-13,30.95,0.0337,0.0757,0.0995
378,2023-01-14,30.54,0.0996,0.0405,0.1017
379,2023-01-15,30.06,0.093,0.0608,0.1032
380,2023-01-16,31.06,0.0734,0.0747,0.1578
381,2023-01-17,31.74,0.013,0.0785,0.1177
382,2023-01-18,30.39,0.0768,0.095,0.1412
383,2023-01-19,30.12,0.0349,0.0074,0.038
384,2023-01-20,31.56,0.0931,0.0746,0.1565
385,2023-01-21,30.59,0.005,0.0904,0.1012
386,2023-01-22,31.31,0.0593,0.0637,0.1472
387,2023-01-23,30.67,0.0879,0.0108,0.1044
388,2023-01-24,30.99,0.0331,0.0253,0.1072
389,2023-01-25,31.11,0.0696,0.0562,0.0806
390,2023-01-26,32.06,0.0944,0.0702,0.1176
391,2023-01-27,30.2,0.0946,0.0343,0.0975
392,2023-01-28,31.91,0.0432,0.0927,0.0939
393,2023-01-29,30.72,0.0487,0.0288,0.1301
394,2023-01-30,30.59,0.0968,0.0264,0.1242
395,2023-01-31,31.18,0.0384,0.0775,0.0907
396,2023-02-01,31.52,0.0836,0.011,0.0754
397,2023-02-02,31.39,0.0897,0.0281,0.1033
398,2023-02-03,32.47,0.0137,0.0208,0.0913
399,2023-02-04,32.43,0.0482,0.0294,0.1249
400,2023-02-05,31.13,0.0807,0.0202,0.088
401,2023-02-06,31.99,0.0204,0.0881,0.1568
402,2023-02-07,31.7,0.0335,0.0748,0.1224
403,2023-02-08,31.44,0.0139,0.0438,0.1548
404,2023-02-09,30.84,0.1043,0.0402,0.1215
405,2023-02-10,31.76,0.068,0.0658,0.1758
406,2023-02-11,31.03,0.0675,0.0058,0.1007
407,2023-02-12,30.86,0.0935,0.0618,0.1068
408,2023-02-13,32.34,0.044,0.0074,0.1116
409,2023-02-14,31.42,0.0633,0.0729,0.1853
410,2023-02-15,32.31,0.0502,0.0798,0.1642
411,2023-02-16,32.32,0.0636,0.075,0.1682
412,2023-02-17,31.55,0.1089,0.0768,0.1916
413,2023-02-18,31.19,0.0226,0.0051,0.0731
414,2023-02-19,32.19,0.0405,0.0641,0.189
415,2023-02-20,31.34,0.0839,0.0131,0.1166
416,2023-02-21,32.99,0.0808,0.0782,0.1387
417,2023-02-22,32.15,0.039,0.064,0.1467
418,2023-02-23,32.52,0.0344,0.0158,0.1013
419,2023-02-24,32.47,0.0532,0.0619,0.1558
420,2023-02-25,32.89,0.0605,0.0351,0.197
421,2023-02-26,32.91,0.1167,0.0487,0.1343
422,2023-02-27,32.88,0.1018,0.0211,0.1997
423,2023-02-28,32.55,0.0266,0.0697,0.1151
424,2023-03-01,32.02,0.1168,0.0298,0.2138
425,2023-03-02,33.23,0.1074,0.0723,0.2128
426,2023-03-03,31.67,0.0504,0.0181,0.1331
427,2023-03-04,32.46,0.0304,0.0093,0.1785
428,2023-03-05,33.09,0.1146,0.0691,0.221
429,2023-03-06,32.63,0.0958,0.0666,0.1718
430,2023-03-07,32.33,0.1029,0.0829,0.2435
431,2023-03-08,33.08,0.0757,0.0036,0.1383
432,2023-03-09,32.5,0.0632,0.0845,0.1638
433,2023-03-10,33.07,0.0788,0.0688,0.2285
434,2023-03-11,31.99,0.0627,0.0615,0.1702
435,2023-03-12,32.59,0.0933,0.0698,0.2259
436,2023-03-13,32.56,0.0823,0.0638,0.256
437,2023-03-14,32.91,0.0531,0.0273,0.2133
438,2023-03-15,32.82,0.1127,0.0245,0.2663
439,2023-03-16,33.59,0.0758,0.078,0.1908
440,2023-03-17,34.07,0.0938,0.0352,0.2246
441,2023-03-18,33.91,0.1006,0.0253,0.2273
442,2023-03-19,33.24,0.097,0.031,0.2106
443,2023-03-20,34.2,0.1523,0.0701,0.3037
444,2023-03-21,33.08,0.1092,0.0224,0.2207
445,2023-03-22,33.9,0.0828,0.0224,0.2242
446,2023-03-23,32.88,0.0818,0.1127,0.2738
447,2023-03-24,32.83,0.1099,0.0723,0.271
448,2023-03-25,34.47,0.1135,0.0201,0.2935
449,2023-03-26,33.95,0.1418,0.0981,0.346
450,2023-03-27,32.69,0.0876,0.0682,0.2613
451,2023-03-28,33.55,0.1133,0.0427,0.3067
452,2023-03-29,33.69,0.1323,0.0697,0.3543
453,2023-03-30,33.91,0.1759,0.1271,0.3269
454,2023-03-31,33.6,0.1192,0.1186,0.3643
455,2023-04-01,34.67,0.147,0.0877,0.3244
456,2023-04-02,33.6,0.1136,0.1163,0.3615
457,2023-04-03,33.91,0.1983,0.125,0.378
458,2023-04-04,33.03,0.1889,0.1021,0.3881
459,2023-04-05,34.2,0.1641,0.0792,0.3595
460,2023-04-06,33.19,0.135,0.1016,0.3721
461,2023-04-07,34.63,0.1739,0.093,0.4327
462,2023-04-08,33.49,0.1658,0.1598,0.3906
463,2023-04-09,33.45,0.1616,0.1411,0.4413
464,2023-04-10,33.54,0.2491,0.1174,0.5064
465,2023-04-11,33.52,0.2095,0.122,0.4351
466,2023-04-12,33.74,0.2338,0.1559,0.5121
467,2023-04-13,35.26,0.2646,0.1315,0.5449
468,2023-04-14,33.82,0.2675,0.1622,0.5149
469,2023-04-15,34.91,0.2571,0.2142,0.5443
470,2023-04-16,34.33,0.3054,0.2133,0.5447
471,2023-04-17,35.24,0.2371,0.1998,0.603
472,2023-04-18,34.69,0.3052,0.251,0.578
473,2023-04-19,35.26,0.3152,0.2804,0.6245
474,2023-04-20,34.45,0.355,0.3353,0.7057
475,2023-04-21,33.86,0.3079,0.3633,0.7345
476,2023-04-22,34.84,0.3346,0.3284,0.7079
477,2023-04-23,35.38,0.2984,0.3925,0.7498
478,2023-04-24,34.1,0.3819,0.4355,0.7696
479,2023-04-25,35.62,0.4155,0.4995,0.8388
480,2023-04-26,35.87,0.429,0.5033,0.8364
481,2023-04-27,35.45,0.401,0.5219,0.8921
482,2023-04-28,35.44,0.4665,0.6045,0.9831
483,2023-04-29,35.39,0.4303,0.6537,0.9369
484,2023-04-30,33.81,0.4072,0.55,0.8887
485,2023-05-01,33.03,0.4088,0.5648,0.9464
486,2023-05-02,31.99,0.3498,0.5385,0.9044
487,2023-05-03,31.84,0.4103,0.4953,0.8394
488,2023-05-04,30.84,0.3402,0.4347,0.8229
489,2023-05-05,30.32,0.3955,0.4074,0.8272
490,2023-05-06,29.48,0.2821,0.3481,0.7446
491,2023-05-07,28.51,0.2685,0.3614,0.6697
492,2023-05-08,27.77,0.3291,0.3227,0.6521
493,2023-05-09,27.13,0.2775,0.2885,0.623
494,2023-05-10,26.51,0.2318,0.2943,0.6555
495,2023-05-11,26.36,0.3083,0.2587,0.5793
496,2023-05-12,25.04,0.2377,0.2048,0.5878
497,2023-05-13,24.2,0.2706,0.1572,0.5202
498,2023-05-14,24.54,0.2031,0.1537,0.5134
499,2023-05-15,23.62,0.271,0.2018,0.5323
500,2023-05-16,22.58,0.2492,0.1746,0.4776
