day,date,Synthetic_Short_Interest_Pct,News_Sentiment_Index,Retail_Hype_Index,Price_Action_Volatility
87,2022-03-29,19.79,0.0337,0.0547,0.0758
88,2022-03-30,19.62,0.058,0.0523,0.0449
89,2022-03-31,18.47,0.0468,0.0796,0.15
90,2022-04-01,20.15,0.0889,0.0082,0.1106
91,2022-04-02,19.73,0.0803,0.0133,0.0863
92,2022-04-03,19.96,0.0193,0.0909,0.052
93,2022-04-04,18.88,0.0777,0.006,0.1326
94,2022-04-05,19.2,0.0927,0.0895,0.1466
95,2022-04-06,19.0,0.0567,0.0007,0.1127
96,2022-04-07,19.19,0.0426,0.0678,0.0762
97,2022-04-08,19.44,0.0226,0.0661,0.0469
98,2022-04-09,19.07,0.0023,0.0897,0.1097
99,2022-04-10,19.05,0.0958,0.0158,0.0645
100,2022-04-11,20.18,0.0585,0.0455,0.0841
101,2022-04-12,20.6,0.0215,0.0213,0.0871
102,2022-04-13,19.7,0.046,0.0153,0.0305
103,2022-04-14,19.61,0.0942,0.0657,0.1391
104,2022-04-15,20.24,0.0738,0.0386,0.1164
105,2022-04-16,20.21,0.0773,0.0322,0.0895
106,2022-04-17,20.28,0.0999,0.0551,0.0762
107,2022-04-18,19.99,0.0359,0.0311,0.0585
108,2022-04-19,20.62,0.0911,0.0027,0.0911
109,2022-04-20,19.45,0.0212,0.0476,0.1207
110,2022-04-21,19.85,0.018,0.0889,0.1309
111,2022-04-22,21.09,0.0622,0.049,0.1302
112,2022-04-23,20.04,0.0648,0.0213,0.0477
113,2022-04-24,20.99,0.0217,0.0849,0.0624
114,2022-04-25,21.12,0.0103,0.0703,0.1167
115,2022-04-26,21.56,0.0192,0.047,0.0791
116,2022-04-27,21.21,0.0696,0.0293,0.069
117,2022-04-28,20.63,0.0956,0.0676,0.1195
118,2022-04-29,20.56,0.06,0.0454,0.0699
119,2022-04-30,21.25,0.0678,0.051,0.0569
120,2022-05-01,19.9,0.0404,0.089,0.1166
121,2022-05-02,21.57,0.0599,0.0501,0.1269
122,2022-05-03,20.82,0.0711,0.0963,0.0855
123,2022-05-04,20.09,0.0983,0.0225,0.1155
124,2022-05-05,20.58,0.0246,0.0927,0.1285
125,2022-05-06,20.83,0.0147,0.0959,0.082
126,2022-05-07,20.85,0.0781,0.0982,0.1159
127,2022-05-08,20.7,0.0138,0.0403,0.023
128,2022-05-09,21.06,0.0893,0.0072,0.0991
129,2022-05-10,20.48,0.0865,0.0363,0.0714
130,2022-05-11,20.82,0.0354,0.0994,0.1158
131,2022-05-12,22.33,0.0747,0.0266,0.0816
132,2022-05-13,20.86,0.0035,0.0835,0.0939
133,2022-05-14,20.51,0.0541,0.0681,0.096
134,2022-05-15,21.75,0.0402,0.0821,0.1432
135,2022-05-16,21.68,0.0723,0.0481,0.1316
136,2022-05-17,22.05,0.0429,0.0602,0.1193
137,2022-05-18,22.25,0.0216,0.0537,0.0651
138,2022-05-19,21.11,0.021,0.028,0.0578
139,2022-05-20,22.51,0.0423,0.082,0.1323
140,2022-05-21,21.23,0.0247,0.0984,0.0971
141,2022-05-22,22.23,0.058,0.0455,0.1018
142,2022-05-23,21.79,0.0329,0.0338,0.105
143,2022-05-24,21.04,0.0212,0.0285,0.0489
144,2022-05-25,22.17,0.0934,0.0397,0.0959
145,2022-05-26,22.27,0.0199,0.0273,0.0419
146,2022-05-27,22.71,0.0164,0.0094,0.0225
147,2022-05-28,22.74,0.0996,0.0348,0.145
148,2022-05-29,22.67,0.022,0.0152,0.09
149,2022-05-30,22.74,0.0095,0.0212,0.0399
150,2022-05-31,22.57,0.0064,0.0199,0.0277
151,2022-06-01,22.98,0.0577,0.026,0.0355
152,2022-06-02,22.9,0.0997,0.0309,0.0928
153,2022-06-03,22.13,0.093,0.0778,0.1531
154,2022-06-04,22.56,0.0629,0.0451,0.0514
155,2022-06-05,21.79,0.0252,0.0157,0.0678
156,2022-06-06,22.17,0.0397,0.0641,0.0664
157,2022-06-07,22.77,0.007,0.0318,0.0174
158,2022-06-08,23.13,0.029,0.0779,0.0597
159,2022-06-09,23.65,0.0283,0.0093,0.1128
160,2022-06-10,23.29,0.0226,0.0529,0.0508
161,2022-06-11,22.53,0.06,0.0594,0.128
162,2022-06-12,22.08,0.0738,0.0542,0.073
163,2022-06-13,22.36,0.0045,0.0428,0.0727
164,2022-06-14,23.16,0.0346,0.0157,0.0846
165,2022-06-15,22.44,0.0217,0.0561,0.0639
166,2022-06-16,23.14,0.0412,0.0797,0.0944
167,2022-06-17,23.6,0.0102,0.0014,0.0783
168,2022-06-18,22.87,0.0515,0.0755,0.1112
169,2022-06-19,24.24,0.066,0.0368,0.0846
170,2022-06-20,22.32,0.0354,0.0136,0.0535
171,2022-06-21,22.47,0.0093,0.0151,0.0153
172,2022-06-22,23.07,0.0082,0.0256,0.0534
173,2022-06-23,23.29,0.0516,0.0612,0.1252
174,2022-06-24,22.94,0.0023,0.0037,0.0932
175,2022-06-25,23.56,0.0235,0.0411,0.1198
176,2022-06-26,24.28,0.0082,0.0706,0.0866
177,2022-06-27,23.44,0.038,0.0214,0.1169
178,2022-06-28,23.11,0.0791,0.0318,0.0611
179,2022-06-29,23.29,0.0375,0.0567,0.0717
180,2022-06-30,24.3,0.0886,0.0106,0.041
181,2022-07-01,23.91,0.0168,0.0496,0.1062
182,2022-07-02,23.39,0.0654,0.074,0.1409
183,2022-07-03,23.62,0.0155,0.0194,0.0558
184,2022-07-04,24.37,0.0601,0.0992,0.1564
185,2022-07-05,23.77,0.0666,0.0045,0.1001
186,2022-07-06,24.52,0.0065,0.082,0.0858
187,2022-07-07,23.32,0.0265,0.0574,0.0805
188,2022-07-08,24.44,0.0821,0.0114,0.0796
189,2022-07-09,23.54,0.0046,0.0866,0.1048
190,2022-07-10,23.65,0.0632,0.013,0.0373
191,2022-07-11,25.04,0.094,0.0802,0.0878
192,2022-07-12,24.13,0.0303,0.0389,0.1078
193,2022-07-13,24.33,0.0742,0.0547,0.1189
194,2022-07-14,24.23,0.0376,0.0034,0.0676
195,2022-07-15,25.48,0.0215,0.0981,0.1047
196,2022-07-16,25.42,0.0913,0.0441,0.1329
197,2022-07-17,24.24,0.05,0.0163,0.0821
198,2022-07-18,25.51,0.0793,0.0453,0.0716
199,2022-07-19,24.58,0.0626,0.093,0.1097
200,2022-07-20,24.36,0.0675,0.0466,0.0597
201,2022-07-21,24.57,0.0697,0.0089,0.0447
202,2022-07-22,25.14,0.0007,0.0279,0.0287
203,2022-07-23,24.21,0.0324,0.0516,0.0355
204,2022-07-24,23.98,0.0731,0.0849,0.0812
205,2022-07-25,24.84,0.0386,0.0688,0.0576
206,2022-07-26,24.39,0.0755,0.0165,0.0809
207,2022-07-27,25.75,0.0116,0.0622,0.0359
208,2022-07-28,24.63,0.0671,0.0904,0.0991
209,2022-07-29,24.41,0.0706,0.0326,0.0647
210,2022-07-30,24.46,0.0941,0.0829,0.1349
211,2022-07-31,25.66,0.0034,0.0479,0.0525
212,2022-08-01,25.13,0.08,0.0606,0.0841
213,2022-08-02,25.48,0.0832,0.0643,0.1408
214,2022-08-03,25.21,0.0521,0.0597,0.0911
215,2022-08-04,26.07,0.0408,0.0984,0.0796
216,2022-08-05,25.67,0.081,0.0862,0.1314
217,2022-08-06,25.42,0.0856,0.0723,0.0727
218,2022-08-07,25.41,0.0976,0.0168,0.055
219,2022-08-08,25.05,0.0706,0.0051,0.0335
220,2022-08-09,26.27,0.0058,0.0671,0.0535
221,2022-08-10,26.56,0.0479,0.0626,0.111
222,2022-08-11,25.98,0.0897,0.0018,0.1078
223,2022-08-12,26.85,0.0632,0.0203,0.1032
224,2022-08-13,25.96,0.0659,0.0168,0.0776
225,2022-08-14,26.16,0.0256,0.0595,0.0677
226,2022-08-15,25.06,0.0037,0.0989,0.0629
227,2022-08-16,26.27,0.0048,0.0569,0.049
228,2022-08-17,26.14,0.0996,0.0394,0.0955
229,2022-08-18,25.74,0.0369,0.0275,0.0909
230,2022-08-19,26.92,0.0798,0.023,0.07
231,2022-08-20,26.86,0.0773,0.0586,0.1171
232,2022-08-21,25.47,0.0262,0.0904,0.0907
233,2022-08-22,25.5,0.0601,0.0517,0.1253
234,2022-08-23,26.67,0.0615,0.0722,0.1234
235,2022-08-24,26.09,0.0587,0.0708,0.1274
236,2022-08-25,26.4,0.036,0.0963,0.1039
237,2022-08-26,26.84,0.0193,0.0535,0.0958
238,2022-08-27,26.73,0.0214,0.0517,0.1067
239,2022-08-28,25.92,0.0424,0.0841,0.1223
240,2022-08-29,27.42,0.0804,0.0852,0.0684
241,2022-08-30,26.4,0.0876,0.0521,0.1239
242,2022-08-31,27.12,0.0545,0.0765,0.0906
243,2022-09-01,27.49,0.0157,0.0117,0.056
244,2022-09-02,27.61,0.0472,0.026,0.0532
245,2022-09-03,26.96,0.0798,0.0014,0.0769
246,2022-09-04,27.82,0.0242,0.0539,0.1248
247,2022-09-05,27.83,0.0131,0.0469,0.0304
248,2022-09-06,27.27,0.0734,0.0138,0.0832
249,2022-09-07,27.32,0.0481,0.06,0.1191
250,2022-09-08,27.48,0.0497,0.0049,0.0972
251,2022-09-09,27.15,0.093,0.0897,0.1086
252,2022-09-10,27.69,0.0953,0.0211,0.0939
253,2022-09-11,26.36,0.0757,0.003,0.035
254,2022-09-12,26.63,0.0759,0.0348,0.1089
255,2022-09-13,27.78,0.0221,0.0016,0.0209
256,2022-09-14,26.88,0.0379,0.0249,0.0794
257,2022-09-15,28.03,0.0291,0.0869,0.1191
258,2022-09-16,27.95,0.0751,0.0671,0.088
259,2022-09-17,28.56,0.0352,0.0061,0.0221
260,2022-09-18,27.75,0.0904,0.0194,0.1313
261,2022-09-19,28.59,0.0869,0.0539,0.1252
262,2022-09-20,28.73,0.0905,0.0186,0.0578
263,2022-09-21,27.18,0.0005,0.0392,0.0573
264,2022-09-22,28.49,0.0816,0.0277,0.0875
265,2022-09-23,27.24,0.057,0.0458,0.0565
266,2022-09-24,28.52,0.0445,0.0593,0.0828
267,2022-09-25,28.15,0.0216,0.0495,0.0888
268,2022-09-26,28.02,0.0908,0.0814,0.1014
269,2022-09-27,28.71,0.0164,0.0162,0.0812
270,2022-09-28,27.62,0.06,0.0458,0.0534
271,2022-09-29,27.38,0.0748,0.0224,0.0477
272,2022-09-30,27.31,0.0055,0.0772,0.0713
273,2022-10-01,27.61,0.0782,0.0536,0.0639
274,2022-10-02,27.47,0.0583,0.0261,0.118
275,2022-10-03,28.44,0.0154,0.0078,0.0505
276,2022-10-04,28.03,0.0695,0.0792,0.0994
277,2022-10-05,29.03,0.0195,0.0438,0.0622
278,2022-10-06,28.38,0.0456,0.0735,0.1309
279,2022-10-07,28.1,0.0589,0.0378,0.1055
280,2022-10-08,28.11,0.044,0.0452,0.043
281,2022-10-09,28.85,0.0853,0.0084,0.1346
282,2022-10-10,28.04,0.0752,0.0621,0.1546
283,2022-10-11,29.25,0.0414,0.0181,0.0736
284,2022-10-12,27.94,0.0791,0.0703,0.0689
285,2022-10-13,29.67,0.0761,0.067,0.1157
286,2022-10-14,29.16,0.03,0.0073,0.0287
287,2022-10-15,29.69,0.0317,0.0452,0.0786
288,2022-10-16,29.13,0.0344,0.0645,0.0588
289,2022-10-17,29.65,0.0798,0.0218,0.0609
290,2022-10-18,29.48,0.0225,0.0899,0.0718
291,2022-10-19,28.55,0.0957,0.095,0.1363
292,2022-10-20,28.62,0.0091,0.097,0.0754
293,2022-10-21,28.74,0.0752,0.0146,0.0697
294,2022-10-22,30.06,0.0959,0.099,0.0968
295,2022-10-23,29.4,0.0824,0.012,0.1121
296,2022-10-24,29.6,0.0386,0.0915,0.1087
297,2022-10-25,28.83,0.0671,0.005,0.0767
298,2022-10-26,29.18,0.0423,0.0275,0.063
299,2022-10-27,28.91,0.0178,0.0742,0.0964
300,2022-10-28,29.96,0.0896,0.0825,0.114
301,2022-10-29,29.75,0.0438,0.0498,0.1185
302,2022-10-30,28.74,0.0964,0.0132,0.145
303,2022-10-31,29.09,0.0445,0.0806,0.0865
304,2022-11-01,28.84,0.0515,0.0132,0.0718
305,2022-11-02,30.38,0.0564,0.0304,0.0831
306,2022-11-03,29.17,0.0074,0.0553,0.1278
307,2022-11-04,30.57,0.0789,0.0525,0.1638
308,2022-11-05,29.8,0.013,0.0373,0.1352
309,2022-11-06,30.42,0.0126,0.033,0.0397
310,2022-11-07,29.16,0.0081,0.0148,0.0934
311,2022-11-08,30.12,0.0112,0.0002,0.0801
312,2022-11-09,30.2,0.014,0.0596,0.1129
313,2022-11-10,30.39,0.0759,0.0313,0.0952
314,2022-11-11,29.49,0.0216,0.0048,0.1046
315,2022-11-12,29.41,0.0193,0.0969,0.0943
316,2022-11-13,30.61,0.0401,0.0536,0.0843
317,2022-11-14,30.63,0.0096,0.0072,0.0798
318,2022-11-15,30.23,0.1025,0.0258,0.1375
319,2022-11-16,30.14,0.0896,0.0116,0.0783
320,2022-11-17,30.47,0.0874,0.0796,0.0986
321,2022-11-18,31.52,0.0901,0.0741,0.1797
322,2022-11-19,30.38,0.0787,0.088,0.1853
323,2022-11-20,31.05,0.015,0.0802,0.1437
324,2022-11-21,30.91,0.0671,0.011,0.0696
325,2022-11-22,31.17,0.0142,0.049,0.0942
326,2022-11-23,31.17,0.0601,0.0227,0.1113
327,2022-11-24,30.84,0.0484,0.0511,0.1503
328,2022-11-25,30.44,0.0958,0.0823,0.1549
329,2022-11-26,31.67,0.0555,0.0267,0.1326
330,2022-11-27,31.05,0.0703,0.0974,0.1615
331,2022-11-28,31.13,0.047,0.0082,0.1381
332,2022-11-29,32.12,0.0289,0.0133,0.0685
333,2022-11-30,32.01,0.0435,0.0427,0.1331
334,2022-12-01,31.16,0.0672,0.0493,0.1514
335,2022-12-02,30.39,0.1074,0.0219,0.1689
336,2022-12-03,32.11,0.0819,0.0552,0.1311
337,2022-12-04,30.94,0.0379,0.0787,0.1138
338,2022-12-05,30.68,0.0603,0.0218,0.0809
339,2022-12-06,31.13,0.1086,0.0892,0.183
340,2022-12-07,31.49,0.1053,0.0354,0.1136
341,2022-12-08,31.8,0.0872,0.058,0.1616
342,2022-12-09,31.84,0.0983,0.0611,0.1676
343,2022-12-10,32.34,0.0544,0.0089,0.1071
344,2022-12-11,31.55,0.0478,0.0477,0.1254
345,2022-12-12,31.2,0.0719,0.0436,0.1331
346,2022-12-13,31.43,0.0978,0.0468,0.1996
347,2022-12-14,32.49,0.0395,0.0747,0.1275
348,2022-12-15,31.95,0.1022,0.0069,0.1093
349,2022-12-16,31.96,0.0234,0.0208,0.1492
350,2022-12-17,31.34,0.0649,0.0509,0.2041
351,2022-12-18,31.94,0.0742,0.0121,0.1759
352,2022-12-19,32.14,0.0821,0.0275,0.1825
353,2022-12-20,32.72,0.1128,0.0026,0.16
354,2022-12-21,33.02,0.0655,0.026,0.1256
355,2022-12-22,33.28,0.0968,0.036,0.1872
356,2022-12-23,33.33,0.0324,0.0993,0.2136
357,2022-12-24,33.18,0.0457,0.0625,0.164
358,2022-12-25,32.94,0.0451,0.1021,0.2203
359,2022-12-26,32.44,0.0847,0.0238,0.1626
360,2022-12-27,32.34,0.056,0.0326,0.2132
361,2022-12-28,32.39,0.1005,0.0785,0.1732
362,2022-12-29,32.15,0.0507,0.0489,0.1986
363,2022-12-30,31.93,0.1348,0.0731,0.2264
364,2022-12-31,32.1,0.074,0.0432,0.1919
365,2023-01-01,33.63,0.117,0.0572,0.2439
366,2023-01-02,33.02,0.0828,0.097,0.2027
367,2023-01-03,32.38,0.0758,0.0572,0.1869
368,2023-01-04,33.0,0.1118,0.0267,0.2076
369,2023-01-05,32.91,0.0825,0.0808,0.2828
370,2023-01-06,32.73,0.0604,0.0409,0.2386
371,2023-01-07,33.43,0.0802,0.0229,0.2705
372,2023-01-08,33.05,0.0753,0.1077,0.3107
373,2023-01-09,33.46,0.1122,0.0624,0.2877
374,2023-01-10,33.43,0.1641,0.0871,0.2697
375,2023-01-11,32.44,0.1,0.0478,0.2699
376,2023-01-12,32.77,0.1591,0.0381,0.2602
377,2023-01-13,34.04,0.1698,0.0547,0.3215
378,2023-01-14,33.33,0.1059,0.108,0.3199
379,2023-01-15,34.41,0.1484,0.1175,0.3164
380,2023-01-16,33.48,0.1352,0.0712,0.3028
381,2023-01-17,33.37,0.1143,0.0825,0.3274
382,2023-01-18,32.84,0.1058,0.1224,0.3447
383,2023-01-19,32.9,0.1753,0.109,0.3505
384,2023-01-20,33.92,0.1866,0.0861,0.3457
385,2023-01-21,32.98,0.1201,0.0698,0.3575
386,2023-01-22,33.25,0.206,0.1462,0.4116
387,2023-01-23,34.11,0.197,0.1187,0.3992
388,2023-01-24,34.53,0.1369,0.1597,0.4155
389,2023-01-25,33.79,0.1937,0.1557,0.4047
390,2023-01-26,33.66,0.2321,0.1797,0.4798
391,2023-01-27,33.27,0.2142,0.1125,0.4415
392,2023-01-28,34.07,0.2554,0.1867,0.5409
393,2023-01-29,34.35,0.197,0.1205,0.4321
394,2023-01-30,35.02,0.2117,0.1404,0.5029
395,2023-01-31,35.07,0.1974,0.2225,0.52
396,2023-02-01,34.19,0.2353,0.1796,0.5716
397,2023-02-02,35.31,0.2845,0.2331,0.615
398,2023-02-03,34.63,0.2567,0.2456,0.5394
399,2023-02-04,35.25,0.2697,0.2675,0.6239
400,2023-02-05,34.25,0.3426,0.2857,0.6635
401,2023-02-06,34.72,0.2819,0.268,0.655
402,2023-02-07,34.64,0.2973,0.2706,0.6733
403,2023-02-08,33.82,0.2819,0.3209,0.7001
404,2023-02-09,35.22,0.3862,0.364,0.776
405,2023-02-10,35.39,0.3307,0.441,0.7887
406,2023-02-11,35.35,0.4011,0.4598,0.8767
407,2023-02-12,35.24,0.3589,0.5433,0.8431
408,2023-02-13,34.49,0.3693,0.5208,0.9103
409,2023-02-14,35.81,0.4685,0.6102,0.9618
410,2023-02-15,34.76,0.4501,0.6844,0.9616
411,2023-02-16,34.17,0.4281,0.6356,0.9628
412,2023-02-17,32.87,0.3771,0.5756,0.9303
413,2023-02-18,32.69,0.358,0.5417,0.8305
414,2023-02-19,31.98,0.3962,0.4079,0.781
415,2023-02-20,30.79,0.3436,0.4202,0.805
416,2023-02-21,30.35,0.353,0.4283,0.7535
417,2023-02-22,29.06,0.3524,0.3128,0.6736
418,2023-02-23,29.14,0.2921,0.2744,0.7059
419,2023-02-24,27.9,0.3008,0.2569,0.631
420,2023-02-25,26.99,0.3137,0.2296,0.6228
421,2023-02-26,26.19,0.2375,0.2222,0.5808
422,2023-02-27,25.53,0.241,0.2756,0.5637
423,2023-02-28,25.25,0.2889,0.1789,0.5505
424,2023-03-01,24.31,0.2706,0.1694,0.537
425,2023-03-02,24.28,0.2013,0.1934,0.504
426,2023-03-03,23.43,0.2279,0.2207,0.4975
427,2023-03-04,22.91,0.2442,0.2061,0.5327
428,2023-03-05,21.91,0.1984,0.1435,0.4917
429,2023-03-06,21.88,0.2488,0.1496,0.4724
430,2023-03-07,21.08,0.1781,0.1659,0.4886
431,2023-03-08,21.1,0.2188,0.1168,0.4767
432,2023-03-09,20.38,0.1463,0.145,0.4446
433,2023-03-10,19.61,0.1665,0.1325,0.3706
434,2023-03-11,19.58,0.1982,0.0994,0.3833
435,2023-03-12,18.62,0.17,0.0905,0.3273
436,2023-03-13,18.64,0.1581,0.1011,0.4008
437,2023-03-14,17.94,0.1067,0.114,0.3131
438,2023-03-15,17.07,0.1363,0.0494,0.3627
439,2023-03-16,16.5,0.1109,0.0605,0.2671
440,2023-03-17,16.16,0.1553,0.0662,0.3433
441,2023-03-18,16.29,0.1426,0.0379,0.257
442,2023-03-19,15.26,0.1266,0.0686,0.328
443,2023-03-20,15.27,0.0835,0.0934,0.3248
444,2023-03-21,14.57,0.1574,0.0311,0.2986
445,2023-03-22,14.36,0.12,0.1005,0.2473
446,2023-03-23,14.2,0.1202,0.049,0.232
447,2023-03-24,14.01,0.1613,0.1058,0.2973
448,2023-03-25,13.88,0.1292,0.0317,0.2595
449,2023-03-26,13.04,0.0585,0.0968,0.2107
450,2023-03-27,12.68,0.1242,0.0257,0.1918
451,2023-03-28,12.6,0.0658,0.0973,0.2191
452,2023-03-29,12.57,0.1044,0.0574,0.2383
453,2023-03-30,12.37,0.0647,0.0384,0.1914
454,2023-03-31,11.94,0.1183,0.014,0.2632
455,2023-04-01,10.88,0.1002,0.0525,0.2652
456,2023-04-02,10.63,0.1338,0.0668,0.283
457,2023-04-03,11.2,0.0545,0.0613,0.2223
458,2023-04-04,10.52,0.0636,0.0327,0.189
459,2023-04-05,9.88,0.131,0.0843,0.2446
460,2023-04-06,10.0,0.0761,0.0451,0.2313
461,2023-04-07,9.86,0.0959,0.0531,0.1775
462,2023-04-08,9.62,0.0897,0.0261,0.1753
463,2023-04-09,9.5,0.0432,0.0962,0.2334
464,2023-04-10,8.74,0.0524,0.0573,0.2196
465,2023-04-11,9.25,0.0803,0.0034,0.1693
466,2023-04-12,8.2,0.0269,0.0688,0.1329
467,2023-04-13,8.03,0.025,0.0192,0.1128
468,2023-04-14,8.42,0.0279,0.0115,0.1053
469,2023-04-15,7.89,0.1168,0.0357,0.1779
470,2023-04-16,8.13,0.0728,0.0269,0.1362
471,2023-04-17,7.6,0.0349,0.0133,0.1205
472,2023-04-18,7.46,0.0826,0.0399,0.1289
473,2023-04-19,7.73,0.0316,0.1004,0.1735
474,2023-04-20,7.33,0.0905,0.0521,0.1578
475,2023-04-21,7.1,0.0984,0.0098,0.1351
476,2023-04-22,6.49,0.0207,0.0983,0.1849
477,2023-04-23,6.48,0.1122,0.0914,0.194
478,2023-04-24,5.97,0.0298,0.0095,0.073
479,2023-04-25,6.41,0.0935,0.0769,0.1497
480,2023-04-26,5.67,0.0298,0.0544,0.0932
481,2023-04-27,5.6,0.0747,0.0112,0.1611
482,2023-04-28,5.84,0.0589,0.0259,0.1623
483,2023-04-29,5.56,0.0115,0.0471,0.1486
484,2023-04-30,5.05,0.0711,0.023,0.1637
485,2023-05-01,4.95,0.0939,0.0686,0.1924
486,2023-05-02,5.27,0.1045,0.0565,0.1769
487,2023-05-03,5.17,0.0973,0.0789,0.1821
488,2023-05-04,4.69,0.1013,0.0799,0.1362
489,2023-05-05,4.45,0.0917,0.0398,0.1865
490,2023-05-06,4.9,0.0474,0.0667,0.1584
491,2023-05-07,4.82,0.0796,0.0582,0.1166
492,2023-05-08,4.02,0.0755,0.0859,0.1697
493,2023-05-09,4.87,0.0108,0.0356,0.118
494,2023-05-10,3.83,0.0903,0.0711,0.104
495,2023-05-11,4.3,0.0557,0.0914,0.1087
496,2023-05-12,4.49,0.0782,0.097,0.1517
497,2023-05-13,4.42,0.0637,0.0618,0.1514
498,2023-05-14,3.89,0.0395,0.0974,0.1465
499,2023-05-15,3.94,0.0189,0.0702,0.1475
500,2023-05-16,3.44,0.0396,0.0705,0.0931
