day,date,Synthetic_Short_Interest_Pct,News_Sentiment_Index,Retail_Hype_Index,Price_Action_Volatility
59,2022-03-01,17.78,0.0905,0.0931,0.081
60,2022-03-02,18.3,0.0461,0.0938,0.0626
61,2022-03-03,17.17,0.0719,0.0779,0.0806
62,2022-03-04,17.06,0.0785,0.0906,0.1273
63,2022-03-05,18.21,0.0233,0.0816,0.1032
64,2022-03-06,17.2,0.007,0.0898,0.1361
65,2022-03-07,17.54,0.0668,0.0784,0.0818
66,2022-03-08,17.14,0.0112,0.0841,0.1179
67,2022-03-09,17.98,0.0368,0.0979,0.077
68,2022-03-10,17.43,0.0401,0.0638,0.1339
69,2022-03-11,17.6,0.0073,0.0966,0.0482
70,2022-03-12,17.84,0.0576,0.0388,0.0949
71,2022-03-13,18.81,0.088,0.0507,0.1183
72,2022-03-14,19.02,0.0164,0.0616,0.117
73,2022-03-15,18.94,0.0473,0.0359,0.0899
74,2022-03-16,18.68,0.0512,0.0737,0.0803
75,2022-03-17,17.39,0.0803,0.0481,0.0736
76,2022-03-18,19.0,0.06,0.0398,0.0602
77,2022-03-19,17.57,0.0275,0.0876,0.1141
78,2022-03-20,18.59,0.0931,0.0053,0.101
79,2022-03-21,17.59,0.0552,0.0445,0.1136
80,2022-03-22,18.18,0.0785,0.0254,0.0849
81,2022-03-23,18.36,0.0982,0.0135,0.1269
82,2022-03-24,18.99,0.0629,0.0976,0.0902
83,2022-03-25,18.18,0.0295,0.0546,0.1248
84,2022-03-26,18.34,0.0547,0.0153,0.0647
85,2022-03-27,19.04,0.033,0.0221,0.0292
86,2022-03-28,19.64,0.025,0.0584,0.082
87,2022-03-29,17.86,0.0534,0.0026,0.027
88,2022-03-30,19.85,0.0284,0.0347,0.0266
89,2022-03-31,18.31,0.042,0.0968,0.1209
90,2022-04-01,19.49,0.0379,0.0963,0.1259
91,2022-04-02,19.7,0.0269,0.023,0.1021
92,2022-04-03,19.5,0.0657,0.0951,0.0969
93,2022-04-04,18.78,0.0487,0.0716,0.1197
94,2022-04-05,20.1,0.0153,0.0463,0.0752
95,2022-04-06,19.52,0.0991,0.0864,0.159
96,2022-04-07,18.86,0.0987,0.0646,0.1549
97,2022-04-08,19.32,0.0356,0.0892,0.1142
98,2022-04-09,19.12,0.0282,0.0955,0.0675
99,2022-04-10,18.97,0.0338,0.0044,0.1041
100,2022-04-11,19.99,0.077,0.052,0.0564
101,2022-04-12,18.48,0.0194,0.1,0.1224
102,2022-04-13,20.1,0.0807,0.0085,0.065
103,2022-04-14,18.72,0.0028,0.0312,0.0673
104,2022-04-15,19.74,0.0364,0.0038,0.0358
105,2022-04-16,20.12,0.0851,0.0617,0.1373
106,2022-04-17,19.76,0.0947,0.0913,0.1334
107,2022-04-18,20.33,0.053,0.0103,0.0941
108,2022-04-19,19.81,0.0088,0.0928,0.0455
109,2022-04-20,20.31,0.0594,0.0246,0.0874
110,2022-04-21,18.85,0.0115,0.0806,0.055
111,2022-04-22,20.67,0.0307,0.0066,0.0699
112,2022-04-23,19.7,0.03,0.0129,0.0501
113,2022-04-24,20.74,0.0209,0.0873,0.0506
114,2022-04-25,19.97,0.0517,0.038,0.0751
115,2022-04-26,20.21,0.0732,0.0629,0.071
116,2022-04-27,20.18,0.0908,0.0685,0.1181
117,2022-04-28,20.81,0.052,0.0673,0.1124
118,2022-04-29,20.92,0.0175,0.0553,0.0755
119,2022-04-30,20.77,0.0668,0.0497,0.1319
120,2022-05-01,20.86,0.0939,0.0381,0.1005
121,2022-05-02,20.12,0.0232,0.0667,0.1247
122,2022-05-03,20.38,0.0301,0.0066,0.0357
123,2022-05-04,21.26,0.0211,0.0387,0.1075
124,2022-05-05,19.75,0.0144,0.02,0.0498
125,2022-05-06,20.66,0.0426,0.0395,0.132
126,2022-05-07,19.79,0.0855,0.0906,0.1205
127,2022-05-08,20.91,0.0896,0.0763,0.1076
128,2022-05-09,20.49,0.0849,0.0155,0.0522
129,2022-05-10,20.19,0.0771,0.0762,0.1114
130,2022-05-11,20.34,0.055,0.0069,0.0536
131,2022-05-12,20.42,0.0889,0.0805,0.1077
132,2022-05-13,21.04,0.0547,0.0992,0.0872
133,2022-05-14,20.99,0.0549,0.0422,0.0568
134,2022-05-15,20.96,0.0021,0.0419,0.0217
135,2022-05-16,20.8,0.0189,0.0642,0.1212
136,2022-05-17,20.38,0.0988,0.0778,0.1123
137,2022-05-18,21.26,0.0418,0.0174,0.0511
138,2022-05-19,20.96,0.0583,0.0807,0.1407
139,2022-05-20,22.0,0.0048,0.0176,0.0843
140,2022-05-21,21.85,0.0622,0.0855,0.1371
141,2022-05-22,21.72,0.0135,0.0627,0.0659
142,2022-05-23,20.3,0.0282,0.0275,0.0791
143,2022-05-24,20.33,0.0235,0.0263,0.0443
144,2022-05-25,21.21,0.0023,0.0801,0.0392
145,2022-05-26,22.02,0.012,0.0633,0.0454
146,2022-05-27,21.1,0.0354,0.0605,0.1205
147,2022-05-28,21.67,0.0434,0.0702,0.0806
148,2022-05-29,22.39,0.0763,0.0732,0.1384
149,2022-05-30,21.96,0.0932,0.0975,0.0866
150,2022-05-31,20.77,0.0561,0.0626,0.0607
151,2022-06-01,21.88,0.0001,0.0198,0.0778
152,2022-06-02,21.57,0.0902,0.0302,0.0879
153,2022-06-03,22.1,0.0161,0.0739,0.1259
154,2022-06-04,22.14,0.0106,0.0576,0.1083
155,2022-06-05,22.68,0.0261,0.0601,0.0712
156,2022-06-06,22.73,0.0367,0.0424,0.0663
157,2022-06-07,21.12,0.092,0.0931,0.1335
158,2022-06-08,21.95,0.0616,0.0031,0.0932
159,2022-06-09,21.25,0.0425,0.0909,0.1519
160,2022-06-10,22.61,0.0776,0.0355,0.112
161,2022-06-11,22.25,0.04,0.0933,0.0681
162,2022-06-12,21.24,0.0378,0.0129,0.0774
163,2022-06-13,21.87,0.0412,0.0055,0.0973
164,2022-06-14,23.05,0.0357,0.0977,0.0873
165,2022-06-15,23.2,0.0236,0.0151,0.075
166,2022-06-16,21.55,0.0273,0.029,0.1212
167,2022-06-17,22.09,0.0537,0.0617,0.13
168,2022-06-18,22.47,0.0477,0.0013,0.0917
169,2022-06-19,23.16,0.0682,0.029,0.1326
170,2022-06-20,21.9,0.0551,0.094,0.1286
171,2022-06-21,21.85,0.0607,0.082,0.0602
172,2022-06-22,23.33,0.0508,0.0901,0.1047
173,2022-06-23,23.19,0.0764,0.0725,0.0634
174,2022-06-24,22.46,0.0576,0.0072,0.0836
175,2022-06-25,22.66,0.0341,0.0721,0.0885
176,2022-06-26,21.88,0.0912,0.0107,0.0856
177,2022-06-27,22.2,0.0845,0.0269,0.1015
178,2022-06-28,21.9,0.0759,0.0681,0.0799
179,2022-06-29,23.19,0.0693,0.0107,0.075
180,2022-06-30,23.05,0.0642,0.0144,0.0925
181,2022-07-01,23.3,0.0387,0.0212,0.0613
182,2022-07-02,22.6,0.0397,0.0671,0.0467
183,2022-07-03,23.89,0.058,0.0573,0.0565
184,2022-07-04,23.65,0.0818,0.0372,0.0859
185,2022-07-05,23.07,0.0324,0.0083,0.0733
186,2022-07-06,23.3,0.0724,0.0895,0.1617
187,2022-07-07,22.37,0.0789,0.0388,0.1059
188,2022-07-08,23.37,0.0309,0.0449,0.1217
189,2022-07-09,23.71,0.0272,0.0058,0.0754
190,2022-07-10,23.29,0.001,0.0183,0.0962
191,2022-07-11,24.2,0.0788,0.0116,0.131
192,2022-07-12,22.99,0.0571,0.0251,0.0348
193,2022-07-13,24.37,0.0459,0.0081,0.0935
194,2022-07-14,23.21,0.0934,0.0085,0.069
195,2022-07-15,24.13,0.0353,0.0596,0.1256
196,2022-07-16,24.53,0.0942,0.019,0.1253
197,2022-07-17,22.99,0.0972,0.004,0.0915
198,2022-07-18,22.72,0.0045,0.0656,0.058
199,2022-07-19,23.12,0.0402,0.0991,0.1068
200,2022-07-20,23.17,0.0989,0.0351,0.0983
201,2022-07-21,23.96,0.0155,0.0264,0.0221
202,2022-07-22,23.69,0.0636,0.0295,0.0821
203,2022-07-23,24.31,0.0606,0.0263,0.0937
204,2022-07-24,24.52,0.0355,0.0054,0.0889
205,2022-07-25,24.42,0.0854,0.0464,0.0872
206,2022-07-26,24.55,0.0985,0.0624,0.1014
207,2022-07-27,24.89,0.091,0.0262,0.1251
208,2022-07-28,24.98,0.0019,0.0771,0.0451
209,2022-07-29,25.04,0.0334,0.0393,0.0403
210,2022-07-30,24.99,0.0964,0.0553,0.1604
211,2022-07-31,25.1,0.0276,0.0276,0.1062
212,2022-08-01,24.79,0.007,0.027,0.0562
213,2022-08-02,25.14,0.0344,0.035,0.0482
214,2022-08-03,25.33,0.0961,0.0726,0.157
215,2022-08-04,24.56,0.0471,0.0394,0.0762
216,2022-08-05,24.8,0.0789,0.0769,0.0842
217,2022-08-06,24.55,0.0448,0.0714,0.0509
218,2022-08-07,25.49,0.0111,0.0347,0.0443
219,2022-08-08,24.67,0.0975,0.0246,0.1337
220,2022-08-09,24.33,0.0638,0.061,0.0762
221,2022-08-10,24.3,0.0505,0.0301,0.053
222,2022-08-11,24.81,0.0537,0.063,0.1389
223,2022-08-12,24.59,0.0273,0.0019,0.0448
224,2022-08-13,24.12,0.0792,0.0727,0.1071
225,2022-08-14,24.09,0.0179,0.0416,0.0642
226,2022-08-15,25.29,0.0747,0.0679,0.08
227,2022-08-16,24.59,0.0883,0.0839,0.0775
228,2022-08-17,24.5,0.0626,0.0414,0.1062
229,2022-08-18,24.88,0.0986,0.0934,0.0795
230,2022-08-19,24.85,0.0759,0.0397,0.1139
231,2022-08-20,25.39,0.0716,0.0628,0.0781
232,2022-08-21,25.12,0.0929,0.0342,0.1216
233,2022-08-22,25.92,0.0788,0.042,0.1275
234,2022-08-23,25.14,0.0864,0.0875,0.1087
235,2022-08-24,24.59,0.0031,0.0449,0.0241
236,2022-08-25,24.92,0.0048,0.0261,0.0215
237,2022-08-26,25.34,0.0718,0.0179,0.1303
238,2022-08-27,24.95,0.0023,0.0886,0.0722
239,2022-08-28,25.25,0.0665,0.0622,0.0543
240,2022-08-29,26.18,0.0113,0.0941,0.0658
241,2022-08-30,25.11,0.0397,0.0278,0.0481
242,2022-08-31,25.23,0.0428,0.0548,0.1163
243,2022-09-01,25.67,0.0288,0.087,0.054
244,2022-09-02,25.61,0.0474,0.0577,0.0534
245,2022-09-03,26.38,0.0958,0.0395,0.0778
246,2022-09-04,24.79,0.0332,0.0068,0.0776
247,2022-09-05,25.21,0.0904,0.0819,0.158
248,2022-09-06,26.36,0.0189,0.0344,0.0853
249,2022-09-07,25.1,0.0174,0.0571,0.1286
250,2022-09-08,26.58,0.0247,0.0814,0.1167
251,2022-09-09,26.67,0.0614,0.0165,0.1001
252,2022-09-10,25.3,0.0649,0.0373,0.0722
253,2022-09-11,25.45,0.0921,0.0738,0.0794
254,2022-09-12,26.92,0.0403,0.0588,0.1053
255,2022-09-13,26.29,0.0405,0.0333,0.0993
256,2022-09-14,25.67,0.0755,0.0125,0.113
257,2022-09-15,25.41,0.0788,0.091,0.105
258,2022-09-16,25.9,0.0818,0.0445,0.0928
259,2022-09-17,26.08,0.0319,0.0014,0.0162
260,2022-09-18,26.86,0.0916,0.018,0.1205
261,2022-09-19,26.19,0.0916,0.0921,0.0774
262,2022-09-20,27.4,0.0759,0.0085,0.0369
263,2022-09-21,26.49,0.0806,0.0647,0.155
264,2022-09-22,25.86,0.003,0.0864,0.1305
265,2022-09-23,27.27,0.0357,0.0036,0.0471
266,2022-09-24,25.9,0.0424,0.0293,0.0352
267,2022-09-25,27.65,0.0496,0.0717,0.1456
268,2022-09-26,26.45,0.0506,0.026,0.0337
269,2022-09-27,25.77,0.0403,0.024,0.0956
270,2022-09-28,27.59,0.0336,0.0641,0.0617
271,2022-09-29,27.53,0.0906,0.0045,0.1031
272,2022-09-30,27.9,0.0469,0.0099,0.0616
273,2022-10-01,27.52,0.0559,0.0263,0.0585
274,2022-10-02,27.39,0.0771,0.0193,0.0786
275,2022-10-03,26.29,0.0428,0.0366,0.1269
276,2022-10-04,27.35,0.0606,0.0018,0.1091
277,2022-10-05,27.2,0.0654,0.0546,0.1001
278,2022-10-06,27.87,0.0474,0.0282,0.1287
279,2022-10-07,28.01,0.0265,0.0518,0.0918
280,2022-10-08,27.75,0.0363,0.0682,0.0909
281,2022-10-09,26.86,0.0279,0.0178,0.088
282,2022-10-10,26.73,0.0624,0.0223,0.1246
283,2022-10-11,28.16,0.0633,0.019,0.0448
284,2022-10-12,28.1,0.0157,0.0856,0.1405
285,2022-10-13,26.48,0.0448,0.0288,0.0352
286,2022-10-14,27.92,0.0103,0.0528,0.0887
287,2022-10-15,28.34,0.0291,0.0113,0.0623
288,2022-10-16,28.21,0.0439,0.0668,0.0961
289,2022-10-17,27.71,0.0985,0.0363,0.0908
290,2022-10-18,27.73,0.0657,0.0767,0.0823
291,2022-10-19,27.84,0.0374,0.0211,0.12
292,2022-10-20,28.47,0.0893,0.0631,0.1026
293,2022-10-21,27.52,0.0235,0.0333,0.0644
294,2022-10-22,27.76,0.0335,0.054,0.097
295,2022-10-23,28.41,0.0413,0.0136,0.0492
296,2022-10-24,28.69,0.0966,0.048,0.1166
297,2022-10-25,28.01,0.0655,0.0935,0.0917
298,2022-10-26,28.81,0.0028,0.0077,0.0259
299,2022-10-27,28.36,0.0382,0.0683,0.083
300,2022-10-28,28.85,0.0638,0.077,0.1208
301,2022-10-29,27.17,0.0208,0.0851,0.1203
302,2022-10-30,28.3,0.0152,0.034,0.0995
303,2022-10-31,27.86,0.0372,0.0929,0.1273
304,2022-11-01,28.82,0.029,0.0417,0.1208
305,2022-11-02,29.26,0.0737,0.077,0.0654
306,2022-11-03,27.56,0.07,0.081,0.1622
307,2022-11-04,29.04,0.011,0.0293,0.0945
308,2022-11-05,28.2,0.0203,0.0357,0.044
309,2022-11-06,27.56,0.072,0.0226,0.0755
310,2022-11-07,29.02,0.0982,0.0193,0.0742
311,2022-11-08,28.59,0.0508,0.0706,0.065
312,2022-11-09,29.18,0.0693,0.0665,0.1086
313,2022-11-10,28.29,0.0075,0.0019,0.0753
314,2022-11-11,29.11,0.0479,0.0477,0.0683
315,2022-11-12,28.14,0.0081,0.0377,0.0377
316,2022-11-13,28.33,0.0393,0.0118,0.1105
317,2022-11-14,29.1,0.0195,0.0135,0.0517
318,2022-11-15,29.54,0.0137,0.082,0.0899
319,2022-11-16,28.76,0.0088,0.0211,0.0268
320,2022-11-17,29.92,0.0899,0.0196,0.1189
321,2022-11-18,29.37,0.0984,0.0405,0.1041
322,2022-11-19,29.45,0.0281,0.0886,0.0911
323,2022-11-20,28.91,0.0726,0.0511,0.0586
324,2022-11-21,29.27,0.0037,0.091,0.1265
325,2022-11-22,29.94,0.0269,0.0733,0.1137
326,2022-11-23,28.34,0.0948,0.0047,0.1384
327,2022-11-24,29.71,0.088,0.0961,0.1002
328,2022-11-25,29.7,0.0737,0.0355,0.086
329,2022-11-26,29.87,0.0195,0.0919,0.0662
330,2022-11-27,28.86,0.0673,0.0141,0.0623
331,2022-11-28,29.61,0.0334,0.079,0.0945
332,2022-11-29,30.5,0.032,0.02,0.0626
333,2022-11-30,28.94,0.0712,0.0508,0.1095
334,2022-12-01,30.51,0.0765,0.0361,0.0904
335,2022-12-02,30.22,0.0622,0.0348,0.1184
336,2022-12-03,30.44,0.0294,0.0917,0.1563
337,2022-12-04,28.82,0.0193,0.0195,0.0332
338,2022-12-05,30.34,0.0075,0.0935,0.0808
339,2022-12-06,30.09,0.0635,0.0097,0.0641
340,2022-12-07,30.11,0.0391,0.0287,0.0985
341,2022-12-08,29.97,0.0143,0.0812,0.1114
342,2022-12-09,30.14,0.0728,0.018,0.0888
343,2022-12-10,30.63,0.0243,0.0194,0.0435
344,2022-12-11,30.61,0.0412,0.0928,0.0802
345,2022-12-12,30.61,0.0254,0.019,0.0992
346,2022-12-13,29.74,0.0355,0.0024,0.0835
347,2022-12-14,29.21,0.0439,0.0666,0.1354
348,2022-12-15,29.61,0.0826,0.0189,0.0998
349,2022-12-16,29.5,0.0351,0.0616,0.1044
350,2022-12-17,29.73,0.0907,0.0996,0.0903
351,2022-12-18,30.45,0.0431,0.0527,0.1149
352,2022-12-19,30.37,0.0525,0.0852,0.1521
353,2022-12-20,31.43,0.0611,0.0079,0.0914
354,2022-12-21,29.91,0.041,0.0202,0.0464
355,2022-12-22,30.66,0.0546,0.0477,0.0923
356,2022-12-23,30.52,0.0853,0.0334,0.0823
357,2022-12-24,30.27,0.0268,0.0106,0.0974
358,2022-12-25,29.94,0.0413,0.0335,0.1413
359,2022-12-26,30.43,0.0845,0.0874,0.1431
360,2022-12-27,29.91,0.1005,0.0782,0.1278
361,2022-12-28,31.57,0.0613,0.0503,0.1171
362,2022-12-29,30.08,0.0653,0.0019,0.1331
363,2022-12-30,31.81,0.0885,0.0543,0.1543
364,2022-12-31,31.17,0.0087,0.0569,0.1207
365,2023-01-01,31.22,0.0716,0.0241,0.115
366,2023-01-02,31.27,0.0955,0.0061,0.0682
367,2023-01-03,30.86,0.0199,0.0422,0.1057
368,2023-01-04,31.02,0.0344,0.0366,0.0837
369,2023-01-05,30.15,0.0797,0.0087,0.1172
370,2023-01-06,31.11,0.0205,0.0518,0.0694
371,2023-01-07,31.97,0.0943,0.0583,0.1022
372,2023-01-08,32.08,0.0236,0.0099,0.0703
373,2023-01-09,31.42,0.0726,0.0534,0.124
374,2023-01-10,31.6,0.0097,0.0853,0.0966
375,2023-01-11,31.09,0.096,0.0636,0.1631
376,2023-01-12,31.16,0.0217,0.0977,0.0844
377,2023-01-13,32.07,0.079,0.0373,0.0896
378,2023-01-14,30.98,0.0438,0.027,0.1324
379,2023-01-15,30.89,0.1041,0.0873,0.1562
380,2023-01-16,30.63,0.074,0.088,0.1807
381,2023-01-17,30.96,0.0642,0.0678,0.1651
382,2023-01-18,32.17,0.1027,0.1001,0.1855
383,2023-01-19,32.13,0.0564,0.0349,0.1483
384,2023-01-20,30.93,0.081,0.0255,0.1504
385,2023-01-21,31.05,0.0858,0.071,0.1181
386,2023-01-22,32.85,0.1082,0.007,0.1082
387,2023-01-23,32.05,0.0806,0.0367,0.1112
388,2023-01-24,31.21,0.0188,0.0173,0.1408
389,2023-01-25,32.87,0.0474,0.0391,0.1757
390,2023-01-26,31.13,0.0284,0.0267,0.1073
391,2023-01-27,31.85,0.0856,0.0216,0.1964
392,2023-01-28,32.69,0.0303,0.0784,0.1733
393,2023-01-29,31.63,0.0311,0.0848,0.1798
394,2023-01-30,31.92,0.0178,0.016,0.1726
395,2023-01-31,31.74,0.0464,0.0843,0.2084
396,2023-02-01,32.9,0.0623,0.0892,0.2239
397,2023-02-02,33.36,0.1138,0.0574,0.1658
398,2023-02-03,32.17,0.0561,0.0119,0.1893
399,2023-02-04,33.28,0.119,0.0343,0.1885
400,2023-02-05,32.62,0.0812,0.0442,0.1842
401,2023-02-06,32.83,0.1203,0.0367,0.1727
402,2023-02-07,32.95,0.0737,0.0969,0.2331
403,2023-02-08,33.48,0.0756,0.0773,0.2361
404,2023-02-09,33.07,0.1095,0.06,0.1706
405,2023-02-10,32.98,0.1166,0.0301,0.1811
406,2023-02-11,32.85,0.0348,0.0927,0.2296
407,2023-02-12,33.5,0.0837,0.0807,0.2343
408,2023-02-13,31.87,0.0864,0.0509,0.2374
409,2023-02-14,32.53,0.0636,0.0131,0.1846
410,2023-02-15,32.36,0.0772,0.0777,0.2136
411,2023-02-16,33.67,0.0912,0.0318,0.2355
412,2023-02-17,32.57,0.0524,0.0901,0.204
413,2023-02-18,33.49,0.1385,0.0822,0.2845
414,2023-02-19,33.21,0.0725,0.042,0.1883
415,2023-02-20,32.9,0.1333,0.0166,0.2707
416,2023-02-21,33.06,0.0641,0.0118,0.2424
417,2023-02-22,32.56,0.1,0.0623,0.2621
418,2023-02-23,33.13,0.0589,0.0518,0.2149
419,2023-02-24,33.9,0.1537,0.0484,0.3017
420,2023-02-25,33.33,0.1074,0.0947,0.2869
421,2023-02-26,32.74,0.1158,0.0863,0.2461
422,2023-02-27,33.3,0.128,0.1088,0.2824
423,2023-02-28,32.75,0.1159,0.0934,0.2984
424,2023-03-01,34.24,0.168,0.0241,0.3009
425,2023-03-02,33.77,0.1493,0.0758,0.339
426,2023-03-03,33.58,0.1314,0.063,0.3211
427,2023-03-04,33.2,0.1532,0.0676,0.3511
428,2023-03-05,33.73,0.146,0.0907,0.3219
429,2023-03-06,33.92,0.1951,0.0474,0.3472
430,2023-03-07,33.14,0.1236,0.0955,0.2991
431,2023-03-08,33.85,0.1569,0.104,0.4068
432,2023-03-09,34.36,0.2109,0.0591,0.3301
433,2023-03-10,33.78,0.2046,0.0899,0.3781
434,2023-03-11,34.23,0.1579,0.0732,0.3298
435,2023-03-12,33.74,0.1701,0.071,0.4314
436,2023-03-13,33.29,0.1452,0.1249,0.4381
437,2023-03-14,34.27,0.2321,0.1023,0.4508
438,2023-03-15,34.93,0.1917,0.1574,0.4146
439,2023-03-16,33.83,0.238,0.1667,0.5321
440,2023-03-17,33.5,0.2401,0.1683,0.5451
441,2023-03-18,34.06,0.2018,0.2094,0.5219
442,2023-03-19,33.56,0.2342,0.1729,0.5597
443,2023-03-20,33.78,0.2364,0.2201,0.5315
444,2023-03-21,34.75,0.2698,0.1817,0.6004
445,2023-03-22,34.3,0.2655,0.2163,0.5646
446,2023-03-23,35.33,0.2778,0.2817,0.6614
447,2023-03-24,35.02,0.255,0.2356,0.6102
448,2023-03-25,33.66,0.2581,0.2637,0.6558
449,2023-03-26,33.86,0.3483,0.2722,0.7141
450,2023-03-27,35.03,0.3591,0.3534,0.7606
451,2023-03-28,33.83,0.3227,0.3476,0.7519
452,2023-03-29,35.73,0.401,0.4612,0.8216
453,2023-03-30,34.3,0.3687,0.4628,0.7885
454,2023-03-31,34.63,0.3987,0.4688,0.85
455,2023-04-01,34.17,0.4534,0.4918,0.9121
456,2023-04-02,35.48,0.4577,0.6062,1.0
457,2023-04-03,34.63,0.4197,0.6009,0.9369
458,2023-04-04,34.47,0.4649,0.5433,0.9421
459,2023-04-05,33.42,0.4433,0.528,0.9458
460,2023-04-06,32.61,0.4064,0.5195,0.8292
461,2023-04-07,31.44,0.3491,0.4852,0.7973
462,2023-04-08,31.15,0.356,0.4634,0.8416
463,2023-04-09,30.27,0.3678,0.3682,0.754
464,2023-04-10,29.55,0.3587,0.3099,0.6893
465,2023-04-11,28.24,0.3258,0.3572,0.729
466,2023-04-12,28.36,0.2888,0.3226,0.6394
467,2023-04-13,26.84,0.3288,0.2444,0.6391
468,2023-04-14,26.48,0.326,0.2963,0.608
469,2023-04-15,25.85,0.2404,0.2658,0.5505
470,2023-04-16,24.98,0.2352,0.1884,0.5136
471,2023-04-17,24.7,0.2173,0.1927,0.5258
472,2023-04-18,23.76,0.1895,0.1834,0.478
473,2023-04-19,23.79,0.2057,0.2015,0.5249
474,2023-04-20,23.11,0.2136,0.13,0.4868
475,2023-04-21,22.73,0.2332,0.1814,0.4975
476,2023-04-22,22.06,0.2364,0.0929,0.4414
477,2023-04-23,21.57,0.1855,0.0864,0.4242
478,2023-04-24,20.28,0.177,0.1197,0.4666
479,2023-04-25,20.35,0.1407,0.0937,0.4056
480,2023-04-26,19.35,0.2225,0.1136,0.3803
481,2023-04-27,18.72,0.1357,0.134,0.3992
482,2023-04-28,18.6,0.1784,0.0839,0.3457
483,2023-04-29,18.56,0.1794,0.0886,0.4004
484,2023-04-30,17.56,0.1905,0.0964,0.3383
485,2023-05-01,17.16,0.1936,0.1002,0.3688
486,2023-05-02,17.19,0.13,0.0737,0.3604
487,2023-05-03,16.07,0.1429,0.0479,0.3199
488,2023-05-04,16.13,0.1002,0.0286,0.251
489,2023-05-05,15.6,0.0932,0.0722,0.2464
490,2023-05-06,15.35,0.1024,0.0928,0.2458
491,2023-05-07,15.13,0.0875,0.0908,0.2751
492,2023-05-08,14.61,0.1063,0.0336,0.3015
493,2023-05-09,13.75,0.0839,0.0473,0.273
494,2023-05-10,13.66,0.1489,0.0735,0.3095
495,2023-05-11,13.58,0.0674,0.0297,0.2532
496,2023-05-12,13.55,0.1548,0.0884,0.3021
497,2023-05-13,13.32,0.1236,0.0948,0.2631
498,2023-05-14,12.53,0.1163,0.0688,0.2376
499,2023-05-15,11.86,0.0794,0.0135,0.197
500,2023-05-16,12.43,0.1084,0.0365,0.2172
