day,date,Synthetic_Short_Interest_Pct,News_Sentiment_Index,Retail_Hype_Index,Price_Action_Volatility
57,2022-02-27,18.0,0.0128,0.0562,0.0597
58,2022-02-28,17.69,0.0042,0.0122,0.0737
59,2022-03-01,17.48,0.0114,0.0156,0.0541
60,2022-03-02,16.64,0.0692,0.0814,0.0994
61,2022-03-03,17.31,0.0468,0.0244,0.1113
62,2022-03-04,16.91,0.0182,0.0117,0.0638
63,2022-03-05,16.89,0.0778,0.0098,0.0973
64,2022-03-06,17.12,0.0328,0.0097,0.0411
65,2022-03-07,16.6,0.0869,0.0367,0.1178
66,2022-03-08,16.39,0.0304,0.0127,0.0791
67,2022-03-09,17.59,0.0158,0.0036,0.0586
68,2022-03-10,17.24,0.0127,0.0244,0.0242
69,2022-03-11,17.21,0.0046,0.0668,0.0373
70,2022-03-12,16.73,0.0238,0.0018,0.039
71,2022-03-13,17.57,0.0501,0.0934,0.0848
72,2022-03-14,17.0,0.0041,0.0143,0.0538
73,2022-03-15,16.75,0.0506,0.083,0.1515
74,2022-03-16,16.82,0.0181,0.0687,0.0548
75,2022-03-17,18.22,0.062,0.0904,0.132
76,2022-03-18,18.25,0.0802,0.0499,0.1053
77,2022-03-19,17.86,0.041,0.0882,0.085
78,2022-03-20,17.28,0.0429,0.0999,0.1391
79,2022-03-21,17.63,0.0332,0.0422,0.0517
80,2022-03-22,17.51,0.0563,0.028,0.1114
81,2022-03-23,17.01,0.0542,0.0888,0.0899
82,2022-03-24,17.86,0.0255,0.0823,0.0979
83,2022-03-25,18.28,0.0934,0.0452,0.1087
84,2022-03-26,17.93,0.0276,0.0162,0.0362
85,2022-03-27,18.08,0.0797,0.0572,0.0926
86,2022-03-28,18.84,0.0167,0.0129,0.0675
87,2022-03-29,18.97,0.0097,0.0009,0.0887
88,2022-03-30,18.2,0.0595,0.0497,0.1375
89,2022-03-31,17.82,0.0364,0.0518,0.0847
90,2022-04-01,17.94,0.0526,0.0066,0.0377
91,2022-04-02,18.73,0.0333,0.0412,0.0448
92,2022-04-03,19.06,0.0586,0.0967,0.0637
93,2022-04-04,18.66,0.0772,0.0282,0.1232
94,2022-04-05,17.92,0.0791,0.0014,0.0936
95,2022-04-06,18.37,0.0395,0.0924,0.103
96,2022-04-07,18.62,0.0543,0.0274,0.0793
97,2022-04-08,18.27,0.0536,0.038,0.1039
98,2022-04-09,17.86,0.0766,0.0549,0.1429
99,2022-04-10,18.41,0.0863,0.0128,0.0457
100,2022-04-11,18.29,0.0771,0.0975,0.1682
101,2022-04-12,19.1,0.0034,0.0273,0.097
102,2022-04-13,17.96,0.049,0.0215,0.0355
103,2022-04-14,18.7,0.0845,0.0165,0.0655
104,2022-04-15,19.1,0.0117,0.0121,0.0116
105,2022-04-16,18.09,0.0134,0.0559,0.0777
106,2022-04-17,17.87,0.021,0.0972,0.0682
107,2022-04-18,18.54,0.0114,0.0769,0.0435
108,2022-04-19,18.05,0.0418,0.0183,0.0846
109,2022-04-20,18.09,0.0225,0.0505,0.0766
110,2022-04-21,18.06,0.0309,0.0733,0.1103
111,2022-04-22,19.83,0.0883,0.0987,0.0878
112,2022-04-23,18.26,0.0216,0.0269,0.0579
113,2022-04-24,19.63,0.0765,0.0503,0.1117
114,2022-04-25,19.52,0.0247,0.0213,0.0448
115,2022-04-26,19.37,0.0845,0.0115,0.0806
116,2022-04-27,18.21,0.0574,0.0345,0.0777
117,2022-04-28,18.38,0.0585,0.0327,0.0756
118,2022-04-29,18.95,0.0113,0.0919,0.0681
119,2022-04-30,18.75,0.0623,0.004,0.0631
120,2022-05-01,19.27,0.0064,0.0162,0.0661
121,2022-05-02,19.26,0.055,0.0438,0.1259
122,2022-05-03,19.4,0.0188,0.0259,0.0554
123,2022-05-04,19.64,0.0872,0.0411,0.1021
124,2022-05-05,18.44,0.0994,0.0535,0.1029
125,2022-05-06,18.48,0.0642,0.0674,0.074
126,2022-05-07,20.1,0.0746,0.0478,0.0859
127,2022-05-08,19.73,0.0992,0.0,0.1088
128,2022-05-09,19.43,0.0116,0.022,0.0885
129,2022-05-10,20.4,0.03,0.0869,0.1309
130,2022-05-11,19.28,0.0124,0.0085,0.0633
131,2022-05-12,19.81,0.0634,0.0264,0.0516
132,2022-05-13,20.19,0.0924,0.0168,0.0868
133,2022-05-14,19.14,0.0002,0.0322,0.0211
134,2022-05-15,19.23,0.0755,0.0849,0.1192
135,2022-05-16,19.72,0.0626,0.001,0.121
136,2022-05-17,19.2,0.053,0.06,0.0857
137,2022-05-18,20.32,0.0883,0.0852,0.0984
138,2022-05-19,19.23,0.0211,0.0281,0.0924
139,2022-05-20,19.13,0.0907,0.084,0.1337
140,2022-05-21,19.76,0.0489,0.042,0.0546
141,2022-05-22,20.72,0.0643,0.0842,0.086
142,2022-05-23,20.27,0.0685,0.0725,0.1191
143,2022-05-24,19.53,0.0239,0.0255,0.0834
144,2022-05-25,19.39,0.0055,0.0803,0.0612
145,2022-05-26,20.09,0.04,0.0762,0.0532
146,2022-05-27,21.13,0.0996,0.0449,0.1545
147,2022-05-28,19.53,0.0979,0.0737,0.1195
148,2022-05-29,19.33,0.0636,0.0873,0.0947
149,2022-05-30,19.28,0.004,0.0462,0.0317
150,2022-05-31,19.32,0.0467,0.0558,0.1067
151,2022-06-01,19.71,0.0838,0.0707,0.1166
152,2022-06-02,21.34,0.093,0.0093,0.0759
153,2022-06-03,20.8,0.0118,0.0135,0.0653
154,2022-06-04,20.18,0.0122,0.0649,0.0858
155,2022-06-05,20.75,0.0491,0.0607,0.1113
156,2022-06-06,19.63,0.0917,0.0416,0.1304
157,2022-06-07,20.91,0.008,0.0871,0.0986
158,2022-06-08,21.13,0.0519,0.0113,0.1076
159,2022-06-09,20.02,0.0647,0.096,0.1521
160,2022-06-10,20.51,0.0611,0.0438,0.0637
161,2022-06-11,21.46,0.0035,0.0523,0.0888
162,2022-06-12,20.58,0.0264,0.0386,0.1102
163,2022-06-13,19.93,0.0128,0.0123,0.0254
164,2022-06-14,20.95,0.049,0.0427,0.0381
165,2022-06-15,20.55,0.0472,0.0907,0.1031
166,2022-06-16,20.23,0.0336,0.0116,0.0298
167,2022-06-17,21.63,0.0886,0.0712,0.0817
168,2022-06-18,20.08,0.065,0.043,0.139
169,2022-06-19,20.96,0.0807,0.0955,0.1431
170,2022-06-20,20.04,0.0591,0.0516,0.1002
171,2022-06-21,20.15,0.0582,0.0689,0.1225
172,2022-06-22,20.75,0.0627,0.0681,0.0795
173,2022-06-23,21.11,0.0584,0.0315,0.0685
174,2022-06-24,20.41,0.0549,0.0026,0.1013
175,2022-06-25,20.59,0.0143,0.0944,0.0517
176,2022-06-26,21.54,0.025,0.0491,0.0877
177,2022-06-27,20.89,0.0886,0.0301,0.1277
178,2022-06-28,21.05,0.0283,0.0207,0.0808
179,2022-06-29,22.02,0.0157,0.0537,0.1094
180,2022-06-30,22.27,0.0049,0.0023,0.0792
181,2022-07-01,20.58,0.0654,0.0146,0.1172
182,2022-07-02,21.22,0.0528,0.0893,0.1212
183,2022-07-03,22.24,0.0197,0.0195,0.0634
184,2022-07-04,22.42,0.0788,0.0155,0.0731
185,2022-07-05,21.69,0.0483,0.0779,0.0813
186,2022-07-06,20.98,0.0756,0.0669,0.1127
187,2022-07-07,22.21,0.0791,0.0448,0.0847
188,2022-07-08,21.11,0.0406,0.0741,0.1333
189,2022-07-09,21.09,0.0634,0.0476,0.1437
190,2022-07-10,21.67,0.0286,0.0313,0.094
191,2022-07-11,21.94,0.0419,0.0256,0.0847
192,2022-07-12,22.03,0.0769,0.0691,0.0989
193,2022-07-13,22.58,0.0516,0.0048,0.0492
194,2022-07-14,22.0,0.0919,0.0558,0.1333
195,2022-07-15,22.35,0.0044,0.0526,0.0244
196,2022-07-16,22.82,0.0763,0.0401,0.1062
197,2022-07-17,21.33,0.0587,0.0803,0.0888
198,2022-07-18,21.05,0.0702,0.0615,0.0859
199,2022-07-19,22.36,0.0013,0.0375,0.0428
200,2022-07-20,22.0,0.0669,0.0673,0.1243
201,2022-07-21,21.74,0.0427,0.0466,0.0568
202,2022-07-22,22.91,0.0811,0.0771,0.1608
203,2022-07-23,21.91,0.011,0.0051,0.0432
204,2022-07-24,22.96,0.0747,0.0516,0.0833
205,2022-07-25,22.63,0.0965,0.0788,0.1559
206,2022-07-26,21.93,0.0669,0.0392,0.1199
207,2022-07-27,21.87,0.0942,0.0234,0.1368
208,2022-07-28,22.93,0.0205,0.0188,0.1018
209,2022-07-29,21.97,0.0104,0.0187,0.0635
210,2022-07-30,23.04,0.0988,0.0244,0.0612
211,2022-07-31,23.03,0.0152,0.065,0.0444
212,2022-08-01,21.63,0.0219,0.0323,0.0284
213,2022-08-02,22.89,0.0849,0.0325,0.0484
214,2022-08-03,22.34,0.0379,0.04,0.0482
215,2022-08-04,22.97,0.0213,0.0727,0.1294
216,2022-08-05,23.12,0.0335,0.0344,0.0291
217,2022-08-06,21.95,0.0246,0.0921,0.1067
218,2022-08-07,22.99,0.0069,0.0527,0.0658
219,2022-08-08,22.77,0.0246,0.0179,0.1093
220,2022-08-09,23.67,0.0166,0.0917,0.072
221,2022-08-10,22.41,0.0192,0.0244,0.074
222,2022-08-11,21.87,0.012,0.0614,0.0355
223,2022-08-12,23.76,0.0142,0.0497,0.105
224,2022-08-13,22.44,0.0524,0.0337,0.0648
225,2022-08-14,22.08,0.0286,0.0623,0.1008
226,2022-08-15,22.05,0.0605,0.0278,0.0833
227,2022-08-16,23.26,0.0366,0.0669,0.1101
228,2022-08-17,22.84,0.0964,0.0112,0.1114
229,2022-08-18,23.94,0.0648,0.0722,0.0841
230,2022-08-19,22.72,0.0446,0.0007,0.0925
231,2022-08-20,22.72,0.0588,0.071,0.1342
232,2022-08-21,22.54,0.0753,0.0216,0.0795
233,2022-08-22,22.61,0.096,0.015,0.1137
234,2022-08-23,23.56,0.0449,0.0563,0.0582
235,2022-08-24,22.41,0.0166,0.0422,0.0508
236,2022-08-25,23.37,0.088,0.0863,0.104
237,2022-08-26,22.53,0.0696,0.0353,0.1097
238,2022-08-27,23.28,0.0853,0.0955,0.0799
239,2022-08-28,23.1,0.0263,0.0016,0.0723
240,2022-08-29,24.22,0.0322,0.0685,0.0606
241,2022-08-30,22.66,0.0585,0.0987,0.1191
242,2022-08-31,24.45,0.0654,0.0713,0.1524
243,2022-09-01,23.21,0.054,0.0293,0.1096
244,2022-09-02,23.65,0.0386,0.0068,0.0275
245,2022-09-03,23.81,0.0189,0.0092,0.0797
246,2022-09-04,24.66,0.0512,0.023,0.0628
247,2022-09-05,23.45,0.0553,0.0678,0.0832
248,2022-09-06,24.15,0.0496,0.0188,0.1102
249,2022-09-07,24.62,0.0214,0.073,0.1346
250,2022-09-08,24.13,0.0204,0.0248,0.0574
251,2022-09-09,24.62,0.0324,0.0924,0.1337
252,2022-09-10,24.47,0.0623,0.0886,0.1013
253,2022-09-11,23.19,0.0175,0.0593,0.1294
254,2022-09-12,24.49,0.0606,0.0846,0.1048
255,2022-09-13,23.54,0.0502,0.0855,0.0584
256,2022-09-14,23.94,0.0825,0.0848,0.1564
257,2022-09-15,23.98,0.0139,0.0288,0.0307
258,2022-09-16,23.4,0.0157,0.0199,0.0288
259,2022-09-17,24.49,0.0419,0.0075,0.1173
260,2022-09-18,24.73,0.0909,0.0149,0.0626
261,2022-09-19,23.76,0.0871,0.0255,0.0974
262,2022-09-20,24.84,0.0315,0.0154,0.0566
263,2022-09-21,23.6,0.0805,0.033,0.0896
264,2022-09-22,25.04,0.0293,0.0079,0.02
265,2022-09-23,24.29,0.0374,0.0547,0.0371
266,2022-09-24,23.98,0.0671,0.0134,0.0616
267,2022-09-25,24.16,0.0246,0.0434,0.1256
268,2022-09-26,25.48,0.0545,0.0827,0.1181
269,2022-09-27,24.13,0.0034,0.0844,0.134
270,2022-09-28,25.05,0.0288,0.0913,0.0916
271,2022-09-29,23.86,0.0006,0.0119,0.0758
272,2022-09-30,24.74,0.0354,0.0673,0.0855
273,2022-10-01,25.62,0.0362,0.0809,0.1347
274,2022-10-02,24.24,0.03,0.0941,0.1251
275,2022-10-03,23.96,0.0777,0.0724,0.1163
276,2022-10-04,25.3,0.0356,0.0379,0.0852
277,2022-10-05,23.89,0.0599,0.0309,0.0951
278,2022-10-06,24.91,0.047,0.0333,0.1262
279,2022-10-07,24.36,0.0177,0.0773,0.0946
280,2022-10-08,25.07,0.0755,0.0179,0.1276
281,2022-10-09,24.88,0.0015,0.0561,0.0872
282,2022-10-10,25.51,0.036,0.0014,0.0191
283,2022-10-11,24.21,0.0832,0.0449,0.0844
284,2022-10-12,25.75,0.044,0.0142,0.0668
285,2022-10-13,25.05,0.0206,0.0175,0.065
286,2022-10-14,24.94,0.0454,0.0451,0.0969
287,2022-10-15,24.44,0.023,0.0648,0.0505
288,2022-10-16,24.76,0.0726,0.0797,0.0851
289,2022-10-17,24.68,0.0785,0.0405,0.1077
290,2022-10-18,26.07,0.0734,0.0872,0.1445
291,2022-10-19,24.52,0.0781,0.0501,0.1322
292,2022-10-20,25.98,0.0775,0.0656,0.0824
293,2022-10-21,26.15,0.069,0.0067,0.0325
294,2022-10-22,24.43,0.0838,0.051,0.0559
295,2022-10-23,25.3,0.0678,0.0783,0.0622
296,2022-10-24,25.35,0.048,0.0855,0.1328
297,2022-10-25,25.17,0.0098,0.0931,0.0761
298,2022-10-26,26.42,0.0468,0.0105,0.0842
299,2022-10-27,25.65,0.0987,0.0432,0.0738
300,2022-10-28,25.98,0.0167,0.0096,0.0431
301,2022-10-29,26.49,0.0305,0.0094,0.0899
302,2022-10-30,25.96,0.0115,0.0307,0.0477
303,2022-10-31,25.12,0.0383,0.0875,0.1352
304,2022-11-01,26.0,0.0022,0.0223,0.0724
305,2022-11-02,26.45,0.0879,0.0375,0.1491
306,2022-11-03,26.61,0.0921,0.0206,0.0835
307,2022-11-04,25.27,0.0211,0.0491,0.0778
308,2022-11-05,26.11,0.0813,0.0997,0.1691
309,2022-11-06,26.01,0.0833,0.0768,0.1112
310,2022-11-07,25.8,0.091,0.087,0.0856
311,2022-11-08,25.52,0.07,0.0129,0.0414
312,2022-11-09,26.14,0.0451,0.0293,0.0912
313,2022-11-10,25.22,0.0503,0.0863,0.091
314,2022-11-11,25.58,0.0451,0.0519,0.119
315,2022-11-12,26.77,0.0961,0.0254,0.1478
316,2022-11-13,25.29,0.0927,0.0026,0.041
317,2022-11-14,26.8,0.0314,0.0999,0.0996
318,2022-11-15,26.09,0.0301,0.0905,0.1392
319,2022-11-16,26.1,0.0826,0.015,0.0683
320,2022-11-17,26.24,0.0515,0.0857,0.1253
321,2022-11-18,27.33,0.0475,0.0165,0.0971
322,2022-11-19,25.99,0.0353,0.0044,0.0208
323,2022-11-20,27.29,0.0304,0.0562,0.1231
324,2022-11-21,27.14,0.0209,0.0481,0.0424
325,2022-11-22,26.62,0.0748,0.0159,0.0417
326,2022-11-23,27.25,0.0958,0.0414,0.1368
327,2022-11-24,27.55,0.0902,0.0008,0.0389
328,2022-11-25,25.89,0.0245,0.0751,0.1317
329,2022-11-26,26.56,0.0744,0.0283,0.0917
330,2022-11-27,25.78,0.0853,0.0821,0.1387
331,2022-11-28,26.18,0.0182,0.0938,0.1245
332,2022-11-29,27.26,0.018,0.0963,0.0781
333,2022-11-30,27.39,0.027,0.037,0.0489
334,2022-12-01,27.34,0.0905,0.0068,0.1251
335,2022-12-02,27.31,0.0043,0.0273,0.0212
336,2022-12-03,26.98,0.0552,0.0378,0.1243
337,2022-12-04,26.69,0.0919,0.0136,0.1194
338,2022-12-05,27.56,0.0668,0.0356,0.05
339,2022-12-06,26.43,0.0677,0.0737,0.1436
340,2022-12-07,26.46,0.006,0.0631,0.0924
341,2022-12-08,27.45,0.0673,0.0448,0.1009
342,2022-12-09,26.12,0.0352,0.0656,0.1027
343,2022-12-10,27.64,0.0283,0.0822,0.0994
344,2022-12-11,27.52,0.039,0.087,0.1341
345,2022-12-12,26.32,0.0402,0.0775,0.0841
346,2022-12-13,27.11,0.0789,0.0109,0.0971
347,2022-12-14,27.12,0.0397,0.063,0.0552
348,2022-12-15,27.52,0.0944,0.0819,0.1239
349,2022-12-16,28.23,0.0509,0.0123,0.0738
350,2022-12-17,27.26,0.027,0.0921,0.1269
351,2022-12-18,27.17,0.0019,0.0589,0.0492
352,2022-12-19,27.38,0.0742,0.0726,0.1351
353,2022-12-20,27.99,0.0218,0.0441,0.1251
354,2022-12-21,27.19,0.003,0.0195,0.0714
355,2022-12-22,27.65,0.0952,0.0684,0.1133
356,2022-12-23,26.86,0.0195,0.0738,0.0628
357,2022-12-24,27.27,0.0978,0.0714,0.1517
358,2022-12-25,27.06,0.0597,0.0945,0.1514
359,2022-12-26,27.07,0.0421,0.0618,0.0998
360,2022-12-27,27.17,0.0098,0.0073,0.077
361,2022-12-28,27.6,0.0445,0.089,0.1387
362,2022-12-29,27.05,0.0652,0.0614,0.0636
363,2022-12-30,27.3,0.0786,0.0029,0.0922
364,2022-12-31,27.74,0.0191,0.0823,0.0679
365,2023-01-01,28.79,0.0896,0.0793,0.1035
366,2023-01-02,27.56,0.0449,0.0244,0.0598
367,2023-01-03,28.87,0.0296,0.0348,0.0829
368,2023-01-04,28.89,0.0219,0.0366,0.089
369,2023-01-05,28.89,0.0274,0.0945,0.091
370,2023-01-06,27.12,0.0055,0.0986,0.094
371,2023-01-07,28.86,0.054,0.0788,0.1366
372,2023-01-08,28.49,0.0016,0.0812,0.0525
373,2023-01-09,28.77,0.0875,0.0105,0.0765
374,2023-01-10,27.98,0.0262,0.0886,0.1231
375,2023-01-11,27.56,0.0367,0.0431,0.1071
376,2023-01-12,28.43,0.0919,0.0113,0.0604
377,2023-01-13,29.03,0.0267,0.0638,0.0764
378,2023-01-14,28.71,0.057,0.098,0.1214
379,2023-01-15,28.77,0.0883,0.0132,0.1099
380,2023-01-16,29.13,0.0101,0.0311,0.0369
381,2023-01-17,27.53,0.0365,0.0787,0.0593
382,2023-01-18,27.87,0.0281,0.0875,0.0982
383,2023-01-19,28.16,0.0202,0.0393,0.0733
384,2023-01-20,27.86,0.0293,0.0218,0.0722
385,2023-01-21,28.75,0.0619,0.0979,0.1412
386,2023-01-22,28.08,0.0799,0.003,0.1246
387,2023-01-23,28.42,0.0295,0.002,0.0639
388,2023-01-24,27.91,0.0715,0.0223,0.0995
389,2023-01-25,29.56,0.0348,0.0941,0.1139
390,2023-01-26,29.07,0.0057,0.0649,0.0982
391,2023-01-27,27.88,0.0126,0.0537,0.0453
392,2023-01-28,28.58,0.0653,0.0812,0.1319
393,2023-01-29,28.05,0.0411,0.015,0.1197
394,2023-01-30,29.25,0.0058,0.0125,0.0735
395,2023-01-31,29.0,0.0415,0.0901,0.1443
396,2023-02-01,29.04,0.0729,0.05,0.141
397,2023-02-02,28.69,0.0257,0.0022,0.1076
398,2023-02-03,29.87,0.0789,0.0376,0.1002
399,2023-02-04,28.25,0.0605,0.0763,0.1157
400,2023-02-05,28.91,0.0125,0.0118,0.0697
401,2023-02-06,28.31,0.0925,0.0559,0.1226
402,2023-02-07,28.38,0.0655,0.0792,0.061
403,2023-02-08,28.33,0.0094,0.0611,0.092
404,2023-02-09,30.06,0.0004,0.0068,0.0685
405,2023-02-10,29.06,0.0381,0.032,0.0962
406,2023-02-11,28.67,0.0917,0.0207,0.1058
407,2023-02-12,29.44,0.0669,0.002,0.092
408,2023-02-13,30.16,0.0371,0.0611,0.1304
409,2023-02-14,29.24,0.0054,0.0683,0.0353
410,2023-02-15,29.56,0.0888,0.0374,0.1319
411,2023-02-16,29.74,0.0955,0.0193,0.1356
412,2023-02-17,28.98,0.052,0.0139,0.0976
413,2023-02-18,30.09,0.088,0.0798,0.1386
414,2023-02-19,29.89,0.0388,0.024,0.1081
415,2023-02-20,29.22,0.0069,0.0255,0.106
416,2023-02-21,30.09,0.0233,0.0626,0.0721
417,2023-02-22,29.9,0.0766,0.0204,0.1331
418,2023-02-23,29.74,0.0244,0.0248,0.0536
419,2023-02-24,29.18,0.0482,0.0686,0.1417
420,2023-02-25,30.48,0.0994,0.0422,0.0688
421,2023-02-26,30.75,0.0417,0.073,0.0584
422,2023-02-27,30.02,0.005,0.0437,0.0961
423,2023-02-28,30.55,0.0928,0.05,0.0699
424,2023-03-01,30.3,0.0913,0.0784,0.1548
425,2023-03-02,30.89,0.0274,0.0435,0.1112
426,2023-03-03,29.93,0.0988,0.0255,0.114
427,2023-03-04,30.48,0.017,0.0846,0.0776
428,2023-03-05,29.56,0.027,0.0243,0.1232
429,2023-03-06,29.48,0.006,0.0261,0.019
430,2023-03-07,29.45,0.0555,0.0729,0.1291
431,2023-03-08,29.72,0.0909,0.0981,0.0981
432,2023-03-09,31.24,0.0788,0.0397,0.0803
433,2023-03-10,29.95,0.0875,0.0848,0.0927
434,2023-03-11,30.8,0.0083,0.0151,0.0269
435,2023-03-12,29.97,0.0069,0.0354,0.1092
436,2023-03-13,29.68,0.0681,0.0575,0.1005
437,2023-03-14,31.26,0.0247,0.0832,0.1426
438,2023-03-15,30.42,0.083,0.0877,0.0875
439,2023-03-16,30.32,0.0016,0.0434,0.0588
440,2023-03-17,30.72,0.0779,0.0439,0.1394
441,2023-03-18,31.02,0.1001,0.063,0.1361
442,2023-03-19,30.45,0.0532,0.045,0.0597
443,2023-03-20,30.13,0.0362,0.0163,0.08
444,2023-03-21,31.61,0.0066,0.089,0.092
445,2023-03-22,31.33,0.0732,0.0265,0.0788
446,2023-03-23,30.62,0.038,0.0644,0.1304
447,2023-03-24,31.52,0.0026,0.0526,0.1179
448,2023-03-25,31.6,0.0794,0.0051,0.1256
449,2023-03-26,31.06,0.0142,0.04,0.1092
450,2023-03-27,30.53,0.043,0.059,0.0645
451,2023-03-28,31.43,0.0884,0.0643,0.0986
452,2023-03-29,31.77,0.0891,0.0373,0.1552
453,2023-03-30,30.15,0.0843,0.0876,0.0994
454,2023-03-31,30.08,0.0394,0.0424,0.1322
455,2023-04-01,31.34,0.0989,0.0838,0.1697
456,2023-04-02,32.12,0.0234,0.0372,0.1293
457,2023-04-03,31.42,0.037,0.0242,0.0919
458,2023-04-04,30.8,0.0571,0.083,0.1418
459,2023-04-05,31.39,0.042,0.028,0.1304
460,2023-04-06,31.11,0.0796,0.0168,0.0855
461,2023-04-07,31.42,0.0491,0.0823,0.1135
462,2023-04-08,30.39,0.0276,0.0949,0.1124
463,2023-04-09,31.98,0.0099,0.053,0.0837
464,2023-04-10,31.79,0.0123,0.0815,0.0775
465,2023-04-11,32.37,0.0389,0.0247,0.0976
466,2023-04-12,32.03,0.0091,0.0904,0.1217
467,2023-04-13,30.72,0.089,0.0647,0.103
468,2023-04-14,30.76,0.057,0.0971,0.1294
469,2023-04-15,32.15,0.0206,0.0388,0.1182
470,2023-04-16,32.17,0.0864,0.0269,0.1535
471,2023-04-17,31.68,0.0115,0.0963,0.0925
472,2023-04-18,30.95,0.0654,0.0071,0.1287
473,2023-04-19,30.9,0.0128,0.0039,0.1258
474,2023-04-20,31.3,0.0544,0.0031,0.0687
475,2023-04-21,30.82,0.0184,0.0141,0.1039
476,2023-04-22,31.94,0.0101,0.0613,0.0726
477,2023-04-23,32.8,0.1,0.0445,0.1028
478,2023-04-24,32.51,0.0856,0.0991,0.1654
479,2023-04-25,32.46,0.0305,0.0442,0.0879
480,2023-04-26,31.45,0.0976,0.0666,0.166
481,2023-04-27,32.44,0.0271,0.0898,0.1588
482,2023-04-28,31.74,0.0364,0.09,0.1709
483,2023-04-29,32.97,0.056,0.0853,0.093
484,2023-04-30,31.6,0.0691,0.0268,0.1004
485,2023-05-01,32.45,0.0374,0.0474,0.1632
486,2023-05-02,31.98,0.0861,0.0325,0.1135
487,2023-05-03,31.29,0.0705,0.0381,0.1164
488,2023-05-04,32.75,0.0837,0.0055,0.0935
489,2023-05-05,31.81,0.0752,0.0116,0.0776
490,2023-05-06,33.32,0.0491,0.0809,0.0994
491,2023-05-07,31.43,0.0823,0.0391,0.1028
492,2023-05-08,32.21,0.0218,0.0377,0.1108
493,2023-05-09,31.94,0.0518,0.0099,0.1192
494,2023-05-10,31.61,0.0998,0.0052,0.1686
495,2023-05-11,32.34,0.103,0.0129,0.1948
496,2023-05-12,32.07,0.0182,0.0643,0.1159
497,2023-05-13,33.05,0.1003,0.0526,0.1547
498,2023-05-14,32.57,0.0262,0.0023,0.0744
499,2023-05-15,31.84,0.016,0.0624,0.1201
500,2023-05-16,32.65,0.0322,0.0542,0.121
