day,date,Synthetic_Short_Interest_Pct,News_Sentiment_Index,Retail_Hype_Index,Price_Action_Volatility
107,2022-04-18,18.81,0.0342,0.0175,0.0866
108,2022-04-19,18.82,0.0581,0.0456,0.0511
109,2022-04-20,18.1,0.0817,0.0365,0.1325
110,2022-04-21,18.73,0.0493,0.0019,0.1125
111,2022-04-22,19.88,0.0777,0.0808,0.1514
112,2022-04-23,19.35,0.0317,0.0085,0.0763
113,2022-04-24,18.23,0.0258,0.0015,0.0609
114,2022-04-25,18.38,0.0677,0.0743,0.0964
115,2022-04-26,18.91,0.0571,0.0327,0.1064
116,2022-04-27,18.45,0.0213,0.0405,0.0341
117,2022-04-28,19.46,0.0967,0.0837,0.1693
118,2022-04-29,18.52,0.0798,0.0176,0.0514
119,2022-04-30,18.73,0.0483,0.0762,0.0576
120,2022-05-01,18.5,0.0532,0.0896,0.1492
121,2022-05-02,20.05,0.0032,0.0431,0.0583
122,2022-05-03,19.29,0.0518,0.0336,0.0666
123,2022-05-04,19.4,0.0486,0.0028,0.0728
124,2022-05-05,20.42,0.0841,0.0111,0.0426
125,2022-05-06,19.78,0.0111,0.092,0.0791
126,2022-05-07,19.5,0.0918,0.0831,0.1596
127,2022-05-08,19.37,0.0865,0.0334,0.0807
128,2022-05-09,19.13,0.0255,0.0387,0.1112
129,2022-05-10,19.81,0.065,0.0061,0.0643
130,2022-05-11,20.16,0.0229,0.0704,0.0863
131,2022-05-12,19.26,0.0742,0.0576,0.087
132,2022-05-13,20.76,0.0541,0.0633,0.1218
133,2022-05-14,19.41,0.0157,0.0826,0.1235
134,2022-05-15,19.36,0.0215,0.024,0.037
135,2022-05-16,20.96,0.0218,0.0085,0.0671
136,2022-05-17,20.07,0.0268,0.0769,0.1412
137,2022-05-18,20.67,0.0559,0.0538,0.1058
138,2022-05-19,20.83,0.0133,0.0618,0.1196
139,2022-05-20,19.92,0.0023,0.0131,0.1045
140,2022-05-21,20.6,0.0171,0.0159,0.0714
141,2022-05-22,20.24,0.008,0.0254,0.0627
142,2022-05-23,19.76,0.0059,0.0155,0.0569
143,2022-05-24,19.3,0.077,0.0802,0.1378
144,2022-05-25,20.84,0.0637,0.0544,0.0726
145,2022-05-26,21.06,0.0679,0.0605,0.1083
146,2022-05-27,20.74,0.004,0.0217,0.0286
147,2022-05-28,19.71,0.0296,0.0239,0.1154
148,2022-05-29,19.98,0.0771,0.0083,0.1287
149,2022-05-30,21.44,0.0739,0.0421,0.0767
150,2022-05-31,20.57,0.0703,0.0033,0.0907
151,2022-06-01,20.99,0.071,0.0458,0.0568
152,2022-06-02,21.0,0.0579,0.0092,0.0406
153,2022-06-03,20.76,0.0484,0.0413,0.052
154,2022-06-04,20.71,0.0887,0.0314,0.0728
155,2022-06-05,21.08,0.0857,0.0956,0.1656
156,2022-06-06,21.05,0.0197,0.0205,0.0549
157,2022-06-07,20.79,0.0797,0.0452,0.054
158,2022-06-08,20.11,0.08,0.0442,0.1361
159,2022-06-09,21.09,0.0435,0.0401,0.0534
160,2022-06-10,21.03,0.0099,0.0845,0.0517
161,2022-06-11,21.09,0.0655,0.0348,0.1372
162,2022-06-12,20.42,0.0603,0.0626,0.1247
163,2022-06-13,20.54,0.0432,0.029,0.1221
164,2022-06-14,20.45,0.0197,0.0563,0.0791
165,2022-06-15,20.38,0.0781,0.0771,0.0702
166,2022-06-16,20.79,0.0867,0.0834,0.1371
167,2022-06-17,21.75,0.0601,0.0307,0.1308
168,2022-06-18,20.83,0.0151,0.0667,0.1169
169,2022-06-19,21.32,0.0937,0.0037,0.1148
170,2022-06-20,20.99,0.067,0.0855,0.0724
171,2022-06-21,21.85,0.0626,0.0801,0.1027
172,2022-06-22,21.82,0.0618,0.0428,0.1189
173,2022-06-23,21.79,0.0306,0.0339,0.112
174,2022-06-24,21.28,0.0008,0.0103,0.0369
175,2022-06-25,22.45,0.002,0.0795,0.0431
176,2022-06-26,20.6,0.0751,0.0216,0.0973
177,2022-06-27,21.04,0.0082,0.0782,0.1136
178,2022-06-28,22.55,0.0382,0.0544,0.0731
179,2022-06-29,20.84,0.0374,0.0355,0.121
180,2022-06-30,20.87,0.0068,0.0093,0.0993
181,2022-07-01,22.1,0.0937,0.047,0.1442
182,2022-07-02,20.74,0.0653,0.0624,0.0853
183,2022-07-03,22.17,0.0718,0.0587,0.1435
184,2022-07-04,21.37,0.0451,0.0686,0.1054
185,2022-07-05,22.69,0.0439,0.0945,0.0948
186,2022-07-06,20.92,0.066,0.0484,0.0637
187,2022-07-07,21.37,0.0439,0.0629,0.072
188,2022-07-08,21.53,0.0861,0.0383,0.1
189,2022-07-09,22.64,0.004,0.0875,0.0605
190,2022-07-10,21.63,0.07,0.0832,0.1111
191,2022-07-11,22.67,0.0189,0.0181,0.0621
192,2022-07-12,22.68,0.0314,0.0682,0.0847
193,2022-07-13,22.25,0.0985,0.0045,0.1169
194,2022-07-14,21.41,0.0078,0.0848,0.119
195,2022-07-15,23.15,0.0902,0.0766,0.1105
196,2022-07-16,21.45,0.034,0.0484,0.1163
197,2022-07-17,22.62,0.0113,0.0915,0.1335
198,2022-07-18,22.58,0.0834,0.0849,0.1259
199,2022-07-19,23.12,0.065,0.0092,0.0979
200,2022-07-20,22.28,0.093,0.0834,0.1445
201,2022-07-21,23.0,0.0485,0.0332,0.0709
202,2022-07-22,23.39,0.0263,0.0103,0.0675
203,2022-07-23,22.06,0.0939,0.0285,0.0563
204,2022-07-24,23.18,0.0522,0.0236,0.1029
205,2022-07-25,21.76,0.0517,0.0516,0.082
206,2022-07-26,22.46,0.065,0.0107,0.0437
207,2022-07-27,23.14,0.0229,0.0493,0.0295
208,2022-07-28,23.18,0.0045,0.0403,0.0855
209,2022-07-29,23.64,0.0255,0.055,0.0324
210,2022-07-30,22.43,0.0681,0.0974,0.0988
211,2022-07-31,22.19,0.0352,0.037,0.0846
212,2022-08-01,23.56,0.0704,0.0192,0.0434
213,2022-08-02,23.64,0.0982,0.0983,0.097
214,2022-08-03,22.39,0.0305,0.0185,0.1084
215,2022-08-04,23.09,0.0314,0.0095,0.0182
216,2022-08-05,23.77,0.0947,0.0371,0.1428
217,2022-08-06,23.21,0.0508,0.0552,0.0469
218,2022-08-07,23.23,0.0177,0.0663,0.0935
219,2022-08-08,24.03,0.0137,0.09,0.0603
220,2022-08-09,22.33,0.0371,0.0238,0.0661
221,2022-08-10,23.59,0.0038,0.048,0.1115
222,2022-08-11,24.16,0.0677,0.0848,0.1156
223,2022-08-12,22.96,0.0713,0.0147,0.0535
224,2022-08-13,23.58,0.0767,0.0096,0.1204
225,2022-08-14,23.26,0.0432,0.0224,0.0885
226,2022-08-15,23.7,0.0772,0.0502,0.0892
227,2022-08-16,23.82,0.035,0.0141,0.0469
228,2022-08-17,22.71,0.0155,0.0407,0.1019
229,2022-08-18,23.65,0.029,0.0926,0.064
230,2022-08-19,23.7,0.009,0.007,0.0731
231,2022-08-20,23.74,0.0956,0.0626,0.0933
232,2022-08-21,23.22,0.0788,0.0857,0.0767
233,2022-08-22,23.96,0.0612,0.0009,0.0324
234,2022-08-23,22.95,0.0527,0.0673,0.0853
235,2022-08-24,22.96,0.0772,0.0011,0.0493
236,2022-08-25,23.1,0.0001,0.0282,0.0604
237,2022-08-26,22.97,0.0316,0.0244,0.1188
238,2022-08-27,23.2,0.0131,0.0958,0.1059
239,2022-08-28,23.01,0.0591,0.0523,0.1275
240,2022-08-29,23.19,0.0073,0.0265,0.106
241,2022-08-30,23.54,0.005,0.0148,0.0414
242,2022-08-31,24.14,0.0652,0.014,0.033
243,2022-09-01,24.06,0.0792,0.0223,0.1158
244,2022-09-02,23.91,0.0246,0.0753,0.0973
245,2022-09-03,24.11,0.0464,0.0795,0.0632
246,2022-09-04,23.76,0.0934,0.0009,0.0724
247,2022-09-05,23.25,0.0521,0.0559,0.0936
248,2022-09-06,25.14,0.0617,0.0556,0.0484
249,2022-09-07,23.27,0.0314,0.0747,0.08
250,2022-09-08,24.62,0.0388,0.089,0.0611
251,2022-09-09,24.78,0.052,0.0511,0.1261
252,2022-09-10,24.93,0.0884,0.0977,0.1073
253,2022-09-11,24.89,0.0152,0.0954,0.0606
254,2022-09-12,24.6,0.0674,0.0641,0.0648
255,2022-09-13,24.25,0.0652,0.0513,0.1119
256,2022-09-14,24.87,0.0673,0.0859,0.1464
257,2022-09-15,23.99,0.0289,0.0926,0.1428
258,2022-09-16,24.4,0.0407,0.0623,0.0558
259,2022-09-17,25.48,0.0161,0.0075,0.0725
260,2022-09-18,24.22,0.0389,0.0456,0.1093
261,2022-09-19,24.4,0.0135,0.0296,0.0528
262,2022-09-20,25.21,0.0422,0.0431,0.0953
263,2022-09-21,23.8,0.0444,0.0611,0.0724
264,2022-09-22,24.71,0.0452,0.0298,0.0563
265,2022-09-23,23.88,0.0402,0.054,0.0771
266,2022-09-24,25.81,0.0104,0.0578,0.0755
267,2022-09-25,24.64,0.0069,0.0186,0.0212
268,2022-09-26,25.61,0.0728,0.024,0.0894
269,2022-09-27,25.78,0.0982,0.0461,0.1498
270,2022-09-28,25.04,0.056,0.0363,0.1324
271,2022-09-29,24.02,0.0442,0.0816,0.0988
272,2022-09-30,24.81,0.0487,0.0459,0.0584
273,2022-10-01,25.75,0.0902,0.0282,0.1384
274,2022-10-02,24.15,0.0835,0.0504,0.0591
275,2022-10-03,24.39,0.0135,0.0203,0.0936
276,2022-10-04,26.09,0.0377,0.0971,0.0745
277,2022-10-05,24.7,0.0552,0.0488,0.1404
278,2022-10-06,25.62,0.0622,0.0284,0.0651
279,2022-10-07,24.84,0.0743,0.0875,0.1163
280,2022-10-08,25.94,0.0888,0.0428,0.1493
281,2022-10-09,25.64,0.0424,0.0093,0.0283
282,2022-10-10,25.58,0.0803,0.0604,0.08
283,2022-10-11,25.06,0.0253,0.0877,0.1171
284,2022-10-12,25.65,0.0624,0.0179,0.0709
285,2022-10-13,26.25,0.073,0.0283,0.1221
286,2022-10-14,25.33,0.0242,0.077,0.0565
287,2022-10-15,26.02,0.0648,0.085,0.0827
288,2022-10-16,26.46,0.0746,0.0034,0.1298
289,2022-10-17,25.16,0.0912,0.0256,0.1223
290,2022-10-18,26.28,0.076,0.0081,0.0636
291,2022-10-19,26.17,0.0701,0.0337,0.1169
292,2022-10-20,25.11,0.0112,0.0287,0.0889
293,2022-10-21,25.29,0.0349,0.0192,0.0725
294,2022-10-22,25.82,0.0573,0.032,0.1348
295,2022-10-23,26.07,0.0376,0.0221,0.0441
296,2022-10-24,25.56,0.0718,0.0135,0.0982
297,2022-10-25,26.07,0.071,0.059,0.0729
298,2022-10-26,25.1,0.0237,0.0715,0.0407
299,2022-10-27,26.95,0.0727,0.0975,0.0895
300,2022-10-28,25.83,0.0227,0.0568,0.0625
301,2022-10-29,26.89,0.069,0.0273,0.0749
302,2022-10-30,26.71,0.0016,0.0994,0.0827
303,2022-10-31,25.95,0.0987,0.0063,0.0507
304,2022-11-01,27.12,0.0221,0.0125,0.0905
305,2022-11-02,26.73,0.0443,0.0095,0.1071
306,2022-11-03,27.22,0.099,0.0921,0.1679
307,2022-11-04,26.22,0.06,0.0695,0.1405
308,2022-11-05,26.75,0.0175,0.0621,0.0925
309,2022-11-06,26.7,0.0187,0.0948,0.0502
310,2022-11-07,26.87,0.0238,0.0249,0.0948
311,2022-11-08,25.78,0.0767,0.0026,0.1054
312,2022-11-09,26.89,0.0921,0.0618,0.1392
313,2022-11-10,26.93,0.047,0.0165,0.0391
314,2022-11-11,27.43,0.0637,0.065,0.0954
315,2022-11-12,26.87,0.0562,0.038,0.097
316,2022-11-13,26.69,0.0168,0.0532,0.0385
317,2022-11-14,26.88,0.0609,0.0948,0.1104
318,2022-11-15,26.02,0.0573,0.068,0.1209
319,2022-11-16,27.42,0.0864,0.0964,0.1031
320,2022-11-17,26.94,0.0095,0.0291,0.0766
321,2022-11-18,26.96,0.0719,0.0113,0.039
322,2022-11-19,27.3,0.0453,0.09,0.1069
323,2022-11-20,26.98,0.0237,0.0398,0.0959
324,2022-11-21,27.31,0.0007,0.0777,0.1126
325,2022-11-22,27.82,0.0746,0.0771,0.1556
326,2022-11-23,26.46,0.0978,0.0208,0.1127
327,2022-11-24,26.19,0.0448,0.0558,0.0502
328,2022-11-25,26.34,0.0432,0.0028,0.0256
329,2022-11-26,27.13,0.0306,0.0651,0.0563
330,2022-11-27,26.91,0.0799,0.0581,0.094
331,2022-11-28,26.41,0.033,0.042,0.0867
332,2022-11-29,27.37,0.0879,0.0175,0.0779
333,2022-11-30,28.07,0.0631,0.0003,0.1106
334,2022-12-01,26.78,0.0927,0.0209,0.0883
335,2022-12-02,27.69,0.0871,0.0496,0.1273
336,2022-12-03,27.52,0.0652,0.0132,0.1087
337,2022-12-04,27.25,0.0793,0.072,0.1011
338,2022-12-05,26.87,0.024,0.0476,0.1236
339,2022-12-06,27.06,0.0518,0.0938,0.1379
340,2022-12-07,27.07,0.002,0.0097,0.0635
341,2022-12-08,26.93,0.0728,0.0584,0.0646
342,2022-12-09,27.33,0.0073,0.049,0.0661
343,2022-12-10,27.15,0.0219,0.029,0.108
344,2022-12-11,28.08,0.0676,0.064,0.0779
345,2022-12-12,27.27,0.0956,0.0481,0.089
346,2022-12-13,28.75,0.0729,0.0221,0.0449
347,2022-12-14,27.21,0.0151,0.09,0.0689
348,2022-12-15,28.53,0.0892,0.0779,0.1263
349,2022-12-16,27.46,0.058,0.0828,0.1412
350,2022-12-17,28.31,0.0653,0.0566,0.1488
351,2022-12-18,27.75,0.0015,0.0433,0.0394
352,2022-12-19,27.48,0.0194,0.0352,0.0806
353,2022-12-20,28.89,0.0714,0.0262,0.0642
354,2022-12-21,28.66,0.0368,0.0816,0.132
355,2022-12-22,27.21,0.0774,0.0493,0.1096
356,2022-12-23,27.73,0.0082,0.0136,0.0265
357,2022-12-24,27.25,0.0783,0.0115,0.1022
358,2022-12-25,27.48,0.003,0.0026,0.0702
359,2022-12-26,29.21,0.0101,0.065,0.081
360,2022-12-27,27.29,0.0162,0.0427,0.1178
361,2022-12-28,28.23,0.0428,0.0624,0.0814
362,2022-12-29,28.73,0.0692,0.0151,0.0951
363,2022-12-30,28.86,0.0722,0.0124,0.0732
364,2022-12-31,28.53,0.0335,0.0627,0.1352
365,2023-01-01,27.64,0.0407,0.098,0.1505
366,2023-01-02,29.12,0.0994,0.0399,0.0811
367,2023-01-03,28.05,0.0957,0.0286,0.0947
368,2023-01-04,28.49,0.0183,0.0836,0.1135
369,2023-01-05,28.26,0.0993,0.0852,0.1673
370,2023-01-06,28.37,0.0294,0.0025,0.0695
371,2023-01-07,29.14,0.0048,0.0804,0.064
372,2023-01-08,29.36,0.016,0.0896,0.103
373,2023-01-09,27.92,0.0102,0.0116,0.0222
374,2023-01-10,29.59,0.0923,0.0461,0.1558
375,2023-01-11,28.3,0.0377,0.0656,0.131
376,2023-01-12,29.37,0.0755,0.089,0.0797
377,2023-01-13,28.07,0.0588,0.0324,0.067
378,2023-01-14,28.44,0.0409,0.0513,0.132
379,2023-01-15,29.41,0.0513,0.0082,0.0314
380,2023-01-16,29.72,0.0367,0.0771,0.0628
381,2023-01-17,29.26,0.0793,0.0894,0.0753
382,2023-01-18,28.71,0.0389,0.0517,0.0436
383,2023-01-19,28.3,0.0781,0.0706,0.1565
384,2023-01-20,29.82,0.0015,0.0757,0.0457
385,2023-01-21,29.2,0.0431,0.0261,0.0996
386,2023-01-22,28.85,0.0081,0.0339,0.113
387,2023-01-23,28.53,0.0375,0.0648,0.0689
388,2023-01-24,29.0,0.0199,0.0971,0.0587
389,2023-01-25,28.59,0.0249,0.0774,0.0918
390,2023-01-26,30.19,0.0218,0.0261,0.0851
391,2023-01-27,29.99,0.0966,0.0978,0.1214
392,2023-01-28,28.87,0.0813,0.0427,0.139
393,2023-01-29,29.19,0.0048,0.0046,0.0407
394,2023-01-30,28.91,0.0815,0.0425,0.1067
395,2023-01-31,28.85,0.0924,0.0704,0.0904
396,2023-02-01,30.61,0.0732,0.0273,0.1367
397,2023-02-02,29.25,0.0495,0.0317,0.1226
398,2023-02-03,30.56,0.0412,0.0955,0.1409
399,2023-02-04,29.6,0.0566,0.0511,0.0802
400,2023-02-05,30.16,0.0473,0.0013,0.0764
401,2023-02-06,30.21,0.0925,0.0645,0.077
402,2023-02-07,30.21,0.022,0.0201,0.0681
403,2023-02-08,28.89,0.0909,0.0892,0.1536
404,2023-02-09,29.95,0.0666,0.0081,0.0629
405,2023-02-10,29.61,0.0725,0.0049,0.0615
406,2023-02-11,29.01,0.0436,0.0633,0.063
407,2023-02-12,30.4,0.0527,0.0181,0.132
408,2023-02-13,30.51,0.0501,0.0141,0.1304
409,2023-02-14,30.31,0.0867,0.02,0.1419
410,2023-02-15,31.11,0.0395,0.0697,0.144
411,2023-02-16,30.87,0.0383,0.0999,0.109
412,2023-02-17,30.22,0.0268,0.0189,0.0636
413,2023-02-18,30.76,0.0257,0.0959,0.1354
414,2023-02-19,29.66,0.0929,0.0171,0.0744
415,2023-02-20,30.29,0.0587,0.0985,0.1701
416,2023-02-21,29.99,0.0027,0.0271,0.0717
417,2023-02-22,30.59,0.0195,0.0735,0.0708
418,2023-02-23,31.4,0.023,0.0874,0.0534
419,2023-02-24,31.4,0.0839,0.0456,0.1138
420,2023-02-25,29.81,0.0643,0.0438,0.102
421,2023-02-26,30.93,0.0401,0.0745,0.0845
422,2023-02-27,30.97,0.0234,0.073,0.0959
423,2023-02-28,31.0,0.0449,0.0795,0.0758
424,2023-03-01,30.44,0.0035,0.0656,0.0912
425,2023-03-02,30.99,0.0651,0.0604,0.154
426,2023-03-03,31.21,0.0447,0.056,0.1329
427,2023-03-04,31.2,0.045,0.0041,0.1143
428,2023-03-05,30.52,0.0645,0.0951,0.1279
429,2023-03-06,31.34,0.0337,0.0431,0.1372
430,2023-03-07,30.72,0.0616,0.0018,0.0601
431,2023-03-08,31.88,0.0623,0.0158,0.0494
432,2023-03-09,31.29,0.0184,0.0582,0.1332
433,2023-03-10,30.93,0.0243,0.0189,0.086
434,2023-03-11,31.91,0.0122,0.0542,0.1257
435,2023-03-12,31.64,0.0482,0.0463,0.0792
436,2023-03-13,31.53,0.0423,0.0377,0.1038
437,2023-03-14,30.19,0.0957,0.0297,0.0827
438,2023-03-15,31.53,0.0294,0.0701,0.1236
439,2023-03-16,31.18,0.042,0.0633,0.0719
440,2023-03-17,30.48,0.0262,0.0699,0.1001
441,2023-03-18,30.81,0.0108,0.0432,0.0414
442,2023-03-19,30.59,0.0911,0.0389,0.0702
443,2023-03-20,30.76,0.0885,0.0349,0.0814
444,2023-03-21,32.05,0.0987,0.0499,0.1243
445,2023-03-22,31.1,0.0403,0.0303,0.0481
446,2023-03-23,31.01,0.0174,0.0128,0.1149
447,2023-03-24,32.15,0.0968,0.0423,0.0772
448,2023-03-25,31.72,0.0819,0.0497,0.1251
449,2023-03-26,32.25,0.0723,0.0453,0.1559
450,2023-03-27,30.83,0.0416,0.0329,0.0839
451,2023-03-28,32.46,0.0143,0.0965,0.089
452,2023-03-29,32.65,0.0985,0.087,0.1723
453,2023-03-30,31.05,0.0069,0.0695,0.1498
454,2023-03-31,31.93,0.0207,0.0736,0.1348
455,2023-04-01,32.43,0.0921,0.0336,0.1332
456,2023-04-02,32.54,0.0153,0.0918,0.1427
457,2023-04-03,32.86,0.0371,0.0505,0.1329
458,2023-04-04,31.2,0.0356,0.0714,0.1409
459,2023-04-05,31.87,0.0785,0.0808,0.1676
460,2023-04-06,32.38,0.0157,0.0606,0.1029
461,2023-04-07,31.69,0.0126,0.0578,0.1408
462,2023-04-08,31.66,0.0875,0.0886,0.1171
463,2023-04-09,31.83,0.1002,0.0317,0.1664
464,2023-04-10,32.44,0.106,0.0031,0.1175
465,2023-04-11,31.71,0.1004,0.005,0.1496
466,2023-04-12,33.1,0.1007,0.0527,0.1676
467,2023-04-13,32.33,0.1085,0.0378,0.1534
468,2023-04-14,32.21,0.0166,0.0507,0.1259
469,2023-04-15,32.59,0.0581,0.0246,0.1143
470,2023-04-16,32.8,0.0581,0.0357,0.1258
471,2023-04-17,32.19,0.1011,0.0223,0.1081
472,2023-04-18,32.13,0.0888,0.063,0.1342
473,2023-04-19,32.44,0.1012,0.0275,0.1621
474,2023-04-20,32.87,0.0164,0.0998,0.1406
475,2023-04-21,31.62,0.0601,0.0508,0.1221
476,2023-04-22,31.6,0.0764,0.0099,0.0927
477,2023-04-23,33.35,0.0677,0.0569,0.1621
478,2023-04-24,31.64,0.028,0.0182,0.0855
479,2023-04-25,33.0,0.0443,0.0835,0.1927
480,2023-04-26,32.89,0.1027,0.0319,0.1589
481,2023-04-27,32.45,0.0516,0.1008,0.1425
482,2023-04-28,32.14,0.0364,0.0914,0.2041
483,2023-04-29,33.17,0.0445,0.0278,0.1024
484,2023-04-30,32.63,0.0562,0.0193,0.1694
485,2023-05-01,33.82,0.0733,0.0144,0.2088
486,2023-05-02,32.03,0.0391,0.0096,0.1644
487,2023-05-03,33.29,0.0836,0.0093,0.1407
488,2023-05-04,32.88,0.0355,0.0545,0.1688
489,2023-05-05,33.63,0.1225,0.0408,0.2233
490,2023-05-06,33.01,0.0572,0.0324,0.1334
491,2023-05-07,33.79,0.0604,0.0986,0.2318
492,2023-05-08,32.46,0.0838,0.0975,0.1952
493,2023-05-09,32.66,0.0833,0.0864,0.2001
494,2023-05-10,32.41,0.132,0.0766,0.2836
495,2023-05-11,34.02,0.129,0.0362,0.1992
496,2023-05-12,33.75,0.1201,0.051,0.185
497,2023-05-13,32.93,0.1083,0.0826,0.2169
498,2023-05-14,33.67,0.083,0.0477,0.188
499,2023-05-15,32.41,0.0685,0.0835,0.278
500,2023-05-16,32.96,0.0945,0.1061,0.2503
