day,date,Synthetic_Short_Interest_Pct,News_Sentiment_Index,Retail_Hype_Index,Price_Action_Volatility
120,2022-05-01,20.0,0.0694,0.0212,0.0408
121,2022-05-02,21.65,0.0613,0.0028,0.0265
122,2022-05-03,20.09,0.0106,0.0677,0.0677
123,2022-05-04,20.79,0.0441,0.0173,0.0309
124,2022-05-05,21.52,0.0553,0.0399,0.0597
125,2022-05-06,19.94,0.0887,0.084,0.1474
126,2022-05-07,20.81,0.0408,0.0202,0.0532
127,2022-05-08,20.48,0.0916,0.0767,0.0997
128,2022-05-09,20.31,0.0636,0.0484,0.0546
129,2022-05-10,20.15,0.0005,0.0019,0.0385
130,2022-05-11,21.0,0.0978,0.0338,0.1311
131,2022-05-12,21.34,0.0407,0.0088,0.0318
132,2022-05-13,20.39,0.0026,0.0426,0.082
133,2022-05-14,20.69,0.0022,0.014,0.0617
134,2022-05-15,20.88,0.0668,0.0168,0.0593
135,2022-05-16,21.32,0.0787,0.0102,0.1063
136,2022-05-17,22.13,0.0586,0.007,0.0647
137,2022-05-18,20.54,0.0784,0.0228,0.0623
138,2022-05-19,21.02,0.0649,0.04,0.0545
139,2022-05-20,20.8,0.0182,0.0891,0.1211
140,2022-05-21,21.44,0.0992,0.0381,0.0905
141,2022-05-22,22.55,0.0113,0.0594,0.1197
142,2022-05-23,22.19,0.0767,0.0902,0.0716
143,2022-05-24,22.09,0.0472,0.0272,0.0544
144,2022-05-25,21.21,0.0183,0.039,0.0309
145,2022-05-26,22.28,0.0024,0.0477,0.0565
146,2022-05-27,21.7,0.0805,0.0465,0.0537
147,2022-05-28,21.35,0.0051,0.0731,0.0514
148,2022-05-29,21.9,0.0969,0.0901,0.1367
149,2022-05-30,22.16,0.0483,0.0826,0.0968
150,2022-05-31,22.38,0.0335,0.0299,0.039
151,2022-06-01,21.43,0.0715,0.0842,0.1374
152,2022-06-02,22.16,0.0279,0.0033,0.0837
153,2022-06-03,21.2,0.043,0.0209,0.0424
154,2022-06-04,22.19,0.0701,0.058,0.1095
155,2022-06-05,22.05,0.0729,0.0064,0.0432
156,2022-06-06,22.13,0.04,0.0796,0.0526
157,2022-06-07,23.32,0.0127,0.0947,0.0885
158,2022-06-08,23.21,0.0116,0.0957,0.1066
159,2022-06-09,21.63,0.0669,0.0633,0.0835
160,2022-06-10,23.23,0.0719,0.0838,0.0658
161,2022-06-11,21.82,0.0619,0.002,0.1201
162,2022-06-12,22.45,0.0565,0.0627,0.1187
163,2022-06-13,22.29,0.0687,0.0786,0.103
164,2022-06-14,23.09,0.0527,0.0091,0.0661
165,2022-06-15,21.87,0.058,0.0901,0.1581
166,2022-06-16,23.3,0.0119,0.0708,0.0713
167,2022-06-17,23.08,0.0369,0.0955,0.0632
168,2022-06-18,22.78,0.0379,0.0071,0.0545
169,2022-06-19,23.83,0.0037,0.0507,0.1159
170,2022-06-20,22.63,0.0772,0.0407,0.0657
171,2022-06-21,22.1,0.0955,0.0746,0.112
172,2022-06-22,23.79,0.0026,0.0249,0.0419
173,2022-06-23,24.03,0.0373,0.0851,0.0696
174,2022-06-24,23.52,0.0099,0.0821,0.1286
175,2022-06-25,23.32,0.0862,0.0536,0.1301
176,2022-06-26,23.11,0.0878,0.0208,0.1325
177,2022-06-27,23.8,0.0869,0.0282,0.0833
178,2022-06-28,23.5,0.0556,0.0043,0.0799
179,2022-06-29,23.62,0.0339,0.0546,0.0855
180,2022-06-30,23.19,0.0495,0.0666,0.1445
181,2022-07-01,23.5,0.0144,0.0505,0.0907
182,2022-07-02,24.2,0.0822,0.0959,0.0876
183,2022-07-03,24.49,0.0174,0.0128,0.1013
184,2022-07-04,23.24,0.0855,0.0177,0.0651
185,2022-07-05,23.9,0.0348,0.0195,0.0879
186,2022-07-06,24.54,0.0864,0.0134,0.0878
187,2022-07-07,23.1,0.0788,0.0141,0.0597
188,2022-07-08,24.55,0.0486,0.0597,0.1227
189,2022-07-09,23.1,0.0685,0.0075,0.039
190,2022-07-10,23.63,0.0733,0.072,0.106
191,2022-07-11,24.73,0.0326,0.0969,0.0747
192,2022-07-12,23.66,0.0949,0.0643,0.0655
193,2022-07-13,23.33,0.0471,0.0886,0.0873
194,2022-07-14,23.49,0.0508,0.025,0.1006
195,2022-07-15,24.4,0.0936,0.0907,0.1429
196,2022-07-16,24.65,0.0695,0.0372,0.089
197,2022-07-17,24.54,0.0086,0.0483,0.0399
198,2022-07-18,24.56,0.0618,0.0997,0.1547
199,2022-07-19,25.31,0.0044,0.0368,0.0721
200,2022-07-20,25.29,0.0335,0.0012,0.0175
201,2022-07-21,23.42,0.0953,0.0711,0.1127
202,2022-07-22,24.69,0.0644,0.0015,0.0984
203,2022-07-23,24.35,0.0234,0.0572,0.0578
204,2022-07-24,24.38,0.0722,0.0845,0.1556
205,2022-07-25,24.34,0.0206,0.0318,0.0444
206,2022-07-26,24.62,0.0492,0.0839,0.056
207,2022-07-27,24.51,0.0168,0.0491,0.0396
208,2022-07-28,23.85,0.0588,0.0714,0.0889
209,2022-07-29,25.33,0.0212,0.0694,0.1155
210,2022-07-30,25.48,0.0536,0.0636,0.1045
211,2022-07-31,24.01,0.0227,0.0335,0.0329
212,2022-08-01,25.22,0.0768,0.0908,0.1259
213,2022-08-02,24.84,0.0158,0.0154,0.0197
214,2022-08-03,24.71,0.0417,0.0458,0.0507
215,2022-08-04,25.81,0.0398,0.0501,0.0655
216,2022-08-05,24.83,0.0521,0.0802,0.0994
217,2022-08-06,25.87,0.0401,0.0248,0.0756
218,2022-08-07,24.71,0.0015,0.0153,0.061
219,2022-08-08,25.22,0.0171,0.0304,0.1012
220,2022-08-09,24.9,0.0905,0.0168,0.0451
221,2022-08-10,24.67,0.0497,0.0612,0.0577
222,2022-08-11,25.13,0.0335,0.0801,0.1068
223,2022-08-12,25.92,0.0653,0.004,0.0536
224,2022-08-13,25.59,0.0721,0.0447,0.1143
225,2022-08-14,26.35,0.015,0.0598,0.0553
226,2022-08-15,24.86,0.0379,0.0722,0.101
227,2022-08-16,25.14,0.031,0.0957,0.0518
228,2022-08-17,26.21,0.0971,0.0873,0.148
229,2022-08-18,24.93,0.0411,0.0027,0.0718
230,2022-08-19,26.16,0.0335,0.0861,0.118
231,2022-08-20,25.77,0.0306,0.0715,0.076
232,2022-08-21,26.74,0.0196,0.0982,0.0504
233,2022-08-22,26.0,0.0139,0.053,0.1231
234,2022-08-23,26.06,0.0695,0.0926,0.1303
235,2022-08-24,25.46,0.0372,0.005,0.0874
236,2022-08-25,26.53,0.0619,0.0458,0.0891
237,2022-08-26,25.31,0.0669,0.0273,0.0503
238,2022-08-27,25.96,0.068,0.0349,0.0741
239,2022-08-28,27.02,0.0405,0.043,0.115
240,2022-08-29,26.63,0.0162,0.0077,0.0497
241,2022-08-30,25.62,0.0322,0.0022,0.0447
242,2022-08-31,27.09,0.027,0.024,0.1191
243,2022-09-01,26.78,0.094,0.083,0.1587
244,2022-09-02,27.29,0.0159,0.0759,0.0686
245,2022-09-03,26.41,0.0359,0.0712,0.0863
246,2022-09-04,26.05,0.0406,0.0915,0.1142
247,2022-09-05,26.18,0.0356,0.0022,0.0185
248,2022-09-06,26.75,0.0386,0.0832,0.1486
249,2022-09-07,26.11,0.089,0.014,0.061
250,2022-09-08,25.73,0.0577,0.0882,0.1305
251,2022-09-09,26.68,0.0544,0.0557,0.1032
252,2022-09-10,26.4,0.0002,0.0172,0.0201
253,2022-09-11,25.94,0.0818,0.0118,0.0508
254,2022-09-12,27.06,0.0764,0.0959,0.1149
255,2022-09-13,27.11,0.0217,0.0188,0.049
256,2022-09-14,27.65,0.0849,0.069,0.0982
257,2022-09-15,27.34,0.0331,0.012,0.1124
258,2022-09-16,27.98,0.0672,0.0949,0.1101
259,2022-09-17,27.75,0.0013,0.042,0.0925
260,2022-09-18,26.44,0.0533,0.0385,0.1213
261,2022-09-19,26.25,0.0027,0.0831,0.0815
262,2022-09-20,27.42,0.0901,0.0219,0.1002
263,2022-09-21,27.77,0.0607,0.0556,0.1129
264,2022-09-22,27.73,0.0851,0.079,0.1085
265,2022-09-23,26.93,0.0632,0.0498,0.0856
266,2022-09-24,27.52,0.0741,0.0187,0.0823
267,2022-09-25,27.81,0.018,0.0049,0.0588
268,2022-09-26,27.13,0.0247,0.0854,0.142
269,2022-09-27,27.88,0.0654,0.0468,0.0916
270,2022-09-28,27.9,0.0683,0.0542,0.1438
271,2022-09-29,27.61,0.0029,0.0182,0.0159
272,2022-09-30,27.97,0.0542,0.0681,0.1066
273,2022-10-01,27.67,0.086,0.0544,0.0799
274,2022-10-02,27.82,0.0641,0.0846,0.1227
275,2022-10-03,27.27,0.0844,0.0037,0.0671
276,2022-10-04,27.78,0.0808,0.0206,0.1241
277,2022-10-05,27.94,0.0138,0.086,0.044
278,2022-10-06,27.86,0.0752,0.0896,0.169
279,2022-10-07,27.64,0.0693,0.0088,0.1003
280,2022-10-08,27.38,0.0912,0.0706,0.1379
281,2022-10-09,29.03,0.0429,0.0977,0.0752
282,2022-10-10,27.43,0.0718,0.0231,0.0584
283,2022-10-11,28.18,0.0984,0.0134,0.0678
284,2022-10-12,29.14,0.0472,0.0007,0.1109
285,2022-10-13,27.43,0.0401,0.0235,0.0654
286,2022-10-14,27.52,0.0437,0.0516,0.0496
287,2022-10-15,29.1,0.0875,0.079,0.1088
288,2022-10-16,29.47,0.0406,0.0912,0.1049
289,2022-10-17,27.73,0.0946,0.0856,0.094
290,2022-10-18,28.44,0.0684,0.0359,0.1055
291,2022-10-19,28.91,0.0269,0.0848,0.0501
292,2022-10-20,28.38,0.0178,0.0531,0.0343
293,2022-10-21,28.41,0.0457,0.0242,0.1242
294,2022-10-22,27.91,0.0723,0.0724,0.1448
295,2022-10-23,28.43,0.09,0.0318,0.0797
296,2022-10-24,28.36,0.045,0.0665,0.0839
297,2022-10-25,28.14,0.0568,0.0402,0.1381
298,2022-10-26,28.67,0.0171,0.0529,0.1029
299,2022-10-27,29.9,0.0739,0.0861,0.1255
300,2022-10-28,29.29,0.0778,0.0689,0.1186
301,2022-10-29,28.11,0.0492,0.0881,0.1426
302,2022-10-30,29.74,0.09,0.0772,0.1302
303,2022-10-31,29.47,0.0592,0.0277,0.1194
304,2022-11-01,29.54,0.0416,0.0572,0.0957
305,2022-11-02,29.56,0.0107,0.0292,0.0522
306,2022-11-03,29.91,0.0453,0.0862,0.1458
307,2022-11-04,30.0,0.0918,0.0584,0.1571
308,2022-11-05,29.31,0.0225,0.042,0.1335
309,2022-11-06,28.62,0.0122,0.0365,0.1145
310,2022-11-07,28.62,0.0402,0.0646,0.1249
311,2022-11-08,28.57,0.0951,0.0399,0.0766
312,2022-11-09,29.57,0.0523,0.0149,0.0943
313,2022-11-10,29.29,0.0872,0.0699,0.1252
314,2022-11-11,30.02,0.0739,0.0682,0.0853
315,2022-11-12,28.89,0.0178,0.0135,0.1208
316,2022-11-13,29.3,0.0313,0.0391,0.1129
317,2022-11-14,29.5,0.0897,0.0821,0.1018
318,2022-11-15,29.8,0.015,0.0514,0.0809
319,2022-11-16,30.13,0.0073,0.0913,0.1342
320,2022-11-17,29.29,0.081,0.0,0.102
321,2022-11-18,30.99,0.0568,0.0368,0.0861
322,2022-11-19,30.0,0.0106,0.0917,0.107
323,2022-11-20,29.68,0.0174,0.0567,0.1048
324,2022-11-21,30.46,0.0652,0.0146,0.088
325,2022-11-22,30.29,0.084,0.0913,0.099
326,2022-11-23,31.02,0.0915,0.0719,0.1065
327,2022-11-24,30.7,0.0898,0.0595,0.1424
328,2022-11-25,30.48,0.0773,0.0952,0.1657
329,2022-11-26,30.74,0.084,0.081,0.1352
330,2022-11-27,31.1,0.0131,0.0616,0.1362
331,2022-11-28,29.88,0.0618,0.0516,0.1413
332,2022-11-29,29.58,0.0678,0.0237,0.1191
333,2022-11-30,31.2,0.0049,0.0096,0.1144
334,2022-12-01,30.32,0.0092,0.0377,0.1142
335,2022-12-02,31.02,0.0273,0.0324,0.0893
336,2022-12-03,29.77,0.0328,0.0783,0.1286
337,2022-12-04,29.86,0.0266,0.0252,0.0572
338,2022-12-05,30.05,0.0392,0.014,0.0567
339,2022-12-06,31.49,0.0881,0.0033,0.0866
340,2022-12-07,30.56,0.0139,0.0885,0.092
341,2022-12-08,31.52,0.0482,0.0817,0.0906
342,2022-12-09,30.07,0.068,0.028,0.092
343,2022-12-10,30.19,0.0166,0.0658,0.1625
344,2022-12-11,31.59,0.0842,0.043,0.1669
345,2022-12-12,30.28,0.0127,0.0425,0.1384
346,2022-12-13,30.63,0.0981,0.0207,0.1537
347,2022-12-14,32.17,0.0127,0.0901,0.1599
348,2022-12-15,31.57,0.0775,0.0896,0.1784
349,2022-12-16,30.95,0.0732,0.0003,0.0824
350,2022-12-17,31.19,0.0562,0.0661,0.1109
351,2022-12-18,30.59,0.0418,0.0552,0.0933
352,2022-12-19,32.37,0.0222,0.0944,0.1615
353,2022-12-20,32.14,0.0828,0.0044,0.1253
354,2022-12-21,31.2,0.0706,0.0959,0.1577
355,2022-12-22,31.03,0.0414,0.0453,0.103
356,2022-12-23,31.2,0.0633,0.0305,0.1062
357,2022-12-24,32.52,0.0239,0.0277,0.1622
358,2022-12-25,32.48,0.0389,0.0579,0.1014
359,2022-12-26,32.16,0.0389,0.0547,0.1453
360,2022-12-27,31.16,0.0506,0.0071,0.1738
361,2022-12-28,32.45,0.0897,0.0284,0.1293
362,2022-12-29,31.38,0.0289,0.0101,0.125
363,2022-12-30,31.99,0.0479,0.0862,0.1439
364,2022-12-31,31.08,0.1101,0.0619,0.1831
365,2023-01-01,32.83,0.03,0.0777,0.1203
366,2023-01-02,31.99,0.0625,0.0097,0.1939
367,2023-01-03,31.28,0.0348,0.0108,0.1477
368,2023-01-04,32.94,0.0347,0.017,0.151
369,2023-01-05,32.32,0.0989,0.0837,0.2129
370,2023-01-06,32.47,0.0949,0.0872,0.1852
371,2023-01-07,31.82,0.0693,0.0087,0.1412
372,2023-01-08,33.13,0.0416,0.0332,0.1703
373,2023-01-09,32.37,0.0645,0.0485,0.1362
374,2023-01-10,33.17,0.0424,0.0367,0.2082
375,2023-01-11,32.37,0.0555,0.0707,0.2211
376,2023-01-12,31.69,0.0647,0.0181,0.1989
377,2023-01-13,32.21,0.1263,0.0801,0.1856
378,2023-01-14,32.13,0.0996,0.1028,0.238
379,2023-01-15,33.33,0.0552,0.0108,0.146
380,2023-01-16,32.36,0.0819,0.0613,0.1961
381,2023-01-17,32.27,0.0606,0.0673,0.2261
382,2023-01-18,33.88,0.0605,0.0814,0.2666
383,2023-01-19,33.45,0.1424,0.0846,0.2111
384,2023-01-20,32.52,0.1264,0.0554,0.251
385,2023-01-21,33.04,0.136,0.0412,0.2038
386,2023-01-22,32.13,0.1155,0.0873,0.2292
387,2023-01-23,33.26,0.1154,0.016,0.1926
388,2023-01-24,32.67,0.0627,0.0495,0.2559
389,2023-01-25,33.78,0.0739,0.0696,0.2902
390,2023-01-26,33.6,0.0901,0.0848,0.278
391,2023-01-27,33.96,0.1032,0.048,0.239
392,2023-01-28,33.08,0.1655,0.0556,0.3277
393,2023-01-29,34.13,0.1402,0.0256,0.3234
394,2023-01-30,32.9,0.1051,0.0739,0.2608
395,2023-01-31,32.65,0.1156,0.0881,0.3183
396,2023-02-01,34.17,0.1051,0.044,0.282
397,2023-02-02,34.32,0.0896,0.0878,0.3347
398,2023-02-03,33.74,0.1477,0.0563,0.3532
399,2023-02-04,33.89,0.128,0.0632,0.2899
400,2023-02-05,32.99,0.1041,0.0757,0.3384
401,2023-02-06,34.07,0.1603,0.0899,0.3782
402,2023-02-07,34.55,0.2145,0.0779,0.3778
403,2023-02-08,33.0,0.1307,0.1144,0.3281
404,2023-02-09,33.76,0.1884,0.1004,0.3706
405,2023-02-10,34.83,0.1968,0.0868,0.4143
406,2023-02-11,33.15,0.1987,0.1721,0.4171
407,2023-02-12,33.29,0.2444,0.089,0.4579
408,2023-02-13,33.27,0.204,0.1204,0.4568
409,2023-02-14,34.59,0.1992,0.1607,0.4614
410,2023-02-15,34.28,0.1717,0.1689,0.4345
411,2023-02-16,34.9,0.2135,0.1391,0.5154
412,2023-02-17,33.71,0.2413,0.1555,0.5264
413,2023-02-18,34.97,0.2279,0.1893,0.4899
414,2023-02-19,34.85,0.2727,0.2509,0.6191
415,2023-02-20,35.4,0.2788,0.2228,0.5907
416,2023-02-21,34.03,0.2375,0.2421,0.5925
417,2023-02-22,35.32,0.3092,0.2793,0.6226
418,2023-02-23,34.14,0.3244,0.3264,0.67
419,2023-02-24,35.34,0.3392,0.2798,0.6378
420,2023-02-25,34.46,0.3317,0.3497,0.7378
421,2023-02-26,35.65,0.3075,0.4215,0.7181
422,2023-02-27,35.74,0.3475,0.4291,0.7604
423,2023-02-28,34.52,0.3823,0.4933,0.8388
424,2023-03-01,34.9,0.425,0.4454,0.8215
425,2023-03-02,35.05,0.3766,0.5271,0.9241
426,2023-03-03,35.64,0.4303,0.6137,0.9121
427,2023-03-04,35.38,0.4348,0.6286,0.9937
428,2023-03-05,33.93,0.4539,0.5948,0.967
429,2023-03-06,33.5,0.4404,0.5089,0.9382
430,2023-03-07,32.12,0.3947,0.4594,0.8693
431,2023-03-08,31.99,0.3482,0.4252,0.8145
432,2023-03-09,30.56,0.3229,0.373,0.7922
433,2023-03-10,30.43,0.3701,0.3701,0.7074
434,2023-03-11,29.49,0.2832,0.3579,0.6599
435,2023-03-12,28.25,0.3319,0.364,0.7557
436,2023-03-13,27.51,0.3201,0.2674,0.6827
437,2023-03-14,27.05,0.3006,0.2936,0.6153
438,2023-03-15,27.06,0.2446,0.2317,0.5668
439,2023-03-16,25.81,0.2856,0.2769,0.6203
440,2023-03-17,25.43,0.2664,0.1842,0.5415
441,2023-03-18,24.26,0.2932,0.1688,0.5173
442,2023-03-19,23.86,0.2506,0.1362,0.5158
443,2023-03-20,23.39,0.2219,0.1578,0.543
444,2023-03-21,23.35,0.1815,0.1475,0.4885
445,2023-03-22,22.06,0.1962,0.1063,0.4333
446,2023-03-23,22.03,0.2232,0.1036,0.473
447,2023-03-24,21.26,0.1861,0.1219,0.4111
448,2023-03-25,20.66,0.2387,0.1003,0.4834
449,2023-03-26,20.02,0.1627,0.1404,0.437
450,2023-03-27,19.87,0.1561,0.1562,0.412
451,2023-03-28,19.14,0.1381,0.1397,0.365
452,2023-03-29,18.92,0.1628,0.0949,0.4021
453,2023-03-30,18.01,0.1125,0.0809,0.3357
454,2023-03-31,17.95,0.1792,0.0951,0.3685
455,2023-04-01,17.48,0.1846,0.0502,0.3656
456,2023-04-02,16.8,0.11,0.0414,0.3313
457,2023-04-03,17.02,0.1481,0.0536,0.2993
458,2023-04-04,16.12,0.1199,0.0329,0.2766
459,2023-04-05,15.62,0.1775,0.055,0.3461
460,2023-04-06,15.65,0.0934,0.0533,0.2337
461,2023-04-07,14.83,0.125,0.0216,0.2577
462,2023-04-08,14.64,0.1341,0.0745,0.2771
463,2023-04-09,14.27,0.1563,0.096,0.3305
464,2023-04-10,13.74,0.1022,0.1131,0.2686
465,2023-04-11,13.39,0.0699,0.0455,0.2122
466,2023-04-12,13.35,0.1542,0.0833,0.266
467,2023-04-13,12.68,0.0846,0.0948,0.2257
468,2023-04-14,12.29,0.0671,0.0572,0.1978
469,2023-04-15,11.75,0.0853,0.097,0.235
470,2023-04-16,11.67,0.1245,0.0651,0.2388
471,2023-04-17,11.38,0.071,0.0158,0.1957
472,2023-04-18,11.62,0.0779,0.1028,0.2079
473,2023-04-19,11.23,0.0464,0.0857,0.2079
474,2023-04-20,10.34,0.1155,0.1025,0.1925
475,2023-04-21,10.44,0.0759,0.0519,0.1747
476,2023-04-22,10.25,0.1166,0.0485,0.1957
477,2023-04-23,10.07,0.0895,0.0958,0.2451
478,2023-04-24,9.99,0.0325,0.0235,0.1666
479,2023-04-25,9.3,0.0599,0.0265,0.221
480,2023-04-26,9.5,0.1007,0.0199,0.1954
481,2023-04-27,8.98,0.0695,0.0526,0.1395
482,2023-04-28,9.1,0.1108,0.0229,0.1767
483,2023-04-29,8.58,0.043,0.0877,0.1727
484,2023-04-30,8.56,0.0892,0.0768,0.2061
485,2023-05-01,8.49,0.0719,0.0968,0.1816
486,2023-05-02,7.6,0.087,0.0531,0.1669
487,2023-05-03,8.03,0.0574,0.0858,0.1598
488,2023-05-04,7.7,0.1098,0.0059,0.1629
489,2023-05-05,7.01,0.1149,0.0897,0.2371
490,2023-05-06,7.62,0.0472,0.0263,0.1445
491,2023-05-07,7.37,0.0861,0.0036,0.1823
492,2023-05-08,6.8,0.0413,0.02,0.1068
493,2023-05-09,6.55,0.0437,0.0121,0.1457
494,2023-05-10,7.04,0.0369,0.0332,0.1351
495,2023-05-11,6.61,0.0698,0.0681,0.1395
496,2023-05-12,6.72,0.0882,0.0666,0.1835
497,2023-05-13,6.05,0.0745,0.0327,0.1028
498,2023-05-14,6.33,0.0753,0.0083,0.1148
499,2023-05-15,5.97,0.0211,0.0021,0.1149
500,2023-05-16,5.7,0.0313,0.0312,0.0967
