day,date,Synthetic_Short_Interest_Pct,News_Sentiment_Index,Retail_Hype_Index,Price_Action_Volatility
56,2022-02-26,18.16,0.0147,0.0163,0.0481
57,2022-02-27,18.01,0.0949,0.0711,0.0897
58,2022-02-28,17.32,0.0925,0.0968,0.1416
59,2022-03-01,17.6,0.0024,0.0195,0.0259
60,2022-03-02,17.87,0.0414,0.0568,0.1084
61,2022-03-03,18.64,0.0173,0.0463,0.067
62,2022-03-04,18.72,0.0062,0.0025,0.0678
63,2022-03-05,17.87,0.0835,0.0555,0.0678
64,2022-03-06,16.92,0.0657,0.0043,0.0592
65,2022-03-07,17.54,0.0985,0.0066,0.0827
66,2022-03-08,18.54,0.0291,0.0882,0.0926
67,2022-03-09,17.03,0.0105,0.015,0.0508
68,2022-03-10,17.55,0.047,0.0208,0.1134
69,2022-03-11,18.55,0.0081,0.0281,0.1032
70,2022-03-12,18.69,0.0457,0.0307,0.0465
71,2022-03-13,18.22,0.0237,0.0884,0.0751
72,2022-03-14,18.86,0.0736,0.082,0.1201
73,2022-03-15,18.55,0.0644,0.0624,0.1185
74,2022-03-16,17.47,0.0953,0.0877,0.0927
75,2022-03-17,17.47,0.0998,0.0972,0.1545
76,2022-03-18,17.99,0.0246,0.0146,0.0766
77,2022-03-19,18.55,0.0247,0.0525,0.1003
78,2022-03-20,19.44,0.0017,0.0753,0.0519
79,2022-03-21,18.3,0.0276,0.0344,0.0547
80,2022-03-22,17.75,0.0946,0.0719,0.0875
81,2022-03-23,17.83,0.0351,0.0111,0.0402
82,2022-03-24,18.51,0.0859,0.0378,0.1346
83,2022-03-25,17.82,0.0593,0.0748,0.1005
84,2022-03-26,18.96,0.0175,0.0026,0.0358
85,2022-03-27,18.12,0.0399,0.0558,0.0515
86,2022-03-28,19.24,0.032,0.0314,0.0371
87,2022-03-29,19.1,0.0943,0.069,0.1238
88,2022-03-30,19.64,0.0435,0.0453,0.1045
89,2022-03-31,19.65,0.0096,0.0184,0.0623
90,2022-04-01,18.21,0.0211,0.0853,0.1155
91,2022-04-02,18.67,0.0921,0.0838,0.1032
92,2022-04-03,19.93,0.0459,0.0186,0.0334
93,2022-04-04,18.54,0.0653,0.0334,0.0695
94,2022-04-05,19.58,0.0031,0.0036,0.0308
95,2022-04-06,18.62,0.0688,0.0573,0.0546
96,2022-04-07,18.38,0.017,0.0459,0.0359
97,2022-04-08,20.01,0.0894,0.0574,0.0697
98,2022-04-09,19.94,0.088,0.0023,0.0781
99,2022-04-10,20.31,0.0965,0.0043,0.1395
100,2022-04-11,18.75,0.046,0.0561,0.0779
101,2022-04-12,19.34,0.0628,0.0188,0.0349
102,2022-04-13,19.53,0.0727,0.0202,0.0746
103,2022-04-14,20.5,0.0659,0.0527,0.0917
104,2022-04-15,19.89,0.0802,0.0289,0.1396
105,2022-04-16,19.19,0.0566,0.0269,0.1004
106,2022-04-17,19.11,0.0518,0.0004,0.0394
107,2022-04-18,19.78,0.0772,0.0472,0.0504
108,2022-04-19,20.54,0.0249,0.049,0.1237
109,2022-04-20,20.24,0.0491,0.0117,0.0412
110,2022-04-21,18.94,0.0516,0.0837,0.0652
111,2022-04-22,20.19,0.0387,0.032,0.0574
112,2022-04-23,20.14,0.0534,0.0158,0.1222
113,2022-04-24,20.9,0.03,0.0557,0.0971
114,2022-04-25,19.51,0.0526,0.0234,0.0941
115,2022-04-26,19.79,0.0184,0.0998,0.1354
116,2022-04-27,20.21,0.0078,0.0115,0.0225
117,2022-04-28,19.96,0.0999,0.008,0.054
118,2022-04-29,19.87,0.0508,0.0216,0.0308
119,2022-04-30,20.85,0.0172,0.0694,0.0973
120,2022-05-01,20.96,0.0576,0.0241,0.0828
121,2022-05-02,19.57,0.0033,0.0916,0.1034
122,2022-05-03,20.34,0.0829,0.0585,0.0666
123,2022-05-04,21.17,0.0565,0.0704,0.0901
124,2022-05-05,21.02,0.0176,0.0723,0.118
125,2022-05-06,20.51,0.0524,0.0752,0.0701
126,2022-05-07,20.62,0.0439,0.0837,0.111
127,2022-05-08,20.03,0.068,0.0635,0.0844
128,2022-05-09,21.21,0.0029,0.0193,0.0827
129,2022-05-10,21.38,0.0806,0.0572,0.0725
130,2022-05-11,20.79,0.0938,0.0471,0.1519
131,2022-05-12,20.92,0.0055,0.0721,0.1106
132,2022-05-13,20.63,0.0057,0.0954,0.0529
133,2022-05-14,21.46,0.0167,0.0779,0.0786
134,2022-05-15,21.06,0.0315,0.0982,0.0999
135,2022-05-16,20.68,0.0886,0.0631,0.1023
136,2022-05-17,22.03,0.0585,0.0241,0.0573
137,2022-05-18,21.57,0.0354,0.0483,0.0377
138,2022-05-19,20.22,0.031,0.0334,0.1075
139,2022-05-20,21.49,0.0804,0.0623,0.1018
140,2022-05-21,20.86,0.0174,0.0955,0.1199
141,2022-05-22,22.24,0.0242,0.0432,0.0305
142,2022-05-23,20.95,0.0069,0.0058,0.0297
143,2022-05-24,21.66,0.051,0.0598,0.0845
144,2022-05-25,20.75,0.0045,0.0049,0.0288
145,2022-05-26,20.99,0.0152,0.0087,0.0691
146,2022-05-27,22.44,0.074,0.0926,0.1242
147,2022-05-28,21.25,0.0881,0.0593,0.0719
148,2022-05-29,21.39,0.0346,0.0323,0.038
149,2022-05-30,22.03,0.0414,0.0439,0.1266
150,2022-05-31,21.84,0.0678,0.0187,0.1332
151,2022-06-01,22.62,0.0573,0.0072,0.0476
152,2022-06-02,21.2,0.081,0.045,0.1463
153,2022-06-03,22.09,0.0583,0.0993,0.1546
154,2022-06-04,22.49,0.0307,0.0965,0.1043
155,2022-06-05,21.01,0.022,0.0053,0.0113
156,2022-06-06,22.13,0.0243,0.0144,0.0448
157,2022-06-07,21.22,0.0548,0.0886,0.1262
158,2022-06-08,21.25,0.0611,0.0303,0.1076
159,2022-06-09,21.1,0.0637,0.0725,0.0745
160,2022-06-10,22.86,0.0624,0.0188,0.0785
161,2022-06-11,21.5,0.0203,0.0483,0.0908
162,2022-06-12,22.91,0.0999,0.0646,0.1274
163,2022-06-13,22.07,0.0034,0.0397,0.0756
164,2022-06-14,22.22,0.0047,0.0335,0.0999
165,2022-06-15,22.98,0.0642,0.0352,0.1025
166,2022-06-16,23.33,0.0989,0.088,0.0946
167,2022-06-17,21.61,0.0498,0.0261,0.0463
168,2022-06-18,22.95,0.0379,0.0846,0.07
169,2022-06-19,23.21,0.021,0.0154,0.0968
170,2022-06-20,22.11,0.0409,0.0459,0.057
171,2022-06-21,23.56,0.0705,0.0059,0.0431
172,2022-06-22,23.17,0.0517,0.0982,0.0998
173,2022-06-23,23.1,0.0835,0.0583,0.0967
174,2022-06-24,23.71,0.0011,0.0237,0.0191
175,2022-06-25,22.44,0.0512,0.0251,0.0618
176,2022-06-26,22.06,0.0907,0.0018,0.0491
177,2022-06-27,23.4,0.0423,0.0368,0.037
178,2022-06-28,23.43,0.0253,0.0731,0.0498
179,2022-06-29,22.68,0.0572,0.086,0.1208
180,2022-06-30,22.86,0.051,0.0736,0.1033
181,2022-07-01,24.06,0.0562,0.0186,0.0688
182,2022-07-02,23.52,0.0958,0.0919,0.13
183,2022-07-03,23.67,0.0859,0.091,0.1478
184,2022-07-04,24.08,0.0319,0.0439,0.0946
185,2022-07-05,23.99,0.0066,0.0444,0.0592
186,2022-07-06,23.45,0.0451,0.0666,0.0692
187,2022-07-07,24.35,0.009,0.0949,0.0957
188,2022-07-08,22.68,0.0758,0.0158,0.065
189,2022-07-09,22.47,0.0603,0.0562,0.1147
190,2022-07-10,24.4,0.0332,0.0779,0.1325
191,2022-07-11,23.51,0.0689,0.042,0.0978
192,2022-07-12,24.36,0.0195,0.0244,0.0773
193,2022-07-13,23.13,0.0967,0.0072,0.0461
194,2022-07-14,22.75,0.0431,0.0079,0.0534
195,2022-07-15,22.88,0.0568,0.0114,0.0597
196,2022-07-16,24.62,0.0899,0.0266,0.1461
197,2022-07-17,24.1,0.0509,0.0199,0.1206
198,2022-07-18,23.45,0.0077,0.0979,0.1326
199,2022-07-19,24.85,0.0658,0.0411,0.1393
200,2022-07-20,24.36,0.0504,0.0126,0.0984
201,2022-07-21,24.05,0.0811,0.0899,0.0774
202,2022-07-22,24.33,0.0955,0.0947,0.1268
203,2022-07-23,23.14,0.0357,0.0523,0.062
204,2022-07-24,24.46,0.0743,0.0885,0.1409
205,2022-07-25,24.75,0.0558,0.0695,0.1381
206,2022-07-26,24.6,0.0934,0.0731,0.1063
207,2022-07-27,24.51,0.0625,0.0021,0.1028
208,2022-07-28,23.5,0.0973,0.0217,0.14
209,2022-07-29,24.2,0.0341,0.0549,0.0878
210,2022-07-30,25.07,0.0113,0.0037,0.0954
211,2022-07-31,24.19,0.0812,0.0663,0.0603
212,2022-08-01,23.82,0.0538,0.0931,0.1434
213,2022-08-02,25.2,0.0755,0.0301,0.1281
214,2022-08-03,24.39,0.0059,0.0144,0.0894
215,2022-08-04,24.07,0.0263,0.0066,0.0491
216,2022-08-05,25.42,0.0198,0.0169,0.1029
217,2022-08-06,24.55,0.0442,0.0795,0.1155
218,2022-08-07,24.57,0.0531,0.043,0.0865
219,2022-08-08,24.6,0.0059,0.0123,0.0149
220,2022-08-09,24.57,0.015,0.0202,0.0358
221,2022-08-10,24.82,0.0771,0.0552,0.0786
222,2022-08-11,24.31,0.0177,0.015,0.0563
223,2022-08-12,24.72,0.0622,0.052,0.0683
224,2022-08-13,25.53,0.0791,0.0044,0.0587
225,2022-08-14,24.36,0.0573,0.0235,0.0809
226,2022-08-15,24.55,0.0784,0.0806,0.1246
227,2022-08-16,24.81,0.0643,0.0983,0.0959
228,2022-08-17,24.49,0.0407,0.0532,0.1126
229,2022-08-18,24.63,0.0177,0.037,0.0384
230,2022-08-19,25.34,0.0313,0.0647,0.0859
231,2022-08-20,26.26,0.0557,0.0632,0.1471
232,2022-08-21,25.59,0.0362,0.0618,0.1166
233,2022-08-22,25.19,0.0119,0.0759,0.1334
234,2022-08-23,24.92,0.0097,0.048,0.0296
235,2022-08-24,25.8,0.075,0.0248,0.1247
236,2022-08-25,25.87,0.0018,0.0174,0.0797
237,2022-08-26,25.89,0.0547,0.0049,0.0513
238,2022-08-27,25.52,0.0807,0.0859,0.0929
239,2022-08-28,25.77,0.0542,0.0697,0.1409
240,2022-08-29,26.3,0.0382,0.0901,0.0713
241,2022-08-30,25.96,0.0045,0.0284,0.04
242,2022-08-31,26.51,0.0752,0.0934,0.1542
243,2022-09-01,25.85,0.0319,0.0952,0.1139
244,2022-09-02,26.69,0.0917,0.0391,0.1413
245,2022-09-03,26.54,0.0641,0.0631,0.0971
246,2022-09-04,26.39,0.0774,0.0568,0.0711
247,2022-09-05,25.72,0.0867,0.0423,0.1087
248,2022-09-06,26.65,0.0935,0.0267,0.0494
249,2022-09-07,25.56,0.0589,0.0969,0.1268
250,2022-09-08,25.26,0.0944,0.0949,0.1133
251,2022-09-09,26.48,0.0604,0.0252,0.1098
252,2022-09-10,25.3,0.026,0.0893,0.1307
253,2022-09-11,26.99,0.0901,0.0574,0.1035
254,2022-09-12,25.35,0.0188,0.0019,0.0616
255,2022-09-13,26.35,0.0304,0.0464,0.0834
256,2022-09-14,26.65,0.0021,0.0769,0.0515
257,2022-09-15,25.69,0.0768,0.0807,0.1557
258,2022-09-16,26.24,0.0311,0.0716,0.1006
259,2022-09-17,26.89,0.0325,0.0506,0.0402
260,2022-09-18,26.43,0.0836,0.0503,0.0738
261,2022-09-19,26.3,0.0287,0.028,0.0698
262,2022-09-20,27.38,0.0057,0.0714,0.0939
263,2022-09-21,27.06,0.0641,0.0777,0.1256
264,2022-09-22,26.66,0.0183,0.047,0.0838
265,2022-09-23,27.44,0.0732,0.0954,0.1426
266,2022-09-24,26.5,0.0515,0.0892,0.1486
267,2022-09-25,26.2,0.0287,0.0847,0.0811
268,2022-09-26,27.51,0.0643,0.0639,0.0974
269,2022-09-27,26.8,0.0664,0.0597,0.0802
270,2022-09-28,26.54,0.0594,0.0504,0.0542
271,2022-09-29,27.6,0.0031,0.061,0.0705
272,2022-09-30,26.53,0.0576,0.0931,0.1203
273,2022-10-01,26.2,0.0092,0.0377,0.0632
274,2022-10-02,26.94,0.0082,0.0592,0.0285
275,2022-10-03,28.04,0.0112,0.0586,0.0361
276,2022-10-04,27.23,0.0471,0.0597,0.1134
277,2022-10-05,26.72,0.072,0.0269,0.0538
278,2022-10-06,27.92,0.0649,0.0606,0.0773
279,2022-10-07,26.62,0.0089,0.043,0.0687
280,2022-10-08,27.73,0.0474,0.0435,0.0712
281,2022-10-09,26.83,0.0786,0.0161,0.1092
282,2022-10-10,27.13,0.045,0.0414,0.0843
283,2022-10-11,28.47,0.0427,0.0566,0.1216
284,2022-10-12,28.31,0.0041,0.0617,0.042
285,2022-10-13,27.26,0.0474,0.004,0.0637
286,2022-10-14,27.41,0.0252,0.0338,0.1252
287,2022-10-15,28.62,0.0447,0.0371,0.0525
288,2022-10-16,28.15,0.0108,0.0173,0.0993
289,2022-10-17,27.36,0.0064,0.0906,0.0929
290,2022-10-18,28.21,0.0427,0.0866,0.0981
291,2022-10-19,27.27,0.031,0.0732,0.1195
292,2022-10-20,27.51,0.0273,0.0337,0.0574
293,2022-10-21,27.47,0.0813,0.0543,0.131
294,2022-10-22,27.21,0.0713,0.0175,0.1222
295,2022-10-23,28.77,0.0581,0.0538,0.0653
296,2022-10-24,27.89,0.0255,0.0984,0.1511
297,2022-10-25,28.18,0.0921,0.0362,0.1073
298,2022-10-26,28.61,0.0926,0.0014,0.0778
299,2022-10-27,28.6,0.0392,0.0104,0.054
300,2022-10-28,29.35,0.0389,0.075,0.1088
301,2022-10-29,29.24,0.0461,0.0238,0.0437
302,2022-10-30,28.14,0.0414,0.015,0.0727
303,2022-10-31,28.27,0.0953,0.079,0.1424
304,2022-11-01,29.16,0.0057,0.015,0.0477
305,2022-11-02,28.77,0.0673,0.0068,0.0625
306,2022-11-03,29.41,0.0839,0.0612,0.1503
307,2022-11-04,29.19,0.0281,0.071,0.0979
308,2022-11-05,29.63,0.0538,0.0323,0.0608
309,2022-11-06,27.87,0.0205,0.0376,0.0625
310,2022-11-07,27.96,0.0396,0.009,0.0298
311,2022-11-08,29.05,0.0991,0.0429,0.0827
312,2022-11-09,29.46,0.0069,0.0645,0.1301
313,2022-11-10,29.75,0.0205,0.0061,0.111
314,2022-11-11,28.72,0.0683,0.0876,0.0837
315,2022-11-12,30.06,0.0934,0.007,0.1302
316,2022-11-13,29.75,0.0307,0.0122,0.1038
317,2022-11-14,28.46,0.0279,0.0296,0.0315
318,2022-11-15,30.11,0.0531,0.0177,0.0973
319,2022-11-16,28.77,0.0056,0.0311,0.1039
320,2022-11-17,28.34,0.0604,0.0344,0.1113
321,2022-11-18,28.65,0.0617,0.0465,0.0929
322,2022-11-19,28.57,0.0721,0.0755,0.1354
323,2022-11-20,30.38,0.0181,0.0191,0.0726
324,2022-11-21,29.67,0.0557,0.0228,0.0549
325,2022-11-22,28.83,0.065,0.0393,0.0663
326,2022-11-23,28.74,0.0905,0.025,0.1253
327,2022-11-24,29.92,0.0479,0.0085,0.0578
328,2022-11-25,29.09,0.0532,0.0831,0.1444
329,2022-11-26,30.26,0.0401,0.0016,0.0746
330,2022-11-27,29.29,0.0904,0.0154,0.0656
331,2022-11-28,28.97,0.034,0.0194,0.1261
332,2022-11-29,30.67,0.0013,0.0584,0.0774
333,2022-11-30,29.76,0.0731,0.0629,0.126
334,2022-12-01,28.98,0.0282,0.0105,0.0438
335,2022-12-02,29.69,0.0603,0.0594,0.1525
336,2022-12-03,30.48,0.051,0.0874,0.1311
337,2022-12-04,29.27,0.0451,0.013,0.072
338,2022-12-05,30.53,0.0092,0.0113,0.0824
339,2022-12-06,30.01,0.0834,0.056,0.1139
340,2022-12-07,29.39,0.045,0.0499,0.092
341,2022-12-08,30.31,0.0436,0.0542,0.1186
342,2022-12-09,29.84,0.0038,0.0224,0.0518
343,2022-12-10,30.92,0.027,0.0261,0.0477
344,2022-12-11,29.44,0.1016,0.0108,0.1206
345,2022-12-12,30.55,0.0509,0.064,0.1616
346,2022-12-13,30.74,0.1016,0.0807,0.1149
347,2022-12-14,31.15,0.0595,0.0762,0.0996
348,2022-12-15,31.47,0.0127,0.1,0.1378
349,2022-12-16,29.72,0.0534,0.0604,0.1262
350,2022-12-17,30.62,0.018,0.006,0.1024
351,2022-12-18,30.97,0.0268,0.0141,0.1015
352,2022-12-19,30.73,0.0986,0.0927,0.1119
353,2022-12-20,30.02,0.0975,0.0793,0.1686
354,2022-12-21,31.09,0.0149,0.0335,0.0584
355,2022-12-22,31.1,0.0243,0.0634,0.0853
356,2022-12-23,31.24,0.0707,0.031,0.0945
357,2022-12-24,30.5,0.0264,0.0982,0.1254
358,2022-12-25,31.65,0.0978,0.0234,0.1519
359,2022-12-26,31.42,0.0555,0.0048,0.1149
360,2022-12-27,30.79,0.0282,0.0191,0.1307
361,2022-12-28,31.83,0.0088,0.0781,0.1083
362,2022-12-29,30.72,0.0637,0.0871,0.1871
363,2022-12-30,31.95,0.0794,0.0742,0.1729
364,2022-12-31,31.2,0.0441,0.098,0.1262
365,2023-01-01,31.77,0.0824,0.005,0.1622
366,2023-01-02,32.07,0.0502,0.0549,0.1184
367,2023-01-03,31.69,0.0335,0.0989,0.1429
368,2023-01-04,30.91,0.0887,0.0851,0.1159
369,2023-01-05,32.27,0.0579,0.0715,0.1853
370,2023-01-06,30.52,0.0234,0.0409,0.1229
371,2023-01-07,32.32,0.0354,0.075,0.167
372,2023-01-08,30.77,0.0949,0.0817,0.1258
373,2023-01-09,31.92,0.0176,0.0621,0.1355
374,2023-01-10,30.88,0.0241,0.0428,0.1551
375,2023-01-11,31.82,0.0637,0.0821,0.1813
376,2023-01-12,30.88,0.1021,0.0397,0.1929
377,2023-01-13,31.96,0.1026,0.0174,0.113
378,2023-01-14,31.18,0.0135,0.0137,0.1553
379,2023-01-15,32.06,0.0658,0.0857,0.1206
380,2023-01-16,32.58,0.0499,0.099,0.2068
381,2023-01-17,31.27,0.037,0.0471,0.1
382,2023-01-18,31.97,0.0356,0.052,0.1366
383,2023-01-19,32.42,0.076,0.093,0.1637
384,2023-01-20,32.38,0.0565,0.0342,0.1638
385,2023-01-21,33.01,0.037,0.0411,0.1728
386,2023-01-22,31.47,0.0424,0.0965,0.152
387,2023-01-23,32.36,0.0418,0.0573,0.1451
388,2023-01-24,31.37,0.0296,0.1011,0.139
389,2023-01-25,31.9,0.1019,0.0874,0.1643
390,2023-01-26,33.0,0.1092,0.0928,0.2171
391,2023-01-27,31.84,0.0499,0.0959,0.1581
392,2023-01-28,31.77,0.0877,0.0759,0.2099
393,2023-01-29,32.67,0.106,0.0166,0.2195
394,2023-01-30,32.22,0.1239,0.0879,0.1674
395,2023-01-31,32.96,0.0668,0.0764,0.1733
396,2023-02-01,32.15,0.0762,0.0623,0.1537
397,2023-02-02,33.58,0.0741,0.0556,0.16
398,2023-02-03,33.44,0.1301,0.0395,0.2155
399,2023-02-04,33.47,0.0509,0.103,0.2573
400,2023-02-05,32.32,0.0805,0.0389,0.1816
401,2023-02-06,32.26,0.0414,0.0658,0.1935
402,2023-02-07,33.56,0.0729,0.1045,0.2291
403,2023-02-08,32.15,0.1125,0.0228,0.1703
404,2023-02-09,32.99,0.08,0.071,0.1983
405,2023-02-10,33.47,0.1361,0.0207,0.2356
406,2023-02-11,32.28,0.1134,0.0697,0.2033
407,2023-02-12,32.84,0.132,0.1028,0.2898
408,2023-02-13,34.05,0.0599,0.0627,0.2715
409,2023-02-14,32.79,0.0681,0.0313,0.2692
410,2023-02-15,33.46,0.0615,0.0201,0.1971
411,2023-02-16,34.31,0.0915,0.0815,0.2717
412,2023-02-17,33.58,0.1379,0.1078,0.3309
413,2023-02-18,33.13,0.1326,0.0934,0.3206
414,2023-02-19,34.19,0.1303,0.0468,0.2586
415,2023-02-20,33.23,0.1719,0.0527,0.2825
416,2023-02-21,33.19,0.1625,0.1219,0.289
417,2023-02-22,34.08,0.1572,0.1241,0.3692
418,2023-02-23,33.18,0.1087,0.0352,0.2642
419,2023-02-24,34.26,0.1813,0.0865,0.3839
420,2023-02-25,34.24,0.104,0.0924,0.3356
421,2023-02-26,34.37,0.1362,0.1066,0.3737
422,2023-02-27,34.3,0.1735,0.06,0.4027
423,2023-02-28,34.37,0.1272,0.0763,0.395
424,2023-03-01,34.78,0.1414,0.139,0.3446
425,2023-03-02,33.31,0.2198,0.1502,0.4121
426,2023-03-03,34.86,0.1874,0.1497,0.3755
427,2023-03-04,33.32,0.2343,0.171,0.4342
428,2023-03-05,33.89,0.1758,0.1763,0.4064
429,2023-03-06,33.87,0.2514,0.1684,0.5015
430,2023-03-07,34.49,0.1764,0.1532,0.4248
431,2023-03-08,33.91,0.2201,0.1739,0.528
432,2023-03-09,35.27,0.202,0.1271,0.44
433,2023-03-10,35.24,0.2464,0.1723,0.5292
434,2023-03-11,35.31,0.2561,0.195,0.5623
435,2023-03-12,35.13,0.2704,0.2623,0.6271
436,2023-03-13,35.31,0.2528,0.1944,0.6036
437,2023-03-14,34.82,0.2795,0.2047,0.5984
438,2023-03-15,34.37,0.3325,0.2705,0.662
439,2023-03-16,34.37,0.2852,0.2892,0.6539
440,2023-03-17,34.37,0.3204,0.3668,0.7045
441,2023-03-18,35.49,0.3793,0.3344,0.7117
442,2023-03-19,35.19,0.3879,0.4032,0.7317
443,2023-03-20,34.27,0.4007,0.4164,0.7702
444,2023-03-21,35.7,0.3952,0.4091,0.8495
445,2023-03-22,35.43,0.4225,0.5154,0.8603
446,2023-03-23,34.73,0.3823,0.5208,0.8861
447,2023-03-24,34.58,0.4589,0.6056,0.9159
448,2023-03-25,35.05,0.4968,0.6751,0.9742
449,2023-03-26,34.3,0.448,0.596,0.9542
450,2023-03-27,33.69,0.3655,0.5479,0.8873
451,2023-03-28,32.62,0.3674,0.4749,0.8847
452,2023-03-29,31.66,0.4034,0.4551,0.8062
453,2023-03-30,31.02,0.3895,0.3999,0.82
454,2023-03-31,30.55,0.3043,0.4053,0.7419
455,2023-04-01,29.72,0.3562,0.3067,0.6742
456,2023-04-02,29.03,0.3006,0.3265,0.7337
457,2023-04-03,27.95,0.2797,0.3034,0.6252
458,2023-04-04,27.07,0.2724,0.314,0.5935
459,2023-04-05,26.83,0.2677,0.239,0.6412
460,2023-04-06,25.85,0.2719,0.1855,0.5406
461,2023-04-07,25.61,0.3052,0.2462,0.5517
462,2023-04-08,25.08,0.2061,0.1924,0.5574
463,2023-04-09,23.56,0.2709,0.1998,0.5811
464,2023-04-10,22.97,0.2401,0.1959,0.4928
465,2023-04-11,22.46,0.2231,0.1254,0.4306
466,2023-04-12,22.37,0.2533,0.106,0.4629
467,2023-04-13,21.79,0.2019,0.0901,0.4758
468,2023-04-14,20.85,0.1776,0.1467,0.4231
469,2023-04-15,20.68,0.2306,0.093,0.401
470,2023-04-16,19.97,0.2095,0.1138,0.4102
471,2023-04-17,19.91,0.1829,0.0778,0.356
472,2023-04-18,19.68,0.1413,0.075,0.3719
473,2023-04-19,18.85,0.1356,0.1264,0.3704
474,2023-04-20,18.04,0.2,0.0506,0.3859
475,2023-04-21,18.21,0.1434,0.0908,0.3027
476,2023-04-22,17.5,0.1364,0.0871,0.3658
477,2023-04-23,17.01,0.1418,0.0507,0.3241
478,2023-04-24,16.03,0.1297,0.0489,0.2761
479,2023-04-25,16.12,0.1094,0.0477,0.3393
480,2023-04-26,16.19,0.1511,0.1186,0.3034
481,2023-04-27,14.95,0.1603,0.1047,0.2905
482,2023-04-28,14.95,0.1136,0.112,0.2941
483,2023-04-29,14.11,0.1032,0.0599,0.2435
484,2023-04-30,13.92,0.1216,0.0518,0.3086
485,2023-05-01,13.8,0.1357,0.108,0.2826
486,2023-05-02,13.77,0.0939,0.019,0.2106
487,2023-05-03,12.74,0.0608,0.0377,0.2752
488,2023-05-04,12.74,0.113,0.0508,0.2958
489,2023-05-05,12.45,0.1406,0.0541,0.2531
490,2023-05-06,12.33,0.0741,0.054,0.2687
491,2023-05-07,11.66,0.1039,0.0511,0.1839
492,2023-05-08,11.21,0.1438,0.0081,0.1943
493,2023-05-09,11.22,0.1413,0.1016,0.2894
494,2023-05-10,10.73,0.1278,0.0796,0.2066
495,2023-05-11,10.95,0.1366,0.1046,0.2582
496,2023-05-12,10.69,0.0457,0.0602,0.2126
497,2023-05-13,10.49,0.045,0.1005,0.2199
498,2023-05-14,9.92,0.0757,0.0062,0.1285
499,2023-05-15,9.84,0.0625,0.0748,0.1972
500,2023-05-16,10.02,0.1211,0.0777,0.1745
