day,date,Synthetic_Short_Interest_Pct,News_Sentiment_Index,Retail_Hype_Index,Price_Action_Volatility
86,2022-03-28,17.62,0.0999,0.0751,0.1119
87,2022-03-29,18.16,0.0283,0.0834,0.0897
88,2022-03-30,18.36,0.032,0.0818,0.0797
89,2022-03-31,17.36,0.0968,0.0681,0.0926
90,2022-04-01,17.99,0.0053,0.086,0.0923
91,2022-04-02,17.73,0.0673,0.0938,0.0949
92,2022-04-03,18.89,0.0392,0.079,0.1159
93,2022-04-04,18.49,0.0199,0.034,0.0266
94,2022-04-05,17.87,0.0189,0.0346,0.055
95,2022-04-06,18.43,0.0394,0.0335,0.1173
96,2022-04-07,17.52,0.028,0.013,0.0763
97,2022-04-08,19.04,0.0599,0.0712,0.101
98,2022-04-09,18.71,0.0189,0.0543,0.081
99,2022-04-10,18.6,0.0705,0.0188,0.0535
100,2022-04-11,18.78,0.0395,0.0367,0.0993
101,2022-04-12,17.55,0.051,0.0285,0.0735
102,2022-04-13,18.42,0.0414,0.0381,0.1054
103,2022-04-14,18.07,0.0019,0.0972,0.1346
104,2022-04-15,18.49,0.0782,0.0898,0.0692
105,2022-04-16,17.83,0.0393,0.0152,0.0596
106,2022-04-17,19.46,0.0745,0.0412,0.0955
107,2022-04-18,18.75,0.0787,0.0976,0.1625
108,2022-04-19,19.33,0.0584,0.0003,0.0481
109,2022-04-20,19.39,0.0862,0.065,0.0618
110,2022-04-21,19.23,0.0759,0.0584,0.14
111,2022-04-22,18.06,0.0424,0.0344,0.0477
112,2022-04-23,19.53,0.0521,0.0217,0.0714
113,2022-04-24,19.75,0.0956,0.0362,0.1108
114,2022-04-25,19.45,0.0928,0.0755,0.1605
115,2022-04-26,18.97,0.0547,0.084,0.1344
116,2022-04-27,18.62,0.0009,0.055,0.0428
117,2022-04-28,18.76,0.0747,0.0351,0.0805
118,2022-04-29,18.69,0.0063,0.0492,0.0352
119,2022-04-30,18.49,0.074,0.0871,0.145
120,2022-05-01,20.0,0.0189,0.0747,0.1121
121,2022-05-02,19.98,0.0237,0.0665,0.0798
122,2022-05-03,19.87,0.0665,0.0489,0.101
123,2022-05-04,18.31,0.0342,0.0006,0.0429
124,2022-05-05,18.2,0.0753,0.0505,0.0503
125,2022-05-06,19.61,0.0514,0.0418,0.0594
126,2022-05-07,19.1,0.0625,0.0584,0.0934
127,2022-05-08,20.0,0.0582,0.0429,0.0636
128,2022-05-09,18.77,0.0718,0.0937,0.0887
129,2022-05-10,19.96,0.0356,0.0676,0.1017
130,2022-05-11,19.81,0.0006,0.0308,0.0139
131,2022-05-12,19.12,0.042,0.0727,0.0499
132,2022-05-13,19.32,0.0474,0.0206,0.0305
133,2022-05-14,19.96,0.0168,0.0466,0.1151
134,2022-05-15,19.79,0.0055,0.0779,0.0607
135,2022-05-16,19.67,0.0282,0.0719,0.1327
136,2022-05-17,19.41,0.0327,0.022,0.0661
137,2022-05-18,19.12,0.076,0.0712,0.1257
138,2022-05-19,20.59,0.0034,0.0092,0.0763
139,2022-05-20,20.31,0.0715,0.057,0.1119
140,2022-05-21,19.29,0.0242,0.0138,0.0311
141,2022-05-22,19.23,0.031,0.0037,0.0293
142,2022-05-23,20.24,0.0179,0.079,0.1188
143,2022-05-24,19.14,0.0525,0.0062,0.0868
144,2022-05-25,20.03,0.0779,0.0904,0.1002
145,2022-05-26,20.57,0.0369,0.0896,0.1447
146,2022-05-27,19.44,0.036,0.044,0.0579
147,2022-05-28,19.41,0.0652,0.0988,0.0666
148,2022-05-29,19.82,0.0346,0.0886,0.0578
149,2022-05-30,20.76,0.0302,0.0268,0.0261
150,2022-05-31,19.57,0.0464,0.0164,0.0689
151,2022-06-01,20.08,0.0009,0.0043,0.0574
152,2022-06-02,21.08,0.0002,0.0113,0.0981
153,2022-06-03,20.29,0.0635,0.081,0.0865
154,2022-06-04,20.82,0.087,0.0762,0.0699
155,2022-06-05,19.9,0.084,0.0795,0.1559
156,2022-06-06,19.37,0.0815,0.0098,0.1253
157,2022-06-07,20.61,0.0653,0.0156,0.0349
158,2022-06-08,20.33,0.002,0.0237,0.0223
159,2022-06-09,19.41,0.0238,0.0751,0.1168
160,2022-06-10,21.16,0.0696,0.091,0.1572
161,2022-06-11,20.68,0.0476,0.0752,0.1276
162,2022-06-12,20.47,0.0405,0.0854,0.0751
163,2022-06-13,20.49,0.0659,0.0971,0.155
164,2022-06-14,19.71,0.0793,0.0839,0.1504
165,2022-06-15,21.49,0.0995,0.0573,0.113
166,2022-06-16,21.52,0.0861,0.0409,0.1049
167,2022-06-17,20.09,0.0774,0.0155,0.1333
168,2022-06-18,20.53,0.0584,0.0168,0.0308
169,2022-06-19,21.03,0.0647,0.0076,0.0979
170,2022-06-20,20.87,0.0858,0.0044,0.0627
171,2022-06-21,21.29,0.0592,0.0744,0.0856
172,2022-06-22,20.76,0.0347,0.0861,0.1269
173,2022-06-23,21.3,0.0672,0.0409,0.0593
174,2022-06-24,21.77,0.0492,0.0594,0.0647
175,2022-06-25,21.8,0.0552,0.0041,0.0461
176,2022-06-26,19.99,0.092,0.0594,0.0801
177,2022-06-27,21.73,0.0868,0.0158,0.1362
178,2022-06-28,21.22,0.0744,0.0824,0.1019
179,2022-06-29,20.84,0.0889,0.0463,0.1009
180,2022-06-30,20.63,0.0384,0.0559,0.0858
181,2022-07-01,21.09,0.0029,0.0662,0.0942
182,2022-07-02,21.6,0.042,0.0378,0.0479
183,2022-07-03,20.24,0.0403,0.0452,0.0963
184,2022-07-04,22.12,0.0723,0.067,0.1241
185,2022-07-05,20.63,0.0764,0.0302,0.109
186,2022-07-06,22.01,0.0604,0.0453,0.0998
187,2022-07-07,21.71,0.0286,0.0967,0.0933
188,2022-07-08,20.78,0.0984,0.0176,0.0931
189,2022-07-09,21.01,0.0466,0.0434,0.0461
190,2022-07-10,20.67,0.0168,0.0455,0.0734
191,2022-07-11,20.63,0.0579,0.0795,0.0912
192,2022-07-12,21.45,0.0447,0.0338,0.1019
193,2022-07-13,20.78,0.0297,0.0902,0.1283
194,2022-07-14,22.02,0.0674,0.0677,0.1455
195,2022-07-15,22.48,0.0306,0.0718,0.0733
196,2022-07-16,21.07,0.0509,0.0945,0.1006
197,2022-07-17,21.22,0.0286,0.068,0.0982
198,2022-07-18,21.93,0.0049,0.0468,0.0409
199,2022-07-19,21.98,0.0057,0.0393,0.0579
200,2022-07-20,22.5,0.0636,0.0312,0.0624
201,2022-07-21,22.4,0.0159,0.0643,0.065
202,2022-07-22,20.91,0.0612,0.0496,0.135
203,2022-07-23,21.2,0.0221,0.0114,0.0299
204,2022-07-24,22.83,0.0221,0.0085,0.0277
205,2022-07-25,22.12,0.0533,0.0972,0.1525
206,2022-07-26,22.19,0.0142,0.0018,0.0777
207,2022-07-27,22.62,0.0484,0.0243,0.0758
208,2022-07-28,21.5,0.0793,0.0711,0.0955
209,2022-07-29,22.71,0.0661,0.0605,0.0724
210,2022-07-30,21.99,0.0093,0.0531,0.0891
211,2022-07-31,22.14,0.0016,0.0597,0.1087
212,2022-08-01,21.41,0.0539,0.0962,0.081
213,2022-08-02,21.39,0.0409,0.0927,0.0818
214,2022-08-03,22.1,0.0288,0.0913,0.0798
215,2022-08-04,22.16,0.0204,0.0367,0.0289
216,2022-08-05,22.53,0.0129,0.0086,0.0662
217,2022-08-06,21.82,0.0414,0.0575,0.1015
218,2022-08-07,21.41,0.0534,0.043,0.0971
219,2022-08-08,21.81,0.0083,0.0835,0.0947
220,2022-08-09,22.77,0.0556,0.0528,0.0997
221,2022-08-10,21.49,0.0258,0.0381,0.0268
222,2022-08-11,21.8,0.0015,0.0951,0.119
223,2022-08-12,21.64,0.0219,0.0154,0.0803
224,2022-08-13,23.16,0.09,0.0736,0.1423
225,2022-08-14,22.96,0.0992,0.0227,0.0849
226,2022-08-15,23.29,0.0945,0.0662,0.1403
227,2022-08-16,22.01,0.0095,0.0885,0.0741
228,2022-08-17,23.22,0.043,0.0497,0.0654
229,2022-08-18,22.29,0.0575,0.0862,0.0893
230,2022-08-19,22.07,0.0536,0.0716,0.0806
231,2022-08-20,22.86,0.0684,0.0907,0.0866
232,2022-08-21,23.47,0.0183,0.0472,0.0318
233,2022-08-22,22.65,0.0095,0.0304,0.0378
234,2022-08-23,23.61,0.0424,0.0874,0.0635
235,2022-08-24,23.33,0.0756,0.0116,0.1158
236,2022-08-25,23.71,0.0642,0.0547,0.078
237,2022-08-26,23.21,0.0507,0.0069,0.0675
238,2022-08-27,22.66,0.0619,0.0158,0.1045
239,2022-08-28,23.52,0.0374,0.0144,0.0668
240,2022-08-29,23.01,0.0237,0.0028,0.0777
241,2022-08-30,22.26,0.0608,0.0062,0.0578
242,2022-08-31,23.31,0.0385,0.0164,0.0823
243,2022-09-01,24.16,0.0763,0.0372,0.1176
244,2022-09-02,22.62,0.0117,0.025,0.0333
245,2022-09-03,23.96,0.0972,0.0951,0.1049
246,2022-09-04,22.94,0.0185,0.0824,0.094
247,2022-09-05,24.07,0.0379,0.0473,0.0476
248,2022-09-06,23.29,0.093,0.0944,0.1619
249,2022-09-07,24.33,0.0652,0.086,0.1267
250,2022-09-08,23.16,0.0842,0.0361,0.0957
251,2022-09-09,22.62,0.0855,0.0313,0.0958
252,2022-09-10,23.36,0.0405,0.0958,0.092
253,2022-09-11,23.12,0.0985,0.0525,0.1154
254,2022-09-12,22.88,0.0825,0.0298,0.1206
255,2022-09-13,24.13,0.0663,0.0972,0.124
256,2022-09-14,23.0,0.0588,0.03,0.0784
257,2022-09-15,23.23,0.0628,0.0063,0.0728
258,2022-09-16,24.26,0.0138,0.021,0.0458
259,2022-09-17,24.63,0.0496,0.0336,0.0396
260,2022-09-18,23.89,0.0929,0.0508,0.1428
261,2022-09-19,24.38,0.0586,0.0801,0.1003
262,2022-09-20,23.91,0.0938,0.071,0.1042
263,2022-09-21,24.45,0.0263,0.0523,0.0749
264,2022-09-22,22.98,0.0629,0.0723,0.0917
265,2022-09-23,24.37,0.0194,0.0895,0.0776
266,2022-09-24,24.93,0.0334,0.0072,0.1026
267,2022-09-25,23.77,0.0057,0.0651,0.0685
268,2022-09-26,24.42,0.0519,0.0904,0.0801
269,2022-09-27,24.65,0.0129,0.0779,0.1139
270,2022-09-28,23.88,0.0112,0.0095,0.043
271,2022-09-29,25.05,0.0849,0.0154,0.0968
272,2022-09-30,24.6,0.0671,0.0975,0.149
273,2022-10-01,23.85,0.0056,0.0467,0.0941
274,2022-10-02,23.81,0.0251,0.0217,0.0311
275,2022-10-03,24.68,0.087,0.0822,0.0839
276,2022-10-04,24.09,0.0478,0.0412,0.1149
277,2022-10-05,25.14,0.0603,0.099,0.1586
278,2022-10-06,24.26,0.0568,0.0515,0.0534
279,2022-10-07,24.95,0.0603,0.0254,0.1102
280,2022-10-08,24.9,0.0886,0.0976,0.1226
281,2022-10-09,23.91,0.0671,0.0443,0.1052
282,2022-10-10,23.95,0.0157,0.0256,0.0737
283,2022-10-11,24.6,0.0944,0.0518,0.0689
284,2022-10-12,23.65,0.0975,0.0855,0.165
285,2022-10-13,23.7,0.0966,0.0201,0.1224
286,2022-10-14,24.24,0.0928,0.0364,0.1453
287,2022-10-15,24.41,0.0846,0.065,0.1065
288,2022-10-16,25.51,0.0757,0.0268,0.0726
289,2022-10-17,24.24,0.0294,0.0028,0.1067
290,2022-10-18,24.62,0.04,0.083,0.088
291,2022-10-19,24.66,0.045,0.0535,0.1268
292,2022-10-20,23.85,0.019,0.0739,0.071
293,2022-10-21,23.92,0.089,0.0493,0.0677
294,2022-10-22,24.63,0.0456,0.0912,0.0692
295,2022-10-23,25.21,0.0916,0.0313,0.1249
296,2022-10-24,25.1,0.0722,0.0713,0.0757
297,2022-10-25,25.84,0.0422,0.0389,0.0719
298,2022-10-26,24.39,0.0735,0.0001,0.0855
299,2022-10-27,25.03,0.0584,0.0927,0.144
300,2022-10-28,25.72,0.0921,0.0506,0.0699
301,2022-10-29,25.8,0.0506,0.0075,0.1071
302,2022-10-30,25.43,0.0706,0.0566,0.0556
303,2022-10-31,25.7,0.0282,0.0986,0.124
304,2022-11-01,25.37,0.0812,0.025,0.1254
305,2022-11-02,24.92,0.0257,0.0614,0.0821
306,2022-11-03,25.54,0.0883,0.009,0.0737
307,2022-11-04,25.7,0.0787,0.065,0.1106
308,2022-11-05,24.93,0.0571,0.0988,0.162
309,2022-11-06,25.13,0.0358,0.0501,0.0411
310,2022-11-07,24.72,0.0471,0.0202,0.0535
311,2022-11-08,25.01,0.0176,0.0857,0.0583
312,2022-11-09,24.86,0.0591,0.0478,0.1048
313,2022-11-10,26.28,0.0663,0.045,0.0967
314,2022-11-11,24.7,0.0813,0.0123,0.0845
315,2022-11-12,25.3,0.0485,0.0995,0.0711
316,2022-11-13,26.43,0.0085,0.0528,0.119
317,2022-11-14,25.81,0.0249,0.0154,0.0713
318,2022-11-15,25.02,0.0228,0.008,0.1036
319,2022-11-16,24.9,0.0303,0.0681,0.0607
320,2022-11-17,24.91,0.0952,0.0464,0.0876
321,2022-11-18,25.99,0.0624,0.0454,0.0655
322,2022-11-19,26.55,0.0531,0.0484,0.091
323,2022-11-20,25.63,0.0278,0.0632,0.0636
324,2022-11-21,25.79,0.0472,0.0757,0.1138
325,2022-11-22,25.31,0.0563,0.032,0.0756
326,2022-11-23,25.95,0.0036,0.0062,0.0871
327,2022-11-24,25.88,0.019,0.042,0.0309
328,2022-11-25,26.75,0.0443,0.0535,0.0485
329,2022-11-26,26.72,0.0793,0.0189,0.1388
330,2022-11-27,25.78,0.0341,0.0002,0.0571
331,2022-11-28,27.03,0.0532,0.0696,0.0599
332,2022-11-29,26.29,0.0844,0.0925,0.1356
333,2022-11-30,25.56,0.063,0.0782,0.1336
334,2022-12-01,25.75,0.042,0.07,0.0451
335,2022-12-02,25.5,0.095,0.0773,0.1212
336,2022-12-03,25.32,0.0534,0.0488,0.1115
337,2022-12-04,25.91,0.0564,0.0774,0.0671
338,2022-12-05,26.3,0.0494,0.0483,0.0525
339,2022-12-06,26.54,0.0766,0.0246,0.068
340,2022-12-07,27.1,0.0289,0.0135,0.0254
341,2022-12-08,26.94,0.0119,0.0965,0.0829
342,2022-12-09,26.15,0.0339,0.0028,0.0223
343,2022-12-10,26.18,0.0422,0.0742,0.114
344,2022-12-11,25.62,0.0912,0.0395,0.084
345,2022-12-12,26.98,0.004,0.0652,0.114
346,2022-12-13,25.88,0.0658,0.037,0.078
347,2022-12-14,26.95,0.0828,0.0521,0.0656
348,2022-12-15,27.39,0.0789,0.056,0.1498
349,2022-12-16,26.7,0.046,0.0512,0.0478
350,2022-12-17,25.88,0.0386,0.0943,0.1258
351,2022-12-18,26.2,0.0509,0.065,0.1345
352,2022-12-19,26.12,0.0707,0.033,0.0902
353,2022-12-20,26.26,0.0054,0.0387,0.041
354,2022-12-21,26.63,0.0677,0.0107,0.0593
355,2022-12-22,27.9,0.0007,0.0749,0.0702
356,2022-12-23,27.17,0.0186,0.0783,0.1179
357,2022-12-24,27.02,0.0704,0.0401,0.1103
358,2022-12-25,26.87,0.0227,0.0212,0.0607
359,2022-12-26,26.27,0.0737,0.001,0.0863
360,2022-12-27,26.64,0.078,0.0822,0.1311
361,2022-12-28,26.6,0.0263,0.0035,0.0547
362,2022-12-29,26.68,0.0294,0.0136,0.1005
363,2022-12-30,26.57,0.0636,0.0928,0.0868
364,2022-12-31,26.43,0.0928,0.0503,0.1299
365,2023-01-01,26.87,0.0567,0.0206,0.119
366,2023-01-02,27.21,0.066,0.0315,0.0592
367,2023-01-03,27.96,0.0256,0.0701,0.0989
368,2023-01-04,26.66,0.0362,0.094,0.1484
369,2023-01-05,27.31,0.0768,0.0637,0.1174
370,2023-01-06,27.06,0.0685,0.0991,0.0747
371,2023-01-07,27.52,0.0041,0.097,0.1083
372,2023-01-08,28.09,0.0577,0.0976,0.1222
373,2023-01-09,28.0,0.0558,0.0887,0.1518
374,2023-01-10,27.4,0.016,0.0585,0.0726
375,2023-01-11,26.89,0.0616,0.0837,0.1494
376,2023-01-12,26.9,0.0397,0.036,0.0684
377,2023-01-13,28.32,0.0451,0.0436,0.093
378,2023-01-14,27.75,0.0485,0.0925,0.0656
379,2023-01-15,28.26,0.0776,0.0109,0.1283
380,2023-01-16,28.14,0.0888,0.0647,0.0927
381,2023-01-17,27.59,0.0744,0.0458,0.0768
382,2023-01-18,28.14,0.0017,0.0533,0.0975
383,2023-01-19,27.47,0.0018,0.0473,0.0901
384,2023-01-20,27.78,0.0838,0.0687,0.1256
385,2023-01-21,27.07,0.0395,0.0844,0.0737
386,2023-01-22,27.18,0.0928,0.0262,0.123
387,2023-01-23,28.81,0.0269,0.0831,0.0981
388,2023-01-24,28.21,0.0802,0.0687,0.0654
389,2023-01-25,28.9,0.0494,0.0031,0.0442
390,2023-01-26,28.9,0.0837,0.0456,0.0941
391,2023-01-27,27.95,0.0983,0.0427,0.1273
392,2023-01-28,28.35,0.022,0.026,0.0415
393,2023-01-29,29.13,0.0732,0.048,0.063
394,2023-01-30,29.02,0.0132,0.0767,0.1098
395,2023-01-31,27.99,0.0944,0.0627,0.118
396,2023-02-01,28.65,0.0858,0.0745,0.0693
397,2023-02-02,27.89,0.0407,0.0703,0.1363
398,2023-02-03,29.34,0.092,0.0245,0.0487
399,2023-02-04,27.66,0.048,0.0149,0.0336
400,2023-02-05,28.7,0.0995,0.0102,0.138
401,2023-02-06,28.63,0.0017,0.0077,0.0186
402,2023-02-07,28.51,0.0058,0.0672,0.0489
403,2023-02-08,27.79,0.0256,0.0936,0.0993
404,2023-02-09,28.73,0.0085,0.0537,0.0874
405,2023-02-10,27.81,0.0114,0.0466,0.065
406,2023-02-11,29.25,0.0182,0.0595,0.0842
407,2023-02-12,29.43,0.0463,0.0856,0.0971
408,2023-02-13,27.88,0.0347,0.0025,0.0404
409,2023-02-14,29.17,0.0963,0.0816,0.1475
410,2023-02-15,29.32,0.0717,0.0563,0.0957
411,2023-02-16,28.57,0.0082,0.0825,0.1187
412,2023-02-17,28.41,0.0893,0.0522,0.1035
413,2023-02-18,28.65,0.0717,0.0744,0.081
414,2023-02-19,28.65,0.0496,0.0343,0.081
415,2023-02-20,28.46,0.0381,0.0026,0.1121
416,2023-02-21,29.03,0.0611,0.097,0.0687
417,2023-02-22,29.48,0.0173,0.0133,0.0511
418,2023-02-23,30.03,0.0733,0.0315,0.0686
419,2023-02-24,28.5,0.0446,0.0385,0.0434
420,2023-02-25,28.66,0.0318,0.0678,0.0871
421,2023-02-26,29.67,0.0087,0.0842,0.0662
422,2023-02-27,28.83,0.0518,0.0878,0.0936
423,2023-02-28,29.39,0.0775,0.0714,0.1072
424,2023-03-01,29.1,0.0175,0.0193,0.0838
425,2023-03-02,29.52,0.0877,0.0425,0.1154
426,2023-03-03,29.0,0.0303,0.0668,0.0408
427,2023-03-04,28.93,0.0971,0.0072,0.052
428,2023-03-05,30.35,0.0725,0.0153,0.0504
429,2023-03-06,29.96,0.09,0.0842,0.1397
430,2023-03-07,29.52,0.0559,0.0587,0.124
431,2023-03-08,29.57,0.0011,0.0415,0.1075
432,2023-03-09,29.94,0.0416,0.0936,0.0672
433,2023-03-10,29.42,0.0953,0.0689,0.0976
434,2023-03-11,28.62,0.0363,0.0963,0.1391
435,2023-03-12,30.32,0.0853,0.0269,0.1144
436,2023-03-13,29.41,0.0547,0.0598,0.1283
437,2023-03-14,28.82,0.0447,0.0752,0.1201
438,2023-03-15,29.46,0.0333,0.0991,0.0823
439,2023-03-16,29.99,0.0346,0.0858,0.1474
440,2023-03-17,30.43,0.0021,0.0028,0.0873
441,2023-03-18,29.81,0.0074,0.0275,0.0959
442,2023-03-19,29.0,0.0691,0.0752,0.1567
443,2023-03-20,29.56,0.0825,0.0454,0.0669
444,2023-03-21,30.09,0.0157,0.0425,0.0443
445,2023-03-22,30.33,0.0328,0.0032,0.0179
446,2023-03-23,29.42,0.0717,0.0744,0.1301
447,2023-03-24,29.59,0.052,0.0513,0.0832
448,2023-03-25,29.83,0.0739,0.0263,0.0447
449,2023-03-26,30.58,0.0224,0.0648,0.0909
450,2023-03-27,29.68,0.0125,0.0556,0.1095
451,2023-03-28,29.72,0.0731,0.002,0.1278
452,2023-03-29,29.25,0.0687,0.0951,0.082
453,2023-03-30,30.25,0.0681,0.0145,0.1269
454,2023-03-31,31.06,0.0073,0.054,0.1089
455,2023-04-01,29.8,0.0538,0.0892,0.0854
456,2023-04-02,29.9,0.0062,0.0058,0.1053
457,2023-04-03,30.44,0.0849,0.0613,0.1316
458,2023-04-04,30.73,0.0541,0.0788,0.0876
459,2023-04-05,29.54,0.0836,0.0922,0.1384
460,2023-04-06,29.64,0.0189,0.0672,0.0511
461,2023-04-07,31.01,0.0878,0.0946,0.1038
462,2023-04-08,31.43,0.0318,0.0489,0.1011
463,2023-04-09,30.67,0.0503,0.0335,0.1351
464,2023-04-10,30.86,0.0903,0.0707,0.0861
465,2023-04-11,30.59,0.0882,0.0534,0.1022
466,2023-04-12,30.92,0.0831,0.0817,0.1568
467,2023-04-13,30.41,0.0792,0.091,0.078
468,2023-04-14,31.43,0.025,0.0873,0.0843
469,2023-04-15,30.22,0.0648,0.0128,0.0728
470,2023-04-16,31.64,0.0176,0.0833,0.1211
471,2023-04-17,31.6,0.0315,0.0151,0.08
472,2023-04-18,30.82,0.0779,0.0097,0.1054
473,2023-04-19,31.07,0.0447,0.0994,0.1358
474,2023-04-20,29.96,0.0761,0.0666,0.1016
475,2023-04-21,30.21,0.0856,0.0804,0.1596
476,2023-04-22,31.08,0.0125,0.0992,0.0706
477,2023-04-23,30.36,0.0854,0.0075,0.1323
478,2023-04-24,30.67,0.0585,0.0019,0.0383
479,2023-04-25,31.41,0.0376,0.0413,0.0659
480,2023-04-26,31.87,0.0952,0.053,0.1652
481,2023-04-27,31.95,0.0339,0.0382,0.0851
482,2023-04-28,30.84,0.0331,0.0813,0.0671
483,2023-04-29,30.91,0.0776,0.0877,0.1461
484,2023-04-30,32.06,0.0935,0.0921,0.1384
485,2023-05-01,30.98,0.0751,0.0332,0.0924
486,2023-05-02,31.63,0.0293,0.078,0.1007
487,2023-05-03,31.62,0.0817,0.0164,0.0665
488,2023-05-04,32.32,0.0025,0.0527,0.0469
489,2023-05-05,32.12,0.0481,0.0655,0.1079
490,2023-05-06,30.52,0.09,0.0082,0.103
491,2023-05-07,31.52,0.0838,0.0861,0.1252
492,2023-05-08,30.85,0.0267,0.0495,0.0834
493,2023-05-09,32.12,0.0768,0.0161,0.0756
494,2023-05-10,31.87,0.0313,0.0183,0.1246
495,2023-05-11,31.88,0.0959,0.0179,0.1175
496,2023-05-12,31.62,0.005,0.0511,0.0974
497,2023-05-13,32.48,0.0499,0.0285,0.0535
498,2023-05-14,32.03,0.1005,0.0491,0.1555
499,2023-05-15,32.68,0.0914,0.0134,0.1159
500,2023-05-16,31.33,0.0923,0.055,0.1457
